trialNum,LineNum,presentedTarget,status,movementTime,timeInSession,timeUntilFingerMoved,timeUntilFingerLifted,timeUntilTarget,text.position,text.position.x,text.target,target,endPoint
1,9,8,OK,4.06,21.8,2.85,7.18,2.87,0:258,0,8,8,7.24
2,8,7,OK,2.26,34.1,2.15,4.67,2.17,0:258,0,7,7,7.01
3,6,5,OK,1.5,41.5,0.0343,1.68,0.0507,0:258,0,5,5,4.99
4,7,6,OK,1.35,54.7,0.668,2.17,0.685,0:258,0,6,6,6.53
5,4,3,OK,1.25,60.8,0.418,1.97,0.435,0:258,0,3,3,2.22
6,10,9,OK,1.4,64.3,0.319,2.02,0.334,0:258,0,9,9,9.49
7,2,1,OK,1.68,68.6,0.418,2.41,0.435,0:258,0,1,1,0.375
8,11,10,OK,1.41,73,0.253,1.99,0.268,0:258,0,10,10,10
9,3,2,OK,1.7,76.4,0.301,2.3,0.318,0:258,0,2,2,1.19
10,5,4,OK,1.63,79.6,0.385,2.02,0.401,0:258,0,4,4,3.5
