trialNum,LineNum,presentedTarget,status,movementTime,timeInSession,timeUntilFingerMoved,timeUntilFingerLifted,timeUntilTarget,text.position,text.position.x,text.target,target,endPoint
1,3,2,ERR_TooSlowInstantaneous,0,14.3,2.08,5.3,2.1,0:258,0,2,2,N/A
2,4,3,ERR_TooSlowInstantaneous,0,29.4,0.0164,4.65,0.0332,0:258,0,3,3,N/A
3,11,10,ERR_TooSlowGlobal,0,44.8,2.39,2.69,2.4,0:258,0,10,10,N/A
4,3,2,OK,3.25,60.9,0.884,4.46,0.9,0:258,0,2,2,1.31
5,9,8,OK,1.38,69.2,0.586,2.29,0.602,0:258,0,8,8,7.4
6,7,6,ERR_FingerLifted,0,73.1,0.0676,3,0.0834,0:258,0,6,6,N/A
7,7,6,OK,1.5,86.9,0.452,2.26,0.468,0:258,0,6,6,5.81
8,10,9,OK,1.31,90.5,0.42,1.88,0.434,0:258,0,9,9,8.85
9,6,5,OK,1.38,93.7,0.268,1.78,0.284,0:258,0,5,5,5.1
10,2,1,ERR_TooSlowInstantaneous,0,96.9,0.368,3.48,0.384,0:258,0,1,1,N/A
11,5,4,OK,1.41,104,0.57,2.25,0.585,0:258,0,4,4,3.12
12,2,1,OK,1.15,108,0.383,1.75,0.399,0:258,0,1,1,0.528
13,4,3,OK,1.13,111,0.167,1.5,0.183,0:258,0,3,3,1.83
14,11,10,OK,1.32,113,0.251,1.87,0.267,0:258,0,10,10,10.1
15,8,7,OK,1.3,116,0.202,1.72,0.217,0:258,0,7,7,7.57
