trialNum,LineNum,presentedTarget,status,movementTime,timeInSession,timeUntilFingerMoved,timeUntilFingerLifted,timeUntilTarget,text.position,text.position.x,text.target,target,endPoint
1,2,0.323,OK,2.55,14.3,0.469,3.13,0.485,0:258,0,0.323,0.323,0.314
2,3,0.739,OK,2.25,19.2,0.353,2.8,0.369,0:258,0,0.739,0.739,0.731
3,5,0.167,OK,2,25.2,0.452,2.67,0.468,0:258,0,0.167,0.167,0.122
4,7,0.059,OK,2.13,30.9,0.467,2.91,0.484,0:258,0,0.059,0.059,0.0167
5,8,0.834,OK,1.97,35.7,0.452,2.63,0.468,0:258,0,0.834,0.834,0.808
6,9,0.769,OK,1.8,39.5,0.334,2.35,0.351,0:258,0,0.769,0.769,0.775
7,10,0.378,OK,1.95,42.9,0.35,2.43,0.366,0:258,0,0.378,0.378,0.265
8,11,0.257,OK,1.82,46.5,0.318,2.45,0.334,0:258,0,0.257,0.257,0.183
9,12,0.117,OK,1.83,50,0.336,2.43,0.352,0:258,0,0.117,0.117,0.103
10,13,0.593,OK,2.05,53.7,0.267,2.47,0.283,0:258,0,0.593,0.593,0.572
11,14,0.475,OK,2.04,57.3,0.3,2.4,0.318,0:258,0,0.475,0.475,0.414
12,15,0.653,OK,1.65,60.8,0.351,2.2,0.367,0:258,0,0.653,0.653,0.657
13,16,0.928,OK,1.67,64.1,0.284,2.2,0.3,0:258,0,0.928,0.928,0.907
14,17,0.257,OK,2.03,67.3,0.301,2.57,0.318,0:258,0,0.257,0.257,0.206
15,18,0.475,OK,1.85,70.9,0.333,2.27,0.35,0:258,0,0.475,0.475,0.464
16,19,0.506,OK,1.97,74.3,0.369,2.45,0.383,0:258,0,0.506,0.506,0.507
17,20,0.653,OK,2.45,77.7,0.417,2.97,0.433,0:258,0,0.653,0.653,0.642
18,21,0.593,OK,2.06,81.6,0.402,2.67,0.418,0:258,0,0.593,0.593,0.565
19,22,0.167,OK,2.32,85.3,0.333,2.85,0.349,0:258,0,0.167,0.167,0.146
20,23,0.111,OK,1.95,89.3,0.333,2.48,0.349,0:258,0,0.111,0.111,0.117
21,24,0.834,OK,1.67,93.2,0.301,2.08,0.317,0:258,0,0.834,0.834,0.831
22,25,0.739,OK,1.62,96.4,0.368,2.13,0.385,0:258,0,0.739,0.739,0.778
23,26,0.059,OK,2.67,99.4,0.334,3.17,0.35,0:258,0,0.059,0.059,0.0333
24,27,0.378,OK,4.25,104,0.353,4.73,0.369,0:258,0,0.378,0.378,0.3
25,28,0.117,OK,2.2,110,0.337,2.68,0.353,0:258,0,0.117,0.117,0.0875
26,29,0.769,OK,2.1,114,0.352,2.68,0.368,0:258,0,0.769,0.769,0.806
27,30,0.928,OK,2.3,117,0.333,2.85,0.35,0:258,0,0.928,0.928,0.897
28,31,0.323,OK,2.52,121,0.534,3.27,0.551,0:258,0,0.323,0.323,0.24
29,32,0.167,OK,2.83,126,0.401,3.47,0.418,0:258,0,0.167,0.167,0.122
30,33,0.111,OK,2.56,131,0.552,3.42,0.567,0:258,0,0.111,0.111,0.108
31,34,0.323,OK,2.93,135,0.401,3.57,0.418,0:258,0,0.323,0.323,0.311
32,35,0.653,OK,2.41,140,0.385,2.93,0.4,0:258,0,0.653,0.653,0.625
33,36,0.769,OK,2.6,144,0.502,3.27,0.517,0:258,0,0.769,0.769,0.765
34,37,0.257,OK,2.5,149,0.25,2.8,0.267,0:258,0,0.257,0.257,0.208
35,38,0.378,OK,2.61,153,0.453,3.09,0.468,0:258,0,0.378,0.378,0.237
36,39,0.593,ERR_TooSlowGlobal,0,157,0.0172,0.326,0.0335,0:258,0,0.593,0.593,N/A
37,42,0.739,OK,2.98,163,0.601,3.61,0.618,0:258,0,0.739,0.739,0.76
38,43,0.928,OK,2.42,168,0.416,3.08,0.433,0:258,0,0.928,0.928,0.881
39,44,0.506,OK,2.86,172,0.403,3.38,0.418,0:258,0,0.506,0.506,0.51
40,45,0.834,OK,3.7,177,0.419,4.25,0.434,0:258,0,0.834,0.834,0.838
41,46,0.117,OK,3.07,182,0.518,3.87,0.534,0:258,0,0.117,0.117,0.104
42,4,0.506,OK,3,187,0.436,3.57,0.451,0:258,0,0.506,0.506,0.51
43,6,0.111,OK,2.88,192,0.633,3.8,0.65,0:258,0,0.111,0.111,0.0972
44,39,0.593,OK,3.96,197,0.334,4.47,0.35,0:258,0,0.593,0.593,0.603
45,40,0.059,OK,4.1,203,0.47,4.87,0.485,0:258,0,0.059,0.059,0.025
46,41,0.475,OK,3.63,210,0.47,4.26,0.487,0:258,0,0.475,0.475,0.436
