trialNum,LineNum,presentedTarget,status,movementTime,timeInSession,timeUntilFingerMoved,timeUntilFingerLifted,timeUntilTarget,genstim.position.x,genstim.target,v.position,target,endPoint
1,2,16_25,OK,3.25,11.5,0.668,3.98,0.684,0,16_25,,0.64,0.557
2,3,120_553,OK,3.25,17.2,0.302,3.65,0.318,0,120_553,,0.217,0.332
3,4,28_109,OK,2.73,21.9,0.351,3.15,0.367,0,28_109,,0.256880734,0.318
4,5,4_5,OK,2.25,26.1,0.352,2.73,0.368,0,4_5,,0.8,0.764
5,6,11_12,OK,2.62,29.7,0.335,3.05,0.352,0,11_12,,0.916666667,0.879
6,7,11_35,OK,2.58,34.9,0.303,2.95,0.319,0,11_35,,0.314285714,0.342
7,8,3_8,OK,3.06,39.1,0.403,3.62,0.419,0,3_8,,0.375,0.415
8,9,7_15,OK,4.6,43.8,0.386,5.1,0.403,0,7_15,,0.466666667,0.468
9,10,1_9,OK,3.03,50.2,0.185,3.22,0.201,0,1_9,,0.111111111,0.131
10,11,10_19,ERR_FingerLifted,0,54.7,0.285,5.37,0.301,0,10_19,,0.526315789,N/A
11,12,703_891,OK,2.88,61.8,0.303,3.4,0.318,0,703_891,,0.789,0.762
12,13,1_17,OK,2.97,66.4,0.235,3.5,0.252,0,1_17,,0.058823529,0.0764
13,14,291_491,OK,3.53,71.1,0.218,3.92,0.234,0,291_491,,0.592668024,0.692
14,15,10_13,OK,2.43,76.7,0.25,2.78,0.267,0,10_13,,0.769230769,0.822
15,16,1_6,OK,2.1,80.5,0.251,2.5,0.267,0,1_6,,0.166666667,0.129
16,17,1_9,OK,2.22,84,0.236,2.62,0.252,0,1_9,,0.111111111,0.0819
17,18,10_19,OK,3.41,87.7,0.235,3.65,0.251,0,10_19,,0.526315789,0.56
18,19,10_13,ERR_FingerLifted,0,92.4,0.218,4.72,0.234,0,10_13,,0.769230769,N/A
19,20,28_109,OK,3.32,98.6,0.35,3.83,0.367,0,28_109,,0.256880734,0.207
20,21,16_25,OK,2.62,104,0.201,3.05,0.217,0,16_25,,0.64,0.435
21,22,7_15,OK,2.72,108,0.469,3.5,0.485,0,7_15,,0.466666667,0.575
22,23,11_12,OK,2.4,113,0.202,2.85,0.219,0,11_12,,0.916666667,0.863
23,24,1_17,OK,3,117,0.286,3.61,0.302,0,1_17,,0.058823529,0.0403
24,25,120_553,OK,2.83,122,0.334,3.33,0.35,0,120_553,,0.217,0.179
25,26,11_35,OK,2.2,127,0.251,2.73,0.268,0,11_35,,0.314285714,0.285
26,27,1_6,OK,2.62,132,0.35,3.28,0.366,0,1_6,,0.166666667,0.143
27,28,4_5,OK,1.83,136,0.319,2.25,0.335,0,4_5,,0.8,0.793
28,29,3_8,OK,2.48,140,0.333,3.13,0.35,0,3_8,,0.375,0.351
29,30,291_491,OK,3.57,144,0.301,4.08,0.318,0,291_491,,0.592668024,0.738
30,31,703_891,OK,3.5,149,0.252,3.97,0.27,0,703_891,,0.789,0.771
31,32,1_17,OK,2.27,154,0.15,2.7,0.166,0,1_17,,0.058823529,0.0333
32,33,120_553,OK,3.23,158,0.45,3.8,0.467,0,120_553,,0.217,0.231
33,34,7_15,OK,2.25,163,0.319,2.68,0.335,0,7_15,,0.466666667,0.544
34,35,16_25,OK,4.03,167,0.302,4.55,0.318,0,16_25,,0.64,0.635
35,36,11_12,OK,2.53,173,0.285,3.07,0.301,0,11_12,,0.916666667,0.874
36,37,11_35,OK,3.16,177,0.369,3.85,0.385,0,11_35,,0.314285714,0.318
37,38,703_891,OK,2.65,182,0.402,3.33,0.418,0,703_891,,0.789,0.76
38,39,3_8,OK,2.63,186,0.252,3.13,0.268,0,3_8,,0.375,0.362
39,40,4_5,OK,2.02,190,0.586,2.85,0.602,0,4_5,,0.8,0.793
40,41,10_13,OK,2.65,194,0.316,3.23,0.333,0,10_13,,0.769230769,0.762
41,42,1_6,OK,1.92,198,0.35,2.58,0.367,0,1_6,,0.166666667,0.171
42,43,10_19,ERR_TooSlowInstantaneous,0,202,0.503,6.58,0.518,0,10_19,,0.526315789,N/A
43,44,1_9,OK,2.02,212,0.535,2.77,0.552,0,1_9,,0.111111111,0.121
44,45,28_109,OK,2.37,216,0.483,3.03,0.499,0,28_109,,0.256880734,0.2
45,46,291_491,OK,1.93,219,0.401,2.47,0.418,0,291_491,,0.592668024,0.732
46,19,10_13,OK,2.95,223,0.0359,3.27,0.0514,0,10_13,,0.769230769,0.749
47,43,10_19,OK,2.1,228,0.603,3,0.619,0,10_19,,0.526315789,0.567
48,11,10_19,OK,1.98,232,0.418,2.72,0.435,0,10_19,,0.526315789,0.59
