trialNum,LineNum,presentedTarget,status,movementTime,timeInSession,timeUntilFingerMoved,timeUntilFingerLifted,timeUntilTarget,text.position,text.position.x,text.target,target,endPoint
1,2,0.52,OK,2.58,14.4,0.683,3.43,0.7,0:258,0,0.52,0.52,0.499
2,3,0.11,ERR_TooSlowInstantaneous,0,19.1,0.467,2.18,0.483,0:258,0,0.11,0.11,N/A
3,4,0.08,OK,4.36,23,0.434,5,0.451,0:258,0,0.08,0.08,0.247
4,5,0.68,OK,2.88,29.5,1,4.12,1.02,0:258,0,0.68,0.68,0.586
5,6,0.47,OK,1.97,34.9,0.501,2.62,0.518,0:258,0,0.47,0.47,0.369
6,7,0.61,OK,1.9,38.5,0.668,2.88,0.684,0:258,0,0.61,0.61,0.582
7,8,0.89,OK,2.25,44.5,0.519,3.08,0.534,0:258,0,0.89,0.89,0.796
8,9,0.98,OK,1.83,48.7,0.368,2.53,0.386,0:258,0,0.98,0.98,0.928
9,10,0.17,OK,1.93,52.2,0.418,2.5,0.434,0:258,0,0.17,0.17,0.112
10,11,0.43,ERR_TooSlowGlobal,0,55.6,0.685,1.01,0.702,0:258,0,0.43,0.43,N/A
11,12,0.92,OK,2.73,57.8,0.418,3.43,0.434,0:258,0,0.92,0.92,0.938
12,13,0.03,OK,1.95,62.2,0.485,2.58,0.502,0:258,0,0.03,0.03,-0.00417
13,14,0.32,ERR_TooSlowInstantaneous,0,66.1,0.418,3.14,0.435,0:258,0,0.32,0.32,N/A
14,15,0.24,OK,2.47,71.2,0.468,3.05,0.484,0:258,0,0.24,0.24,0.117
15,16,0.56,OK,1.63,78.9,0.0176,1.8,0.0338,0:258,0,0.56,0.56,0.529
16,17,0.85,OK,1.8,82.1,0.352,2.3,0.368,0:258,0,0.85,0.85,0.782
17,18,0.77,OK,1.83,85.3,0.284,2.4,0.301,0:258,0,0.77,0.77,0.713
18,19,0.73,OK,1.78,88.9,0.369,2.42,0.385,0:258,0,0.73,0.73,0.754
19,20,0.35,OK,2.71,92.2,0.285,3.23,0.302,0:258,0,0.35,0.35,0.196
20,21,0.26,OK,1.71,96.5,0.437,2.3,0.451,0:258,0,0.26,0.26,0.104
21,22,0.98,OK,1.62,99.9,0.402,2.23,0.418,0:258,0,0.98,0.98,0.963
22,23,0.17,OK,2.03,103,0.318,2.48,0.334,0:258,0,0.17,0.17,0.0847
