trialNum,LineNum,presentedTarget,status,movementTime,timeInSession,timeUntilFingerMoved,timeUntilFingerLifted,timeUntilTarget,text.position,text.position.x,text.target,target,endPoint
1,2,0.52,OK,2,11.3,0.517,2.78,0.533,0:258,0,0.52,0.52,0.557
2,4,0.08,OK,1.87,16.9,0.401,2.57,0.418,0:258,0,0.08,0.08,0.172
3,6,0.47,OK,1.95,21.4,0.0178,2.25,0.0339,0:258,0,0.47,0.47,0.397
4,8,0.89,OK,2.05,25.5,0.017,2.35,0.034,0:258,0,0.89,0.89,0.896
5,9,0.98,OK,1.48,28.8,0.418,2.21,0.434,0:258,0,0.98,0.98,0.967
6,10,0.17,OK,1.76,32,0.453,2.5,0.468,0:258,0,0.17,0.17,0.15
7,12,0.92,OK,1.88,37.3,0.385,2.59,0.401,0:258,0,0.92,0.92,0.946
8,13,0.03,OK,1.9,40.8,0.352,2.53,0.368,0:258,0,0.03,0.03,0.0486
9,14,0.32,OK,2.08,44.3,0.418,2.75,0.435,0:258,0,0.32,0.32,0.204
10,15,0.24,OK,1.8,47.9,0.335,2.38,0.352,0:258,0,0.24,0.24,0.124
11,16,0.56,OK,2.03,51.2,0.384,2.65,0.401,0:258,0,0.56,0.56,0.564
12,17,0.85,OK,1.83,54.6,0.368,2.5,0.385,0:258,0,0.85,0.85,0.846
13,18,0.77,OK,1.72,58,0.368,2.38,0.385,0:258,0,0.77,0.77,0.775
14,19,0.73,OK,1.39,61.3,0.384,2,0.402,0:258,0,0.73,0.73,0.746
15,20,0.35,OK,1.88,64.1,0.27,2.4,0.285,0:258,0,0.35,0.35,0.204
16,21,0.26,OK,1.87,67.3,0.317,2.48,0.333,0:258,0,0.26,0.26,0.111
17,22,0.98,OK,1.45,70.7,0.303,2.02,0.319,0:258,0,0.98,0.98,0.951
18,23,0.17,OK,1.7,73.5,0.369,2.3,0.385,0:258,0,0.17,0.17,0.0889
19,24,0.26,OK,1.73,76.7,0.35,2.35,0.366,0:258,0,0.26,0.26,0.144
20,25,0.73,OK,1.58,79.9,0.216,2.1,0.233,0:258,0,0.73,0.73,0.772
21,26,0.08,OK,2.63,82.8,0.368,3.3,0.385,0:258,0,0.08,0.08,0
22,27,0.03,OK,1.7,87.1,0.319,2.27,0.335,0:258,0,0.03,0.03,0.00278
23,28,0.35,OK,2.45,90.2,0.317,3.07,0.333,0:258,0,0.35,0.35,0.231
24,29,0.68,OK,1.42,94.2,0.217,1.87,0.234,0:258,0,0.68,0.68,0.697
25,30,0.47,OK,1.46,96.9,0.27,1.95,0.286,0:258,0,0.47,0.47,0.457
26,32,0.85,OK,1.9,101,0.201,2.4,0.219,0:258,0,0.85,0.85,0.833
27,33,0.92,OK,1.7,104,0.269,2.27,0.284,0:258,0,0.92,0.92,0.938
28,34,0.56,OK,1.58,107,0.253,2.08,0.268,0:258,0,0.56,0.56,0.564
29,35,0.24,OK,1.85,110,0.203,2.35,0.218,0:258,0,0.24,0.24,0.108
30,37,0.43,OK,1.83,116,0.268,2.4,0.285,0:258,0,0.43,0.43,0.368
31,39,0.61,OK,1.63,119,0.0347,1.92,0.0506,0:258,0,0.61,0.61,0.661
32,40,0.89,OK,1.75,122,0.366,2.42,0.382,0:258,0,0.89,0.89,0.878
33,42,0.35,OK,1.57,126,0.217,2.02,0.234,0:258,0,0.35,0.35,0.311
34,43,0.77,OK,1.58,129,0.235,2.12,0.251,0:258,0,0.77,0.77,0.758
35,45,0.85,OK,1.58,134,0.218,2.08,0.235,0:258,0,0.85,0.85,0.889
36,46,0.73,OK,1.32,137,0.217,1.8,0.233,0:258,0,0.73,0.73,0.787
37,47,0.08,OK,1.75,139,0.186,2.23,0.202,0:258,0,0.08,0.08,0.0458
38,48,0.61,OK,1.52,142,0.25,2.03,0.267,0:258,0,0.61,0.61,0.739
39,49,0.17,OK,1.45,145,0.235,1.95,0.253,0:258,0,0.17,0.17,0.0639
40,50,0.03,OK,1.53,148,0.217,2.03,0.233,0:258,0,0.03,0.03,-0.00139
41,52,0.32,OK,1.52,152,0.2,2,0.217,0:258,0,0.32,0.32,0.26
42,54,0.43,OK,1.57,157,0.235,2.07,0.251,0:258,0,0.43,0.43,0.425
43,55,0.68,OK,1.82,160,0.235,2.37,0.251,0:258,0,0.68,0.68,0.794
44,56,0.56,OK,1.35,163,0.251,1.9,0.268,0:258,0,0.56,0.56,0.576
45,57,0.11,OK,2,166,0.203,2.48,0.218,0:258,0,0.11,0.11,0.146
46,58,0.92,OK,1.4,169,0.216,1.93,0.232,0:258,0,0.92,0.92,0.897
47,59,0.98,OK,1.33,172,0.218,1.87,0.235,0:258,0,0.98,0.98,0.961
48,60,0.24,OK,1.54,175,0.199,2,0.216,0:258,0,0.24,0.24,0.1
49,61,0.89,OK,1.27,178,0.251,1.8,0.269,0:258,0,0.89,0.89,0.842
50,3,0.11,OK,1.7,181,0.184,2.15,0.201,0:258,0,0.11,0.11,0.0889
51,5,0.68,OK,1.38,184,0.201,1.88,0.218,0:258,0,0.68,0.68,0.815
52,7,0.61,OK,1.32,187,0.267,1.88,0.283,0:258,0,0.61,0.61,0.801
53,11,0.43,OK,1.27,189,0.183,1.72,0.2,0:258,0,0.43,0.43,0.399
54,31,0.32,OK,1.49,192,0.216,2.01,0.233,0:258,0,0.32,0.32,0.186
55,36,0.52,OK,1.42,195,0.185,1.9,0.202,0:258,0,0.52,0.52,0.556
56,38,0.77,OK,1.62,198,0.217,2.14,0.234,0:258,0,0.77,0.77,0.744
57,41,0.11,OK,1.78,201,0.187,2.25,0.203,0:258,0,0.11,0.11,0.0528
58,44,0.52,OK,2.57,204,0.218,3.07,0.235,0:258,0,0.52,0.52,0.553
59,51,0.47,OK,1.25,208,0.2,1.76,0.216,0:258,0,0.47,0.47,0.458
60,53,0.26,OK,1.61,211,0.219,2.14,0.234,0:258,0,0.26,0.26,0.103
