trialNum,LineNum,presentedTarget,status,movementTime,timeInSession,timeUntilFingerMoved,timeUntilFingerLifted,timeUntilTarget,text.position,text.position.x,text.target,target,endPoint
1,10,9,OK,2.85,1.08e+03,2.83,5.91,2.85,0:258,0,9,9,8.81
2,6,5,OK,1.97,1.1e+03,1.58,3.68,1.6,0:258,0,5,5,5.04
3,3,2,OK,1.95,1.1e+03,0.695,2.83,0.711,0:258,0,2,2,1.67
4,8,7,OK,1.87,1.1e+03,0.4,2.4,0.417,0:258,0,7,7,6.97
5,4,3,OK,1.85,1.11e+03,0.434,2.33,0.45,0:258,0,3,3,2.42
6,11,10,OK,2.42,1.11e+03,0.3,2.83,0.317,0:258,0,10,10,10
7,5,4,OK,2.03,1.12e+03,0.167,2.25,0.184,0:258,0,4,4,3.36
8,7,6,OK,2.02,1.12e+03,0.283,2.45,0.3,0:258,0,6,6,6.58
9,2,1,OK,1.82,1.12e+03,0.316,2.23,0.332,0:258,0,1,1,1
10,9,8,ERR_TooSlowInstantaneous,0,1.13e+03,0.284,2.31,0.3,0:258,0,8,8,N/A
11,9,8,OK,1.48,1.14e+03,0.283,1.97,0.3,0:258,0,8,8,7.81
