trialNum,LineNum,presentedTarget,status,movementTime,timeInSession,timeUntilFingerMoved,timeUntilFingerLifted,timeUntilTarget,text.position,text.position.x,text.target,target,endPoint
1,2,0.323,OK,2.75,15.2,1.37,4.32,1.38,0:258,0,0.323,0.323,0.703
2,3,0.739,OK,1.57,20.2,0.15,1.9,0.167,0:258,0,0.739,0.739,0.853
3,4,0.506,OK,1.73,22.8,0.133,2.12,0.15,0:258,0,0.506,0.506,0.764
4,5,0.167,OK,1.48,25.5,0.15,1.83,0.167,0:258,0,0.167,0.167,0.69
5,6,0.111,OK,1.65,28.1,0.134,2.02,0.15,0:258,0,0.111,0.111,0.769
6,7,0.059,OK,1.85,30.8,0.133,2.15,0.15,0:258,0,0.059,0.059,0.236
7,8,0.834,OK,1.65,33.6,0.217,2.07,0.233,0:258,0,0.834,0.834,0.386
8,9,0.769,OK,1.57,36.5,0.184,1.88,0.2,0:258,0,0.769,0.769,0.753
9,10,0.378,OK,1.42,39.1,0.134,1.75,0.15,0:258,0,0.378,0.378,0.647
10,11,0.257,OK,1.37,41.5,0.133,1.7,0.15,0:258,0,0.257,0.257,0.592
11,12,0.117,OK,1.23,44,0.116,1.56,0.133,0:258,0,0.117,0.117,0.544
12,13,0.593,OK,1.28,46.2,0.134,1.62,0.151,0:258,0,0.593,0.593,0.758
13,14,0.475,OK,1.13,48.5,0.166,1.53,0.183,0:258,0,0.475,0.475,0.689
14,15,0.653,OK,1.27,50.7,0.15,1.65,0.167,0:258,0,0.653,0.653,0.838
15,16,0.928,OK,1.27,53,0.133,1.63,0.15,0:258,0,0.928,0.928,0.96
16,17,0.257,OK,1.47,55.3,0.133,1.77,0.15,0:258,0,0.257,0.257,0.653
17,18,0.475,OK,1.35,57.8,0.1,1.65,0.118,0:258,0,0.475,0.475,0.778
18,19,0.506,OK,1.28,60.1,0.148,1.65,0.168,0:258,0,0.506,0.506,0.835
19,20,0.653,OK,1.38,62.3,0.134,1.75,0.151,0:258,0,0.653,0.653,0.892
20,21,0.593,OK,1.58,64.6,0.167,1.95,0.183,0:258,0,0.593,0.593,0.778
21,22,0.167,OK,1.61,67.2,0.115,1.91,0.131,0:258,0,0.167,0.167,0.574
22,23,0.111,OK,1.93,69.8,0.134,2.23,0.15,0:258,0,0.111,0.111,0.511
23,24,0.834,OK,1.7,72.7,0.117,1.95,0.134,0:258,0,0.834,0.834,0.856
24,25,0.739,OK,1.58,75.4,0.134,1.9,0.15,0:258,0,0.739,0.739,0.831
25,26,0.059,OK,1.38,77.9,0.134,1.72,0.151,0:258,0,0.059,0.059,0.175
26,27,0.378,OK,1.57,80.3,0.111,1.83,0.128,0:258,0,0.378,0.378,0.667
27,28,0.117,OK,1.28,82.8,0.134,1.62,0.15,0:258,0,0.117,0.117,0.547
28,29,0.769,OK,1.47,85.1,0.133,1.82,0.15,0:258,0,0.769,0.769,0.828
29,30,0.928,OK,1.4,87.5,0.15,1.78,0.166,0:258,0,0.928,0.928,0.928
30,31,0.323,OK,1.4,89.9,0.0997,1.72,0.117,0:258,0,0.323,0.323,0.664
31,32,0.167,OK,1.52,92.3,0.133,1.83,0.15,0:258,0,0.167,0.167,0.537
32,33,0.111,OK,1.6,94.8,0.133,1.93,0.15,0:258,0,0.111,0.111,0.464
33,34,0.323,OK,1.43,97.4,0.184,1.8,0.2,0:258,0,0.323,0.323,0.594
34,35,0.653,OK,1.58,99.8,0.134,1.93,0.15,0:258,0,0.653,0.653,0.786
35,36,0.769,OK,1.38,102,0.117,1.73,0.133,0:258,0,0.769,0.769,0.861
36,37,0.257,OK,1.47,105,0.116,1.78,0.132,0:258,0,0.257,0.257,0.625
37,38,0.378,OK,1.37,107,0.117,1.67,0.134,0:258,0,0.378,0.378,0.669
38,39,0.593,OK,1.55,109,0.151,1.93,0.168,0:258,0,0.593,0.593,0.803
39,40,0.059,OK,1.47,112,0.135,1.75,0.151,0:258,0,0.059,0.059,0.165
40,41,0.475,OK,1.61,114,0.134,1.97,0.151,0:258,0,0.475,0.475,0.731
41,42,0.739,OK,1.45,117,0.117,1.77,0.134,0:258,0,0.739,0.739,0.831
42,43,0.928,OK,1.45,119,0.133,1.82,0.151,0:258,0,0.928,0.928,0.942
43,44,0.506,OK,1.43,122,0.133,1.77,0.149,0:258,0,0.506,0.506,0.783
44,45,0.834,OK,1.62,124,0.1,1.93,0.116,0:258,0,0.834,0.834,0.878
45,46,0.117,OK,1.37,127,0.1,1.63,0.117,0:258,0,0.117,0.117,0.536
