trialNum,LineNum,presentedTarget,status,movementTime,timeInSession,timeUntilFingerMoved,timeUntilFingerLifted,timeUntilTarget,text.position,text.position.x,text.target,target,endPoint
1,10,9,ERR_TooSlowInstantaneous,0,18,0.969,2.04,0.985,0:258,0,9,9,N/A
2,11,10,OK,1.42,28.9,0.367,2.11,0.383,0:258,0,10,10,9.51
3,4,3,OK,1.24,34.3,0.253,1.65,0.268,0:258,0,3,3,2.28
4,9,8,OK,1.11,37.9,0.319,1.63,0.336,0:258,0,8,8,7.88
5,3,2,OK,1.27,41.1,0.285,1.77,0.302,0:258,0,2,2,1.49
6,7,6,OK,1.05,44.2,0.318,1.62,0.335,0:258,0,6,6,5.74
7,8,7,OK,1.2,47.1,0.269,1.72,0.286,0:258,0,7,7,6.22
8,5,4,OK,1.2,50.3,0.269,1.67,0.285,0:258,0,4,4,2.83
9,2,1,OK,1.18,53.3,0.236,1.54,0.252,0:258,0,1,1,0.986
10,6,5,OK,1.2,56.1,0.267,1.67,0.284,0:258,0,5,5,4.92
11,10,9,OK,1.07,58.7,0.168,1.53,0.184,0:258,0,9,9,8.46
