trialNum,LineNum,presentedTarget,status,movementTime,timeInSession,timeUntilFingerMoved,timeUntilFingerLifted,timeUntilTarget,genstim.position.x,genstim.target,v.position,target,endPoint
1,2,16_25,ERR_TooSlowInstantaneous,0,11.9,0.168,4.33,0.186,0,16_25,,0.64,N/A
2,3,120_553,OK,2.17,19.7,0.201,2.55,0.218,0,120_553,,0.217,0.329
3,4,28_109,OK,1.73,23.6,0.117,2.1,0.133,0,28_109,,0.256880734,0.0736
4,5,4_5,OK,2.3,27,0.184,2.65,0.2,0,4_5,,0.8,0.924
5,6,11_12,OK,1.48,30.8,0.117,1.82,0.133,0,11_12,,0.916666667,0.939
6,7,11_35,OK,1.76,33.7,0.119,2.07,0.135,0,11_35,,0.314285714,0.485
7,8,3_8,OK,1.8,36.9,0.117,2.13,0.134,0,3_8,,0.375,0.724
8,9,7_15,OK,1.5,40.1,0.0673,1.75,0.0835,0,7_15,,0.466666667,0.324
9,10,1_9,OK,1.92,42.9,0.069,2.22,0.0835,0,1_9,,0.111111111,0.271
10,11,10_19,ERR_TooSlowInstantaneous,0,46.3,0.102,3.17,0.118,0,10_19,,0.526315789,N/A
11,12,703_891,OK,2.07,52.6,0.149,2.39,0.167,0,703_891,,0.789,0.824
12,13,1_17,OK,1.47,56.2,0.133,1.73,0.15,0,1_17,,0.058823529,0.0958
13,14,291_491,OK,1.71,59.2,0.205,2.08,0.217,0,291_491,,0.592668024,0.525
14,15,10_13,OK,1.87,64.4,0.134,2.22,0.15,0,10_13,,0.769230769,0.829
15,16,1_6,OK,1.97,67.7,0.0997,2.3,0.116,0,1_6,,0.166666667,0.654
16,17,1_9,OK,1.53,71.4,0.135,1.8,0.15,0,1_9,,0.111111111,0.21
17,18,10_19,OK,1.77,74.3,0.0174,1.95,0.0334,0,10_19,,0.526315789,0.74
18,19,10_13,OK,1.82,77.3,0.0173,2,0.0333,0,10_13,,0.769230769,0.851
19,20,28_109,OK,1.53,80.3,0.1,1.82,0.117,0,28_109,,0.256880734,0.224
20,21,16_25,OK,1.95,84.7,0.167,2.23,0.183,0,16_25,,0.64,0.49
21,22,7_15,OK,2,89.3,0.151,2.3,0.167,0,7_15,,0.466666667,0.426
22,23,11_12,OK,1.47,92.8,0.0996,1.75,0.116,0,11_12,,0.916666667,0.912
23,24,1_17,OK,1.47,95.6,0.017,1.58,0.0338,0,1_17,,0.058823529,0.132
24,25,120_553,OK,2,98.4,0.149,2.33,0.186,0,120_553,,0.217,0.267
25,26,11_35,OK,2.17,102,0.101,2.47,0.117,0,11_35,,0.314285714,0.499
26,27,1_6,OK,1.63,105,0.0838,1.95,0.1,0,1_6,,0.166666667,0.281
27,28,4_5,OK,1.45,108,0.134,1.83,0.15,0,4_5,,0.8,0.878
28,29,3_8,OK,1.65,111,0.101,1.98,0.117,0,3_8,,0.375,0.765
29,30,291_491,OK,1.6,114,0.0676,1.92,0.0836,0,291_491,,0.592668024,0.599
30,31,703_891,OK,2.02,117,0.15,2.47,0.166,0,703_891,,0.789,0.808
31,32,1_17,OK,1.63,121,0.0821,1.92,0.111,0,1_17,,0.058823529,0.154
32,33,120_553,OK,1.85,123,0.217,2.28,0.234,0,120_553,,0.217,0.274
33,34,7_15,OK,1.9,129,0.134,2.33,0.15,0,7_15,,0.466666667,0.411
34,35,16_25,OK,1.75,132,0.133,2.13,0.15,0,16_25,,0.64,0.411
35,36,11_12,OK,1.7,135,0.32,2.25,0.335,0,11_12,,0.916666667,0.832
36,37,11_35,OK,1.88,139,0.217,2.32,0.233,0,11_35,,0.314285714,0.711
37,38,703_891,OK,1.8,143,0.25,2.27,0.267,0,703_891,,0.789,0.808
38,39,3_8,OK,1.53,146,0.233,1.97,0.25,0,3_8,,0.375,0.675
39,40,4_5,OK,1.42,149,0.246,1.95,0.266,0,4_5,,0.8,0.915
40,41,10_13,OK,1.42,152,0.183,1.87,0.199,0,10_13,,0.769230769,0.874
41,42,1_6,ERR_TooSlowInstantaneous,0,155,0.234,2.2,0.251,0,1_6,,0.166666667,N/A
42,44,1_9,OK,1.68,162,0.3,2.15,0.316,0,1_9,,0.111111111,0.149
43,45,28_109,OK,1.58,165,0.267,2.12,0.284,0,28_109,,0.256880734,0.265
44,46,291_491,OK,2.11,168,0.15,2.53,0.167,0,291_491,,0.592668024,0.497
45,2,16_25,OK,2.18,172,0.234,2.59,0.25,0,16_25,,0.64,0.443
46,11,10_19,OK,1.52,176,0.184,1.95,0.201,0,10_19,,0.526315789,0.69
47,42,1_6,OK,1.58,179,0.0842,1.92,0.101,0,1_6,,0.166666667,0.286
48,43,10_19,OK,1.88,184,0.15,2.27,0.167,0,10_19,,0.526315789,0.71
