trialNum,LineNum,presentedTarget,status,movementTime,timeInSession,timeUntilFingerMoved,timeUntilFingerLifted,timeUntilTarget,text.position,text.position.x,text.target,target,endPoint
1,2,"9,158",OK,1.83,10.7,0.287,2.37,0.302,0:258,0,"9,158",9158,8.83e+03
2,3,"4,782",OK,1.68,13.8,0.252,2.05,0.269,0:258,0,"4,782",4782,2.92e+03
3,4,"9,845",OK,1.79,16.5,0.319,2.27,0.335,0:258,0,"9,845",9845,9.08e+03
4,5,"1,751",OK,1.43,19.4,0.203,1.77,0.219,0:258,0,"1,751",1751,806
5,6,"5,312",OK,1.72,21.8,0.268,2.14,0.284,0:258,0,"5,312",5312,4.47e+03
6,7,"8,074",OK,1.58,24.7,0.134,1.85,0.15,0:258,0,"8,074",8074,7.99e+03
7,8,"7,729",OK,1.65,27.2,0.218,2.05,0.236,0:258,0,"7,729",7729,6.71e+03
8,9,"5,886",OK,2.21,29.9,0.135,2.5,0.151,0:258,0,"5,886",5886,5.04e+03
9,10,"6,401",OK,1.47,33.1,0.134,1.72,0.15,0:258,0,"6,401",6401,6.5e+03
10,11,992,OK,2.02,35.5,0.118,2.26,0.136,0:258,0,992,992,1.57e+03
11,12,"8,906",OK,2,38.6,0.1,2.27,0.117,0:258,0,"8,906",8906,8.51e+03
12,13,"6,698",OK,1.61,42.5,0.186,1.88,0.202,0:258,0,"6,698",6698,6.35e+03
13,14,"4,115",OK,1.91,45,0.168,2.22,0.184,0:258,0,"4,115",4115,3.18e+03
14,15,"3,903",OK,1.6,47.9,0.15,1.85,0.167,0:258,0,"3,903",3903,2.06e+03
15,16,"3,274",OK,1.47,50.6,0.184,1.74,0.2,0:258,0,"3,274",3274,1.47e+03
16,17,"2,894",OK,1.48,53,0.183,1.77,0.2,0:258,0,"2,894",2894,1.07e+03
17,18,374,OK,1.76,55.5,0.219,2.15,0.235,0:258,0,374,374,208
18,19,"1,023",OK,1.85,58.4,0.201,2.18,0.217,0:258,0,"1,023",1023,542
19,20,"7,264",OK,2.62,61.4,0.167,2.9,0.183,0:258,0,"7,264",7264,7.44e+03
20,21,"2,148",OK,1.62,65,0.201,1.94,0.219,0:258,0,"2,148",2148,1.4e+03
21,22,"3,274",OK,1.76,67.9,0.251,2.13,0.268,0:258,0,"3,274",3274,2.26e+03
22,23,"9,845",OK,2.81,70.9,0.233,3.18,0.249,0:258,0,"9,845",9845,9.35e+03
23,24,"2,148",OK,1.72,75,0.234,2.07,0.25,0:258,0,"2,148",2148,1.38e+03
24,25,"1,751",OK,2.05,77.9,0.203,2.42,0.219,0:258,0,"1,751",1751,514
25,26,"5,886",OK,2.32,81,0.367,2.8,0.384,0:258,0,"5,886",5886,5.17e+03
26,27,"8,074",OK,1.92,84.6,0.403,2.46,0.419,0:258,0,"8,074",8074,8.72e+03
27,28,"1,023",OK,2.53,87.8,0.366,2.98,0.382,0:258,0,"1,023",1023,653
28,29,"4,782",OK,1.95,91.5,0.268,2.32,0.286,0:258,0,"4,782",4782,3.07e+03
29,30,"7,729",OK,1.75,94.5,0.238,2.17,0.253,0:258,0,"7,729",7729,7.81e+03
30,31,"6,698",OK,1.66,97.3,0.338,2.1,0.353,0:258,0,"6,698",6698,6.19e+03
31,32,"4,115",OK,1.54,100,0.384,2.02,0.401,0:258,0,"4,115",4115,2.79e+03
32,33,"9,158",OK,2.43,103,0.236,2.78,0.253,0:258,0,"9,158",9158,8.62e+03
33,34,992,OK,2.07,107,0.251,2.45,0.268,0:258,0,992,992,208
34,35,"5,312",OK,1.82,110,0.202,2.17,0.218,0:258,0,"5,312",5312,4.25e+03
35,36,"7,264",OK,2.35,113,0.204,2.65,0.22,0:258,0,"7,264",7264,7.06e+03
36,37,"8,906",OK,1.72,116,0.252,2.18,0.268,0:258,0,"8,906",8906,8.35e+03
37,38,"3,903",OK,2.18,119,0.335,2.63,0.352,0:258,0,"3,903",3903,2.43e+03
38,39,"6,401",OK,2.27,122,0.233,2.65,0.25,0:258,0,"6,401",6401,5.29e+03
39,40,"2,894",OK,2.75,126,0.419,3.3,0.436,0:258,0,"2,894",2894,3.17e+03
40,41,374,OK,1.89,130,0.318,2.3,0.335,0:258,0,374,374,264
41,42,"7,729",ERR_FingerLifted,0,133,0.735,1.97,0.752,0:258,0,"7,729",7729,N/A
42,43,"6,401",ERR_TooSlowGlobal,0,135,0.0704,1.16,0.084,0:258,0,"6,401",6401,N/A
43,44,"4,115",OK,2.05,138,0.353,2.5,0.369,0:258,0,"4,115",4115,3.67e+03
44,45,"3,903",OK,1.68,141,0.449,2.28,0.466,0:258,0,"3,903",3903,2.99e+03
45,46,"6,698",OK,1.71,144,0.534,2.32,0.551,0:258,0,"6,698",6698,6.24e+03
46,47,"2,148",OK,1.41,147,0.338,1.92,0.354,0:258,0,"2,148",2148,1.85e+03
47,48,992,OK,2.3,150,0.235,2.65,0.252,0:258,0,992,992,542
48,49,"9,158",OK,2.15,153,0.203,2.5,0.219,0:258,0,"9,158",9158,9.06e+03
49,50,"1,751",OK,2.75,156,0.42,3.3,0.436,0:258,0,"1,751",1751,1.26e+03
50,51,"9,845",OK,1.77,160,0.45,2.4,0.468,0:258,0,"9,845",9845,9.4e+03
51,52,"8,906",OK,1.5,166,0.319,2.03,0.335,0:258,0,"8,906",8906,8.38e+03
52,53,"2,894",OK,2.73,169,0.236,3.1,0.25,0:258,0,"2,894",2894,2.1e+03
53,54,"5,312",OK,2.19,173,0.236,2.53,0.252,0:258,0,"5,312",5312,4.56e+03
54,55,"7,264",OK,1.88,176,0.253,2.27,0.27,0:258,0,"7,264",7264,7.6e+03
55,56,"8,074",OK,2.16,179,0.235,2.65,0.251,0:258,0,"8,074",8074,8.5e+03
56,57,"5,886",OK,1.73,182,0.37,2.26,0.386,0:258,0,"5,886",5886,5.11e+03
57,58,"3,274",OK,1.68,191,0.153,1.95,0.168,0:258,0,"3,274",3274,2.44e+03
58,60,"1,023",OK,1.62,194,0.0171,1.75,0.0336,0:258,0,"1,023",1023,681
59,61,"4,782",OK,2.47,197,0.0997,2.68,0.116,0:258,0,"4,782",4782,3.43e+03
60,42,"7,729",OK,2.1,200,0.0841,2.37,0.1,0:258,0,"7,729",7729,7.54e+03
61,43,"6,401",OK,2.98,203,0.167,3.37,0.184,0:258,0,"6,401",6401,6.26e+03
62,59,374,OK,1.83,207,0.101,2.08,0.117,0:258,0,374,374,194
