trialNum,LineNum,presentedTarget,status,movementTime,timeInSession,timeUntilFingerMoved,timeUntilFingerLifted,timeUntilTarget,text.position,text.position.x,text.target,target,endPoint
1,2,65321,OK,3.4,12.8,0.385,3.85,0.401,0:258,0,65321,65321,6.19e+04
2,3,11730,OK,4.86,17.8,0.252,5.2,0.267,0:258,0,11730,11730,3.56e+04
3,5,92855,OK,3.23,27.9,0.301,3.67,0.318,0:258,0,92855,92855,8.35e+04
4,6,25731,OK,3.47,32.6,0.367,3.93,0.383,0:258,0,25731,25731,2.53e+04
5,7,16542,OK,1.97,37.3,0.235,2.28,0.251,0:258,0,16542,16542,1.15e+04
6,8,37828,OK,2.8,40.5,0.0174,2.97,0.0334,0:258,0,37828,37828,2.21e+04
7,9,59374,ERR_FingerLifted,0,44.3,0.201,3.94,0.218,0:258,0,59374,59374,N/A
8,10,49743,OK,2.33,50,0.235,2.75,0.251,0:258,0,49743,49743,4.21e+04
9,11,5882,OK,3.12,53.6,0.167,3.4,0.183,0:258,0,5882,5882,6.03e+04
10,12,47765,OK,2.4,58.1,0.186,2.65,0.202,0:258,0,47765,47765,3.38e+04
11,13,11328,OK,2.56,61.6,0.153,2.78,0.167,0:258,0,11328,11328,1.1e+04
12,14,83425,OK,2.53,66.6,0.267,2.88,0.283,0:258,0,83425,83425,7.79e+04
13,15,32319,ERR_FingerLifted,0,70.3,0.167,4.25,0.183,0:258,0,32319,32319,N/A
14,16,76921,OK,2.27,75.4,0.119,2.57,0.134,0:258,0,76921,76921,7.58e+04
15,17,25731,OK,2.38,78.9,0.151,2.66,0.166,0:258,0,25731,25731,2.39e+04
16,18,65321,OK,2.46,82.4,0.219,2.8,0.234,0:258,0,65321,65321,6.5e+04
17,19,16542,OK,3.33,86,0.284,3.77,0.3,0:258,0,16542,16542,1.14e+04
18,20,92855,OK,2.42,90.5,0.0167,2.52,0.0333,0:258,0,92855,92855,8.65e+04
19,21,32319,OK,2.62,94.1,0.184,2.92,0.2,0:258,0,32319,32319,1.69e+04
20,22,49743,OK,2.95,97.7,0.201,3.27,0.217,0:258,0,49743,49743,4.31e+04
21,23,47765,OK,2.03,102,0.217,2.48,0.234,0:258,0,47765,47765,4.04e+04
22,24,11328,OK,3.23,105,0.284,3.57,0.3,0:258,0,11328,11328,1.11e+04
23,25,59374,OK,2.8,109,0.234,3.17,0.25,0:258,0,59374,59374,6.67e+04
24,26,11730,OK,2.72,114,0.301,3.07,0.317,0:258,0,11730,11730,1.19e+04
25,27,5882,OK,3.5,118,0.235,3.8,0.25,0:258,0,5882,5882,6.11e+04
26,28,76921,ERR_FingerLifted,0,123,0.201,4.2,0.217,0:258,0,76921,76921,N/A
27,29,83425,OK,2.78,128,0.301,3.18,0.317,0:258,0,83425,83425,8.43e+04
28,30,73954,OK,2.18,132,0.167,2.47,0.182,0:258,0,73954,73954,7.33e+04
29,31,37828,OK,2.95,135,0.284,3.32,0.3,0:258,0,37828,37828,1.1e+04
30,32,49743,OK,2.62,139,0.334,3.1,0.35,0:258,0,49743,49743,4.47e+04
31,33,16542,OK,3.93,143,0.301,4.3,0.319,0:258,0,16542,16542,8.19e+03
32,34,32319,OK,2.4,148,0.283,2.8,0.299,0:258,0,32319,32319,1.17e+04
33,35,37828,ERR_FingerLifted,0,153,0.368,3.19,0.383,0:258,0,37828,37828,N/A
34,36,25731,OK,2.45,158,0.268,2.83,0.284,0:258,0,25731,25731,5.56e+03
35,37,47765,OK,2.02,161,0.167,2.25,0.182,0:258,0,47765,47765,3.69e+04
36,38,92855,OK,2.05,165,0.2,2.5,0.217,0:258,0,92855,92855,8.58e+04
37,39,11730,OK,2.42,168,0.184,2.67,0.2,0:258,0,11730,11730,8.06e+03
38,40,11328,ERR_FingerLifted,0,172,0.0831,3.04,0.101,0:258,0,11328,11328,N/A
39,41,65321,OK,2.1,176,0.268,2.5,0.285,0:258,0,65321,65321,6.25e+04
40,42,76921,OK,1.8,179,0.267,2.18,0.283,0:258,0,76921,76921,7.89e+04
41,43,5882,OK,2.15,182,0.251,2.58,0.268,0:258,0,5882,5882,5.92e+04
42,44,59374,OK,1.9,186,0.25,2.2,0.266,0:258,0,59374,59374,6.53e+04
43,45,83425,ERR_TooSlowInstantaneous,0,189,0.194,3.16,0.21,0:258,0,83425,83425,N/A
44,46,73954,OK,2.26,195,0.353,2.72,0.367,0:258,0,73954,73954,7.65e+04
45,4,73954,OK,1.72,199,0.3,2.13,0.317,0:258,0,73954,73954,8.36e+04
46,9,59374,OK,2.33,202,0.317,2.82,0.333,0:258,0,59374,59374,6.53e+04
47,15,32319,OK,1.9,205,0.218,2.27,0.235,0:258,0,32319,32319,1.36e+04
48,28,76921,OK,1.92,208,0.316,2.33,0.332,0:258,0,76921,76921,7.88e+04
49,35,37828,OK,2.32,213,0.266,2.68,0.282,0:258,0,37828,37828,1.24e+04
50,40,11328,OK,1.77,217,0.266,2.2,0.283,0:258,0,11328,11328,4.17e+03
51,45,83425,OK,1.88,220,0.382,2.47,0.399,0:258,0,83425,83425,8.4e+04
