trialNum,LineNum,presentedTarget,status,movementTime,timeInSession,timeUntilFingerMoved,timeUntilFingerLifted,timeUntilTarget,genstim.position.x,genstim.target,v.position,target,endPoint
1,2,16_25,OK,4.61,12.9,0.702,5.64,0.72,0,16_25,,0.64,0.601
2,3,120_553,OK,2.43,19.9,0.419,3.1,0.434,0,120_553,,0.217,0.319
3,4,28_109,OK,1.86,24.1,0.419,2.48,0.434,0,28_109,,0.256880734,0.0653
4,5,4_5,OK,1.78,27.9,0.335,2.37,0.351,0,4_5,,0.8,0.825
5,6,11_12,OK,2.31,31,0.268,2.9,0.283,0,11_12,,0.916666667,0.917
6,7,11_35,OK,2.12,34.8,0.367,2.78,0.384,0,11_35,,0.314285714,0.312
7,8,3_8,OK,2.33,38.5,0.35,2.93,0.366,0,3_8,,0.375,0.324
8,9,7_15,OK,2.48,42.4,0.336,3.07,0.351,0,7_15,,0.466666667,0.353
9,10,1_9,OK,2.1,47.6,0.367,2.7,0.383,0,1_9,,0.111111111,0.0403
10,11,10_19,OK,3.1,51.5,0.6,3.98,0.617,0,10_19,,0.526315789,0.386
11,12,703_891,ERR_TooSlowGlobal,0,56.8,0.685,1.13,0.701,0,703_891,,0.789,N/A
12,13,1_17,OK,2.63,59.3,0.653,3.48,0.668,0,1_17,,0.058823529,0.0389
13,14,291_491,OK,3.78,64,0.353,4.45,0.368,0,291_491,,0.592668024,0.644
14,15,10_13,OK,2.25,69.4,0.301,2.82,0.318,0,10_13,,0.769230769,0.821
15,16,1_6,OK,1.8,73.1,0.35,2.4,0.366,0,1_6,,0.166666667,0.0792
16,17,1_9,OK,1.97,76.6,0.45,2.65,0.467,0,1_9,,0.111111111,0.0139
17,18,10_19,OK,3.46,81.5,0.269,4.01,0.285,0,10_19,,0.526315789,0.542
18,19,10_13,OK,2.51,87.2,0.385,3.2,0.401,0,10_13,,0.769230769,0.833
19,20,28_109,OK,2.38,91.4,0.35,3.03,0.367,0,28_109,,0.256880734,0.05
20,21,16_25,OK,3.13,95.4,0.317,3.77,0.333,0,16_25,,0.64,0.703
21,22,7_15,OK,2.32,100,0.384,2.95,0.401,0,7_15,,0.466666667,0.407
22,23,11_12,OK,2.07,104,0.334,2.65,0.35,0,11_12,,0.916666667,0.933
23,24,1_17,OK,1.88,108,0.433,2.5,0.45,0,1_17,,0.058823529,0.00556
24,25,120_553,OK,2.35,112,0.371,2.98,0.387,0,120_553,,0.217,0.129
25,26,11_35,OK,2.8,117,0.418,3.47,0.434,0,11_35,,0.314285714,0.138
26,27,1_6,OK,2.4,121,0.334,2.93,0.35,0,1_6,,0.166666667,0.0292
27,28,4_5,ERR_TooSlowInstantaneous,0,126,0.334,3.2,0.35,0,4_5,,0.8,N/A
28,29,3_8,OK,2.35,131,0.352,2.95,0.368,0,3_8,,0.375,0.397
29,30,291_491,OK,2.48,135,0.384,3.12,0.401,0,291_491,,0.592668024,0.711
30,31,703_891,OK,2.03,140,0.319,2.65,0.335,0,703_891,,0.789,0.858
31,32,1_17,OK,2.34,144,0.333,2.82,0.349,0,1_17,,0.058823529,0.0486
32,33,120_553,OK,2.73,148,0.353,3.37,0.368,0,120_553,,0.217,0.358
33,34,7_15,OK,2.25,153,0.533,2.95,0.55,0,7_15,,0.466666667,0.361
34,35,16_25,OK,2.52,157,0.4,3.2,0.417,0,16_25,,0.64,0.753
35,36,11_12,OK,1.9,161,0.5,2.7,0.516,0,11_12,,0.916666667,0.939
36,37,11_35,OK,2.33,165,0.417,3,0.433,0,11_35,,0.314285714,0.271
37,38,703_891,OK,2.3,169,0.436,3.03,0.449,0,703_891,,0.789,0.846
38,39,3_8,OK,2.46,173,0.367,3.03,0.383,0,3_8,,0.375,0.311
39,40,4_5,OK,2.5,177,0.469,3.28,0.483,0,4_5,,0.8,0.911
40,41,10_13,OK,1.9,181,0.316,2.42,0.332,0,10_13,,0.769230769,0.897
41,42,1_6,OK,2.08,185,0.285,2.68,0.3,0,1_6,,0.166666667,0.0444
42,43,10_19,OK,2.42,189,0.384,3.02,0.4,0,10_19,,0.526315789,0.622
43,44,1_9,OK,2.36,193,0.417,3.01,0.432,0,1_9,,0.111111111,0.00278
44,45,28_109,OK,2.23,197,0.351,2.73,0.367,0,28_109,,0.256880734,0.0972
45,46,291_491,OK,2.45,201,0.401,3.1,0.417,0,291_491,,0.592668024,0.722
46,28,4_5,OK,1.95,206,0.285,2.48,0.301,0,4_5,,0.8,0.899
47,12,703_891,OK,2.12,210,0.467,2.83,0.484,0,703_891,,0.789,0.914
