trialNum,LineNum,presentedTarget,status,movementTime,timeInSession,timeUntilFingerMoved,timeUntilFingerLifted,timeUntilTarget,text.position,text.position.x,text.target,target,endPoint
1,2,0.323,ERR_FingerLifted,0,10.5,0.383,3.09,0.399,0:258,0,0.323,0.323,N/A
2,3,0.739,ERR_TooSlowInstantaneous,0,15.4,0.25,1.35,0.267,0:258,0,0.739,0.739,N/A
3,4,0.506,ERR_FingerLifted,0,19.9,0.253,2.89,0.269,0:258,0,0.506,0.506,N/A
4,6,0.111,ERR_TooSlowInstantaneous,0,27.2,0.0165,1.41,0.0342,0:258,0,0.111,0.111,N/A
5,7,0.059,OK,1.45,30.7,0.168,1.68,0.185,0:258,0,0.059,0.059,0.0778
6,8,0.834,OK,1.05,33.5,0.167,1.38,0.184,0:258,0,0.834,0.834,0.826
7,9,0.769,OK,1.13,35.7,0.118,1.37,0.135,0:258,0,0.769,0.769,0.781
8,10,0.378,OK,1.43,37.8,0.17,1.75,0.184,0:258,0,0.378,0.378,0.165
9,11,0.257,OK,1.12,40.5,0.133,1.35,0.149,0:258,0,0.257,0.257,0.188
10,12,0.117,OK,1.22,42.6,0.168,1.5,0.184,0:258,0,0.117,0.117,0.0653
11,13,0.593,OK,1.15,44.9,0.15,1.4,0.167,0:258,0,0.593,0.593,0.632
12,14,0.475,OK,1.2,47,0.134,1.42,0.151,0:258,0,0.475,0.475,0.408
13,15,0.653,OK,1.32,49.1,0.2,1.63,0.216,0:258,0,0.653,0.653,0.669
14,16,0.928,OK,1.23,51.3,0.154,1.39,0.169,0:258,0,0.928,0.928,0.907
15,17,0.257,OK,1.3,53.3,0.15,1.55,0.167,0:258,0,0.257,0.257,0.196
16,18,0.475,ERR_FingerLifted,0,55.6,0.168,2.4,0.184,0:258,0,0.475,0.475,N/A
17,19,0.506,OK,1.03,59.1,0.202,1.32,0.218,0:258,0,0.506,0.506,0.499
18,20,0.653,OK,0.952,61.1,0.167,1.2,0.183,0:258,0,0.653,0.653,0.657
19,21,0.593,OK,1.12,62.9,0.15,1.33,0.166,0:258,0,0.593,0.593,0.608
20,22,0.167,OK,1.27,64.8,0.167,1.62,0.185,0:258,0,0.167,0.167,0.104
21,23,0.111,OK,1.18,67.1,0.167,1.47,0.183,0:258,0,0.111,0.111,0.0236
22,24,0.834,OK,1.5,69.4,0.118,1.8,0.134,0:258,0,0.834,0.834,0.838
23,25,0.739,OK,1.03,71.8,0.118,1.3,0.135,0:258,0,0.739,0.739,0.776
24,26,0.059,OK,1.43,73.7,0.101,1.62,0.118,0:258,0,0.059,0.059,-0.0153
25,27,0.378,OK,1.26,76.2,0.187,1.55,0.201,0:258,0,0.378,0.378,0.226
26,28,0.117,OK,1.08,78.4,0.168,1.33,0.184,0:258,0,0.117,0.117,0.0597
27,29,0.769,OK,1.2,80.4,0.186,1.49,0.202,0:258,0,0.769,0.769,0.856
28,30,0.928,OK,1.08,82.5,0.017,1.17,0.0332,0:258,0,0.928,0.928,0.965
29,31,0.323,OK,1.03,84.3,0.166,1.27,0.183,0:258,0,0.323,0.323,0.249
30,32,0.167,OK,0.999,86.3,0.152,1.27,0.168,0:258,0,0.167,0.167,0.0542
31,33,0.111,OK,1.02,88.2,0.101,1.25,0.118,0:258,0,0.111,0.111,0.0236
32,34,0.323,OK,0.919,90.1,0.116,1.15,0.134,0:258,0,0.323,0.323,0.232
33,35,0.653,OK,0.918,91.9,0.084,1.08,0.101,0:258,0,0.653,0.653,0.696
34,36,0.769,OK,0.915,93.5,0.135,1.13,0.153,0:258,0,0.769,0.769,0.844
35,37,0.257,OK,1.1,95.3,0.117,1.33,0.135,0:258,0,0.257,0.257,0.181
36,38,0.378,OK,0.916,97.4,0.0506,1.05,0.0663,0:258,0,0.378,0.378,0.343
37,39,0.593,OK,0.916,99.1,0.202,1.2,0.218,0:258,0,0.593,0.593,0.626
38,40,0.059,OK,1.08,101,0.133,1.35,0.15,0:258,0,0.059,0.059,0.00694
39,41,0.475,OK,1.13,103,0.202,1.37,0.218,0:258,0,0.475,0.475,0.44
40,42,0.739,OK,1.07,105,0.102,1.25,0.119,0:258,0,0.739,0.739,0.879
41,43,0.928,OK,0.981,109,0.135,1.22,0.152,0:258,0,0.928,0.928,0.91
42,44,0.506,OK,0.983,111,0.0337,1.13,0.051,0:258,0,0.506,0.506,0.493
43,45,0.834,OK,0.967,113,0.167,1.23,0.184,0:258,0,0.834,0.834,0.838
44,46,0.117,OK,1.07,115,0.15,1.33,0.167,0:258,0,0.117,0.117,0.0375
45,2,0.323,OK,0.933,117,0.151,1.15,0.167,0:258,0,0.323,0.323,0.282
46,3,0.739,OK,0.933,118,0.168,1.2,0.185,0:258,0,0.739,0.739,0.838
47,4,0.506,OK,0.914,120,0.152,1.15,0.168,0:258,0,0.506,0.506,0.506
48,5,0.167,OK,1.07,122,0.102,1.32,0.118,0:258,0,0.167,0.167,0.132
49,6,0.111,OK,0.898,124,0.235,1.27,0.252,0:258,0,0.111,0.111,0.0708
50,18,0.475,OK,0.953,126,0.184,1.22,0.2,0:258,0,0.475,0.475,0.411
