trialNum,LineNum,presentedTarget,status,movementTime,timeInSession,timeUntilFingerMoved,timeUntilFingerLifted,timeUntilTarget,genstim.position.x,genstim.target,v.position,target,endPoint
1,2,16_25,ERR_TooSlowInstantaneous,0,10.3,0.269,1.29,0.286,0,16_25,,0.64,N/A
2,3,120_553,ERR_FingerLifted,0,13.3,0.536,1.8,0.552,0,120_553,,0.217,N/A
3,4,28_109,ERR_TooSlowInstantaneous,0,17.1,0.567,1.62,0.583,0,28_109,,0.256880734,N/A
4,5,4_5,OK,2.58,21.3,0.618,3.28,0.635,0,4_5,,0.8,0.331
5,6,11_12,OK,2.18,26,0.2,2.55,0.217,0,11_12,,0.916666667,0.293
6,7,11_35,ERR_TooSlowInstantaneous,0,29.4,0.184,1.32,0.2,0,11_35,,0.314285714,N/A
7,8,3_8,OK,1.57,33.4,0.352,2.08,0.369,0,3_8,,0.375,0.203
8,9,7_15,OK,1.68,38.2,0.235,2.03,0.252,0,7_15,,0.466666667,0.412
9,10,1_9,ERR_TooSlowGlobal,0,42.6,0.401,1.29,0.417,0,1_9,,0.111111111,N/A
10,11,10_19,OK,2.46,47.5,0.602,3.15,0.618,0,10_19,,0.526315789,0.382
11,12,703_891,OK,2.2,52.5,0.284,2.65,0.301,0,703_891,,0.789,0.279
12,13,1_17,OK,2.15,57.9,0.334,2.7,0.351,0,1_17,,0.058823529,0.565
13,14,291_491,ERR_TooSlowGlobal,0,62.9,0.469,1.22,0.483,0,291_491,,0.592668024,N/A
14,15,10_13,OK,2.18,66.9,0.469,2.92,0.485,0,10_13,,0.769230769,0.374
15,16,1_6,OK,1.76,71.6,0.272,2.22,0.285,0,1_6,,0.166666667,0.569
16,17,1_9,OK,1.64,76.5,0.217,1.98,0.234,0,1_9,,0.111111111,0.353
17,18,10_19,OK,1.88,80.5,0.502,2.55,0.519,0,10_19,,0.526315789,0.64
18,19,10_13,OK,1.62,84.9,0.167,1.93,0.182,0,10_13,,0.769230769,0.603
19,20,28_109,OK,2.48,88.1,0.317,3.05,0.333,0,28_109,,0.256880734,0.282
20,21,16_25,OK,2.32,92.9,0.202,2.65,0.218,0,16_25,,0.64,0.364
21,22,7_15,OK,2.07,96.9,0.334,2.58,0.35,0,7_15,,0.466666667,0.378
22,23,11_12,ERR_TooSlowGlobal,0,102,0.25,1.01,0.266,0,11_12,,0.916666667,N/A
23,24,1_17,OK,3,106,0.501,3.7,0.519,0,1_17,,0.058823529,0.335
24,25,120_553,OK,3.06,112,0.552,3.92,0.569,0,120_553,,0.217,0.232
25,26,11_35,OK,3.02,118,0.115,3.21,0.131,0,11_35,,0.314285714,0.713
26,27,1_6,ERR_TooSlowInstantaneous,0,122,0.336,1.45,0.352,0,1_6,,0.166666667,N/A
27,28,4_5,OK,3.03,126,0.552,3.88,0.568,0,4_5,,0.8,0.7
28,29,3_8,OK,3.31,132,0.186,3.62,0.201,0,3_8,,0.375,0.307
29,30,291_491,ERR_TooSlowInstantaneous,0,137,0.186,1.24,0.202,0,291_491,,0.592668024,N/A
30,31,703_891,OK,2.23,139,0.303,2.73,0.318,0,703_891,,0.789,0.133
31,32,1_17,ERR_TooSlowInstantaneous,0,144,0.267,0.888,0.284,0,1_17,,0.058823529,N/A
32,33,120_553,OK,2.41,146,0.303,2.88,0.318,0,120_553,,0.217,0.149
33,34,7_15,OK,2.68,151,0.0667,2.83,0.0844,0,7_15,,0.466666667,0.499
34,35,16_25,ERR_TooSlowInstantaneous,0,156,0.403,1.11,0.418,0,16_25,,0.64,N/A
35,36,11_12,OK,1.75,159,0.42,2.32,0.435,0,11_12,,0.916666667,0.535
36,37,11_35,ERR_FingerLifted,0,163,0.169,3.14,0.183,0,11_35,,0.314285714,N/A
37,38,703_891,OK,1.98,169,0.566,2.68,0.584,0,703_891,,0.789,0.174
38,39,3_8,OK,3.2,172,0.252,3.7,0.268,0,3_8,,0.375,0.358
39,40,4_5,OK,2.57,178,0.317,3.03,0.333,0,4_5,,0.8,0.29
40,41,10_13,OK,3.36,183,0.0508,3.53,0.0657,0,10_13,,0.769230769,0.418
41,42,1_6,OK,2.63,188,0.27,3,0.286,0,1_6,,0.166666667,0.401
42,43,10_19,OK,2.88,193,0.302,3.25,0.319,0,10_19,,0.526315789,0.611
43,44,1_9,OK,2.26,198,0.268,2.6,0.285,0,1_9,,0.111111111,0.765
44,45,28_109,OK,2.32,201,0.267,2.78,0.284,0,28_109,,0.256880734,0.224
45,46,291_491,OK,2.13,205,0.219,2.58,0.235,0,291_491,,0.592668024,0.104
46,2,16_25,OK,3.1,209,0.287,3.45,0.302,0,16_25,,0.64,0.399
47,3,120_553,OK,2.72,214,0.253,3.09,0.269,0,120_553,,0.217,0.1
48,4,28_109,OK,2.77,218,0.253,3.12,0.27,0,28_109,,0.256880734,0.185
49,7,11_35,OK,2.45,222,0.186,2.67,0.202,0,11_35,,0.314285714,0.667
50,10,1_9,ERR_TooSlowInstantaneous,0,226,0.2,0.783,0.216,0,1_9,,0.111111111,N/A
51,14,291_491,OK,1.57,229,0.234,1.92,0.251,0,291_491,,0.592668024,0.129
52,23,11_12,OK,1.36,234,0.234,1.67,0.251,0,11_12,,0.916666667,0.211
53,27,1_6,OK,1.78,237,0.27,2.15,0.286,0,1_6,,0.166666667,0.653
54,30,291_491,OK,1.62,240,0.0498,1.77,0.0656,0,291_491,,0.592668024,0.0986
55,32,1_17,OK,1.53,242,0.235,1.85,0.253,0,1_17,,0.058823529,0.739
56,35,16_25,ERR_FingerLifted,0,245,0.25,2.96,0.267,0,16_25,,0.64,N/A
57,37,11_35,OK,1.89,250,0.236,2.33,0.252,0,11_35,,0.314285714,0.503
58,10,1_9,OK,1.42,253,0.219,1.8,0.235,0,1_9,,0.111111111,0.785
59,35,16_25,ERR_TooSlowInstantaneous,0,256,0.384,1.09,0.402,0,16_25,,0.64,N/A
60,35,16_25,OK,1.6,258,0.351,1.99,0.367,0,16_25,,0.64,0.412
