trialNum,LineNum,presentedTarget,status,movementTime,timeInSession,timeUntilFingerMoved,timeUntilFingerLifted,timeUntilTarget,text.position,text.position.x,text.target,target,endPoint
1,2,0.323,OK,3.33,12.2,0.3,3.77,0.318,0:258,0,0.323,0.323,0.258
2,3,0.739,OK,2.27,17,0.166,2.57,0.182,0:258,0,0.739,0.739,0.733
3,4,0.506,OK,1.8,20.4,0.119,2.1,0.135,0:258,0,0.506,0.506,0.503
4,5,0.167,OK,3.75,23.5,0.119,4.05,0.135,0:258,0,0.167,0.167,0.176
5,6,0.111,OK,1.6,28.4,0.084,1.93,0.0991,0:258,0,0.111,0.111,0.119
6,7,0.059,OK,2.53,31.3,0.0847,2.88,0.1,0:258,0,0.059,0.059,0.025
7,8,0.834,OK,3.2,35.5,0.117,3.45,0.134,0:258,0,0.834,0.834,0.921
8,9,0.769,OK,1.63,39.8,0.118,1.92,0.133,0:258,0,0.769,0.769,0.797
9,10,0.378,OK,1.86,42.5,0.12,2.08,0.135,0:258,0,0.378,0.378,0.206
10,11,0.257,OK,1.92,45.6,0.115,2.17,0.132,0:258,0,0.257,0.257,0.235
11,12,0.117,OK,1.5,48.7,0.117,1.77,0.133,0:258,0,0.117,0.117,0.117
12,13,0.593,OK,1.55,51.4,0.0843,1.92,0.101,0:258,0,0.593,0.593,0.622
13,14,0.475,OK,1.98,54.2,0.0848,2.3,0.101,0:258,0,0.475,0.475,0.469
14,15,0.653,OK,1.37,57.6,0.167,1.7,0.183,0:258,0,0.653,0.653,0.547
15,16,0.928,OK,1.4,60.2,0.117,1.77,0.134,0:258,0,0.928,0.928,0.867
16,17,0.257,OK,1.98,62.8,0.118,2.23,0.135,0:258,0,0.257,0.257,0.237
17,18,0.475,OK,1.15,66,0.102,1.37,0.119,0:258,0,0.475,0.475,0.426
18,19,0.506,OK,1.28,68.2,0.101,1.6,0.117,0:258,0,0.506,0.506,0.507
19,20,0.653,OK,1.85,70.9,0.217,2.2,0.234,0:258,0,0.653,0.653,0.661
20,21,0.593,OK,1.3,74.1,0.166,1.67,0.185,0:258,0,0.593,0.593,0.65
21,22,0.167,OK,1.48,76.7,0.134,1.73,0.151,0:258,0,0.167,0.167,0.183
22,23,0.111,OK,1.4,79.4,0.116,1.68,0.133,0:258,0,0.111,0.111,0.129
23,24,0.834,OK,1.72,82.2,0.136,2,0.152,0:258,0,0.834,0.834,0.878
24,25,0.739,OK,1.2,85.1,0.183,1.58,0.2,0:258,0,0.739,0.739,0.787
25,26,0.059,OK,4.01,87.5,0.137,4.42,0.152,0:258,0,0.059,0.059,0.0847
26,27,0.378,OK,1.62,93.9,0.15,1.92,0.166,0:258,0,0.378,0.378,0.249
27,28,0.117,OK,2.32,97,0.1,2.58,0.117,0:258,0,0.117,0.117,0.104
28,29,0.769,OK,1.92,101,0.132,2.18,0.151,0:258,0,0.769,0.769,0.807
29,30,0.928,OK,1.33,104,0.1,1.63,0.117,0:258,0,0.928,0.928,0.906
30,31,0.323,ERR_TooSlowInstantaneous,0,106,0.167,1.78,0.183,0:258,0,0.323,0.323,N/A
31,32,0.167,OK,1.52,109,0.219,1.98,0.235,0:258,0,0.167,0.167,0.192
32,33,0.111,OK,1.17,112,0.0991,1.5,0.115,0:258,0,0.111,0.111,0.129
33,34,0.323,OK,1.35,115,0.202,1.73,0.219,0:258,0,0.323,0.323,0.278
34,35,0.653,OK,1.27,118,0.235,1.62,0.251,0:258,0,0.653,0.653,0.651
35,36,0.769,OK,1.22,120,0.15,1.52,0.166,0:258,0,0.769,0.769,0.771
36,37,0.257,OK,2.2,123,0.15,2.5,0.166,0:258,0,0.257,0.257,0.233
37,38,0.378,OK,1.78,126,0.119,2.14,0.135,0:258,0,0.378,0.378,0.404
38,39,0.593,OK,1.22,129,0.168,1.5,0.182,0:258,0,0.593,0.593,0.615
39,40,0.059,OK,1.62,132,0.15,1.97,0.166,0:258,0,0.059,0.059,0.0444
40,41,0.475,OK,1.52,135,0.116,1.75,0.133,0:258,0,0.475,0.475,0.453
41,42,0.739,OK,1.18,137,0.104,1.38,0.119,0:258,0,0.739,0.739,0.7
42,43,0.928,OK,1.07,140,0.117,1.32,0.134,0:258,0,0.928,0.928,0.856
43,44,0.506,OK,1.13,142,0.12,1.37,0.134,0:258,0,0.506,0.506,0.492
44,45,0.834,OK,1.33,144,0.118,1.6,0.133,0:258,0,0.834,0.834,0.867
45,46,0.117,OK,1.58,147,0.101,1.78,0.117,0:258,0,0.117,0.117,0.119
46,31,0.323,OK,1.62,149,0.217,2.05,0.235,0:258,0,0.323,0.323,0.35
