trialNum,LineNum,presentedTarget,status,movementTime,timeInSession,timeUntilFingerMoved,timeUntilFingerLifted,timeUntilTarget,text.position,text.position.x,text.target,target,endPoint
1,3,11730,OK,4.6,17.8,0.267,5.06,0.283,0:258,0,11730,11730,1.51e+04
2,4,73954,OK,3.1,23.6,0.236,3.57,0.252,0:258,0,73954,73954,7.71e+04
3,5,92855,ERR_InvalidAngle,0,27.9,0.168,2.26,0.185,0:258,0,92855,92855,N/A
4,6,25731,OK,3.96,31.1,0.219,4.47,0.235,0:258,0,25731,25731,2.9e+04
5,7,16542,OK,2.3,36.4,0.185,2.7,0.202,0:258,0,16542,16542,1.4e+04
6,8,37828,OK,2.45,40,0.135,2.85,0.151,0:258,0,37828,37828,3.58e+04
7,9,59374,OK,2.13,45,0.269,2.63,0.285,0:258,0,59374,59374,5.5e+04
8,10,49743,OK,2.3,48.5,0.2,2.75,0.217,0:258,0,49743,49743,4.92e+04
9,11,5882,ERR_TooSlowInstantaneous,0,52,0.134,3.01,0.15,0:258,0,5882,5882,N/A
10,12,47765,OK,2.32,56.4,0.152,2.73,0.168,0:258,0,47765,47765,4.62e+04
11,13,11328,OK,2.26,59.9,0.119,2.58,0.135,0:258,0,11328,11328,1.25e+04
12,14,83425,OK,2.42,63.4,0.182,2.85,0.199,0:258,0,83425,83425,8.11e+04
13,15,32319,OK,2.55,66.9,0.202,3.02,0.22,0:258,0,32319,32319,2.49e+04
14,16,76921,OK,2.73,70.7,0.167,3.17,0.185,0:258,0,76921,76921,7.32e+04
15,17,25731,OK,2.28,74.7,0.135,2.63,0.151,0:258,0,25731,25731,2.29e+04
16,18,65321,OK,2.02,78.1,0.15,2.47,0.166,0:258,0,65321,65321,5.79e+04
17,19,16542,OK,2.3,81.2,0.2,2.75,0.217,0:258,0,16542,16542,1.18e+04
18,20,92855,OK,2.38,84.8,0.152,2.82,0.168,0:258,0,92855,92855,9.06e+04
19,21,32319,OK,2.25,88.2,0.218,2.73,0.235,0:258,0,32319,32319,2.28e+04
20,22,49743,OK,1.75,91.6,0.185,2.2,0.203,0:258,0,49743,49743,4.99e+04
21,23,47765,OK,1.97,94.6,0.185,2.42,0.201,0:258,0,47765,47765,4.67e+04
22,24,11328,OK,2.15,97.6,0.286,2.65,0.302,0:258,0,11328,11328,8.61e+03
23,25,59374,OK,2.92,101,0.218,3.35,0.235,0:258,0,59374,59374,5.54e+04
24,26,11730,OK,2,105,0.203,2.4,0.217,0:258,0,11730,11730,7.92e+03
25,27,5882,OK,2.78,108,0.168,3.22,0.185,0:258,0,5882,5882,1.11e+03
26,28,76921,OK,2.15,112,0.2,2.57,0.217,0:258,0,76921,76921,8.15e+04
27,29,83425,OK,2.55,115,0.235,3.03,0.252,0:258,0,83425,83425,8.46e+04
28,30,73954,OK,2.6,119,0.185,3.08,0.201,0:258,0,73954,73954,7.33e+04
29,31,37828,OK,2.98,123,0.218,3.46,0.236,0:258,0,37828,37828,3.26e+04
30,32,49743,OK,1.72,127,0.217,2.22,0.233,0:258,0,49743,49743,5.04e+04
31,33,16542,OK,2.72,130,0.234,3.17,0.251,0:258,0,16542,16542,1.42e+04
32,34,32319,OK,2.93,134,0.152,3.28,0.168,0:258,0,32319,32319,3.19e+04
33,35,37828,OK,2.2,139,0.269,2.73,0.286,0:258,0,37828,37828,2.61e+04
34,36,25731,OK,2.7,142,0.219,3.2,0.236,0:258,0,25731,25731,2.07e+04
35,37,47765,OK,2.83,147,0.15,3.29,0.167,0:258,0,47765,47765,4.32e+04
36,38,92855,OK,2.98,151,0.25,3.45,0.266,0:258,0,92855,92855,9.1e+04
37,39,11730,OK,2.01,156,0.187,2.43,0.202,0:258,0,11730,11730,7.08e+03
38,40,11328,ERR_InvalidAngle,0,159,0.218,2.32,0.234,0:258,0,11328,11328,N/A
39,41,65321,OK,1.88,162,0.134,2.27,0.151,0:258,0,65321,65321,6.18e+04
40,42,76921,OK,2.02,165,0.167,2.48,0.183,0:258,0,76921,76921,7.35e+04
41,43,5882,OK,3.05,169,0.202,3.5,0.218,0:258,0,5882,5882,972
42,44,59374,OK,2.42,173,0.2,2.85,0.217,0:258,0,59374,59374,5.58e+04
43,45,83425,OK,2.23,176,0.219,2.72,0.235,0:258,0,83425,83425,8.61e+04
44,46,73954,OK,2.15,180,0.152,2.53,0.168,0:258,0,73954,73954,7.4e+04
45,2,65321,OK,1.95,183,0.184,2.44,0.201,0:258,0,65321,65321,6.21e+04
46,5,92855,ERR_TooSlowInstantaneous,0,186,0.101,1.37,0.117,0:258,0,92855,92855,N/A
47,11,5882,OK,2.17,189,0.171,2.54,0.187,0:258,0,5882,5882,972
48,40,11328,OK,2.34,192,0.194,2.68,0.214,0:258,0,11328,11328,5.42e+03
49,5,92855,OK,2.45,196,0.152,2.82,0.168,0:258,0,92855,92855,8.94e+04
