trialNum,LineNum,presentedTarget,status,movementTime,timeInSession,timeUntilFingerMoved,timeUntilFingerLifted,timeUntilTarget,text.position,text.position.x,text.target,target,endPoint
1,7,6,ERR_TooSlowInstantaneous,0,1.49e+03,2.05,3.51,2.07,0:258,0,6,6,N/A
2,4,3,ERR_TooSlowGlobal,0,1.5e+03,1.82,2.14,1.83,0:258,0,3,3,N/A
3,4,3,ERR_TooSlowInstantaneous,0,1.52e+03,0.967,5.93,0.983,0:258,0,3,3,N/A
4,9,8,OK,7.05,1.53e+03,1.2,8.43,1.22,0:258,0,8,8,7.44
5,11,10,OK,5.97,1.54e+03,0.816,7.11,0.832,0:258,0,10,10,9.72
6,7,6,OK,4,1.55e+03,1.5,5.78,1.52,0:258,0,6,6,6.62
7,6,5,OK,2.16,1.56e+03,0.518,2.85,0.535,0:258,0,5,5,4.99
8,5,4,OK,2.08,1.57e+03,0.718,2.87,0.734,0:258,0,4,4,3.71
9,2,1,OK,2.36,1.57e+03,0.686,3.36,0.701,0:258,0,1,1,0.5
10,3,2,OK,2.51,1.58e+03,0.669,3.45,0.684,0:258,0,2,2,1.65
11,10,9,OK,2.5,1.58e+03,0.602,3.4,0.617,0:258,0,9,9,8.18
12,8,7,OK,2.88,1.59e+03,0.719,3.73,0.735,0:258,0,7,7,6.86
