trialNum,LineNum,presentedTarget,status,movementTime,timeInSession,timeUntilFingerMoved,timeUntilFingerLifted,timeUntilTarget,genstim.position.x,genstim.target,v.position,target,endPoint
1,2,16_25,OK,1.91,8.48,0.203,2.17,0.22,0,16_25,,0.64,0.314
2,3,120_553,OK,1.09,11.7,0.0172,1.25,0.0343,0,120_553,,0.217,0.693
3,4,28_109,OK,1.46,14.8,0.237,1.9,0.252,0,28_109,,0.256880734,0.242
4,5,4_5,OK,1.47,17.7,0.202,1.73,0.219,0,4_5,,0.8,0.0139
5,6,11_12,OK,1.33,20.5,0.218,1.68,0.235,0,11_12,,0.916666667,0.872
6,8,3_8,OK,1.33,24.3,0.368,1.83,0.386,0,3_8,,0.375,0.161
7,9,7_15,OK,2.11,27.2,0.202,2.47,0.219,0,7_15,,0.466666667,0.283
8,10,1_9,ERR_TooSlowGlobal,0,30.5,0.417,1.05,0.433,0,1_9,,0.111111111,N/A
9,11,10_19,ERR_TooSlowInstantaneous,0,33.1,0.484,2.36,0.5,0,10_19,,0.526315789,N/A
10,12,703_891,OK,1.05,36.8,0.168,1.35,0.185,0,703_891,,0.789,0.819
11,13,1_17,OK,0.884,38.8,0.183,1.18,0.201,0,1_17,,0.058823529,0.11
12,14,291_491,OK,1.17,40.9,0.0671,1.47,0.0837,0,291_491,,0.592668024,0.794
13,15,10_13,OK,1.75,44.2,0.252,2.18,0.268,0,10_13,,0.769230769,0.618
14,16,1_6,ERR_StartedSideways,0,47.2,-1,0.2,-1,0,1_6,,0.166666667,N/A
15,17,1_9,OK,1.17,48.6,0.319,1.6,0.336,0,1_9,,0.111111111,0.0333
16,18,10_19,ERR_TooSlowInstantaneous,0,52.3,0.318,1.93,0.335,0,10_19,,0.526315789,N/A
17,20,28_109,OK,1.85,56.6,0.402,2.33,0.418,0,28_109,,0.256880734,0.653
18,21,16_25,OK,1.01,60.1,0.285,1.4,0.3,0,16_25,,0.64,0.179
19,22,7_15,OK,0.917,62.5,0.2,1.27,0.216,0,7_15,,0.466666667,0.833
20,23,11_12,OK,0.651,64.6,0.2,0.983,0.216,0,11_12,,0.916666667,0.485
21,25,120_553,OK,0.966,68.8,0.251,1.35,0.267,0,120_553,,0.217,0.493
22,26,11_35,ERR_StartedSideways,0,70.9,-1,0.256,-1,0,11_35,,0.314285714,N/A
23,28,4_5,ERR_TooSlowInstantaneous,0,73.7,0.336,0.676,0.352,0,4_5,,0.8,N/A
24,29,3_8,OK,0.599,75.6,0.32,1.07,0.334,0,3_8,,0.375,0.188
25,30,291_491,OK,0.516,78.7,0.268,0.95,0.285,0,291_491,,0.592668024,0.729
26,31,703_891,OK,1.08,80.9,0.317,1.53,0.334,0,703_891,,0.789,0.833
27,32,1_17,OK,1.08,83.4,0.301,1.55,0.317,0,1_17,,0.058823529,0.139
28,33,120_553,ERR_TooSlowGlobal,0,85.8,0.619,0.939,0.634,0,120_553,,0.217,N/A
29,34,7_15,OK,1.03,87.9,0.718,1.92,0.734,0,7_15,,0.466666667,0.29
30,35,16_25,OK,1.87,90.9,0.0664,2.02,0.0826,0,16_25,,0.64,0.242
31,36,11_12,OK,0.882,93.8,0.267,1.25,0.284,0,11_12,,0.916666667,0.853
32,37,11_35,OK,1.15,96.2,0.0339,1.35,0.0515,0,11_35,,0.314285714,0.358
33,38,703_891,OK,1.05,99.5,0.184,1.43,0.203,0,703_891,,0.789,0.881
34,39,3_8,OK,1.22,102,0.0181,1.35,0.0333,0,3_8,,0.375,0.664
35,40,4_5,OK,1.07,104,0.0169,1.23,0.0333,0,4_5,,0.8,0.835
36,41,10_13,OK,1.3,106,0.183,1.65,0.2,0,10_13,,0.769230769,0.692
37,42,1_6,OK,1.12,109,0.167,1.42,0.183,0,1_6,,0.166666667,0.0194
38,43,10_19,OK,1.43,111,0.202,1.82,0.218,0,10_19,,0.526315789,0.714
39,44,1_9,OK,1.06,114,0.286,1.52,0.301,0,1_9,,0.111111111,0.0583
40,45,28_109,OK,1.28,116,0.05,1.47,0.0665,0,28_109,,0.256880734,0.225
41,46,291_491,OK,1.08,118,0.25,1.43,0.267,0,291_491,,0.592668024,0.497
42,7,11_35,OK,1.32,121,0.199,1.63,0.217,0,11_35,,0.314285714,0.236
43,10,1_9,OK,1.07,125,0.184,1.37,0.202,0,1_9,,0.111111111,0.0181
44,11,10_19,OK,1.15,127,0.369,1.62,0.385,0,10_19,,0.526315789,0.839
45,16,1_6,OK,0.915,131,0.319,1.43,0.336,0,1_6,,0.166666667,0.136
46,18,10_19,OK,1.05,135,0.167,1.38,0.183,0,10_19,,0.526315789,0.689
47,19,10_13,OK,1.2,138,0.352,1.7,0.368,0,10_13,,0.769230769,0.303
48,24,1_17,OK,1.37,140,0.216,1.72,0.232,0,1_17,,0.058823529,0.139
49,26,11_35,OK,1.05,143,0.317,1.53,0.334,0,11_35,,0.314285714,0.329
50,27,1_6,OK,1.15,147,0.17,1.38,0.185,0,1_6,,0.166666667,0.00972
51,28,4_5,OK,1.87,149,0.317,2.27,0.334,0,4_5,,0.8,0.344
52,33,120_553,OK,1.95,153,0.0185,2.12,0.0336,0,120_553,,0.217,0.331
