trialNum,LineNum,presentedTarget,status,movementTime,timeInSession,timeUntilFingerMoved,timeUntilFingerLifted,timeUntilTarget,text.position,text.position.x,text.target,target,endPoint
1,2,"9,158",OK,0.883,11.9,0.102,1.09,0.118,0:258,0,"9,158",9158,9.14e+03
2,3,"4,782",OK,0.764,13.7,0.102,0.969,0.118,0:258,0,"4,782",4782,6.68e+03
3,4,"9,845",OK,0.899,15.3,0.0532,1.02,0.0692,0:258,0,"9,845",9845,8.78e+03
4,5,"1,751",OK,0.766,16.9,0.102,0.951,0.119,0:258,0,"1,751",1751,472
5,6,"5,312",OK,0.836,18.6,0.0683,1.05,0.0851,0:258,0,"5,312",5312,5.22e+03
6,7,"8,074",OK,0.716,20.3,0.0679,0.867,0.0842,0:258,0,"8,074",8074,8.08e+03
7,8,"7,729",OK,0.749,21.8,0.0517,0.867,0.0676,0:258,0,"7,729",7729,7.11e+03
8,9,"5,886",OK,0.766,23.3,0.0522,0.9,0.0683,0:258,0,"5,886",5886,4.46e+03
9,10,"6,401",OK,0.748,24.9,0.0522,0.884,0.0676,0:258,0,"6,401",6401,7.32e+03
10,11,992,ERR_InvalidAngle,0,26.4,0.0166,0.991,0.0331,0:258,0,992,992,N/A
11,12,"8,906",OK,0.966,29.4,0.0843,1.23,0.101,0:258,0,"8,906",8906,8.83e+03
12,13,"6,698",OK,1.05,31.3,0.0185,1.2,0.0348,0:258,0,"6,698",6698,4.5e+03
13,14,"4,115",OK,0.915,40.3,0.0525,1.03,0.0688,0:258,0,"4,115",4115,3.47e+03
14,15,"3,903",OK,0.8,42,0.0514,0.935,0.0681,0:258,0,"3,903",3903,2.1e+03
15,16,"3,274",OK,0.765,44.9,0.0851,0.917,0.101,0:258,0,"3,274",3274,3.32e+03
16,17,"2,894",OK,0.783,46.5,0.0514,0.918,0.0685,0:258,0,"2,894",2894,1.14e+03
17,18,374,OK,0.933,48.1,0.0179,1.05,0.0342,0:258,0,374,374,528
18,19,"1,023",OK,0.885,49.8,0.0504,1,0.0683,0:258,0,"1,023",1023,278
19,20,"7,264",OK,0.999,51.6,0.0858,1.17,0.103,0:258,0,"7,264",7264,7.97e+03
20,21,"2,148",OK,0.816,53.4,0.102,0.985,0.119,0:258,0,"2,148",2148,1.74e+03
21,22,"3,274",OK,0.782,56.2,0.0685,0.917,0.0839,0:258,0,"3,274",3274,2.31e+03
22,23,"9,845",OK,0.801,57.8,0.0336,0.967,0.0508,0:258,0,"9,845",9845,8.43e+03
23,24,"2,148",OK,0.765,59.3,0.0851,0.984,0.102,0:258,0,"2,148",2148,1.36e+03
24,25,"1,751",OK,0.867,61,0.0844,1.05,0.101,0:258,0,"1,751",1751,361
25,26,"5,886",OK,0.833,63.7,0.118,1.03,0.134,0:258,0,"5,886",5886,5.22e+03
26,27,"8,074",OK,0.865,65.4,0.054,1.02,0.0685,0:258,0,"8,074",8074,8.25e+03
27,28,"1,023",OK,0.85,67.4,0.0846,1.04,0.101,0:258,0,"1,023",1023,472
28,29,"4,782",OK,1.15,69.2,0.0171,1.23,0.0346,0:258,0,"4,782",4782,2.51e+03
29,30,"7,729",OK,0.817,71.1,0.0335,0.916,0.0506,0:258,0,"7,729",7729,8.92e+03
30,31,"6,698",OK,0.885,72.6,0.0168,1,0.0334,0:258,0,"6,698",6698,7.17e+03
31,32,"4,115",OK,0.849,74.2,0.0533,0.985,0.0681,0:258,0,"4,115",4115,2.61e+03
32,33,"9,158",OK,0.782,75.9,0.052,0.918,0.0685,0:258,0,"9,158",9158,9.12e+03
33,34,992,OK,0.864,79.4,0.369,1.37,0.386,0:258,0,992,992,1.69e+03
34,35,"5,312",OK,0.9,81.5,0.0676,1.03,0.0842,0:258,0,"5,312",5312,4.56e+03
35,36,"7,264",OK,0.849,83.2,0.102,1.03,0.118,0:258,0,"7,264",7264,7.83e+03
36,37,"8,906",OK,0.816,84.8,0.0857,0.985,0.102,0:258,0,"8,906",8906,8.82e+03
37,38,"3,903",OK,0.951,86.5,0.0335,1.08,0.0499,0:258,0,"3,903",3903,1.25e+03
