trialNum,LineNum,presentedTarget,status,movementTime,timeInSession,timeUntilFingerMoved,timeUntilFingerLifted,timeUntilTarget,text.position,text.position.x,text.target,target,endPoint
1,2,0.52,OK,1.23,13.7,0.134,1.53,0.151,0:258,0,0.52,0.52,0.0861
2,3,0.11,OK,1.2,16.1,0.118,1.47,0.134,0:258,0,0.11,0.11,0.128
3,4,0.08,OK,1.6,19.4,0.1,1.87,0.117,0:258,0,0.08,0.08,0.0222
4,5,0.68,OK,1.43,22.2,0.0837,1.65,0.0998,0:258,0,0.68,0.68,0.594
5,6,0.47,OK,1.32,26.2,0.0836,1.54,0.0999,0:258,0,0.47,0.47,0.418
6,7,0.61,OK,1.05,29.5,0.0168,1.22,0.0332,0:258,0,0.61,0.61,0.606
7,8,0.89,OK,1.33,31.6,0.135,1.62,0.15,0:258,0,0.89,0.89,0.868
8,9,0.98,OK,1.35,33.9,0.0171,1.52,0.0336,0:258,0,0.98,0.98,0.964
9,10,0.17,OK,1.47,36.2,0.017,1.63,0.0335,0:258,0,0.17,0.17,0.161
10,11,0.43,OK,1.32,38.6,0.0667,1.48,0.0834,0:258,0,0.43,0.43,0.422
11,12,0.92,OK,1.18,40.9,0.017,1.38,0.0334,0:258,0,0.92,0.92,0.942
12,13,0.03,OK,1.38,43.1,0.0837,1.6,0.1,0:258,0,0.03,0.03,0.0278
13,14,0.32,OK,1.37,45.6,0.0835,1.58,0.1,0:258,0,0.32,0.32,0.19
14,15,0.24,OK,1.5,48,0.0838,1.69,0.1,0:258,0,0.24,0.24,0.162
15,16,0.56,OK,1.2,50.5,0.101,1.5,0.117,0:258,0,0.56,0.56,0.549
16,17,0.85,OK,1.52,52.8,0.0835,1.73,0.1,0:258,0,0.85,0.85,0.864
17,18,0.77,OK,1.03,55.2,0.0172,1.22,0.0333,0:258,0,0.77,0.77,0.751
18,19,0.73,OK,1.07,57.2,0.0231,1.26,0.0396,0:258,0,0.73,0.73,0.704
19,20,0.35,OK,1.17,60.2,0.133,1.4,0.15,0:258,0,0.35,0.35,0.192
20,21,0.26,OK,1.27,63.5,0.0838,1.47,0.1,0:258,0,0.26,0.26,0.3
21,22,0.98,OK,1.15,66.2,0.146,1.47,0.163,0:258,0,0.98,0.98,0.932
22,23,0.17,OK,1.17,68.3,0.0167,1.3,0.0331,0:258,0,0.17,0.17,0.0819
23,24,0.26,OK,1.67,70.5,0.0839,1.9,0.1,0:258,0,0.26,0.26,0.157
24,25,0.73,OK,2.68,74.3,0.0828,2.95,0.0988,0:258,0,0.73,0.73,0.89
25,26,0.08,OK,1.23,80,0.134,1.5,0.151,0:258,0,0.08,0.08,0.131
26,27,0.03,OK,1.2,82.6,0.132,1.46,0.172,0:258,0,0.03,0.03,0.0583
27,28,0.35,OK,1.43,85,0.101,1.68,0.117,0:258,0,0.35,0.35,0.221
28,29,0.68,OK,1.35,87.6,0.116,1.58,0.132,0:258,0,0.68,0.68,0.675
29,30,0.47,OK,2.4,90.1,0.0504,2.6,0.0666,0:258,0,0.47,0.47,0.353
30,31,0.32,OK,1.38,93.6,0.0668,1.57,0.0832,0:258,0,0.32,0.32,0.229
31,32,0.85,OK,1.57,97.2,0.117,1.82,0.134,0:258,0,0.85,0.85,0.853
32,33,0.92,OK,1.57,100,0.1,1.8,0.117,0:258,0,0.92,0.92,0.946
33,34,0.56,OK,1.55,103,0.0837,1.75,0.1,0:258,0,0.56,0.56,0.542
34,35,0.24,OK,1.7,105,0.057,1.89,0.0729,0:258,0,0.24,0.24,0.167
35,36,0.52,OK,1.37,108,0.0171,1.48,0.0337,0:258,0,0.52,0.52,0.507
36,37,0.43,OK,1.8,110,0.0837,2,0.1,0:258,0,0.43,0.43,0.358
37,38,0.77,OK,1.33,116,0.165,1.63,0.184,0:258,0,0.77,0.77,0.761
38,39,0.61,OK,1.32,119,0.134,1.53,0.15,0:258,0,0.61,0.61,0.624
