trialNum,LineNum,presentedTarget,status,movementTime,timeInSession,timeUntilFingerMoved,timeUntilFingerLifted,timeUntilTarget,text.position,text.position.x,text.target,target,endPoint
1,2,0.323,ERR_TooSlowGlobal,0,9.6,0.684,1.25,0.7,0:258,0,0.323,0.323,N/A
2,3,0.739,OK,4.5,14.7,1.32,6.12,1.34,0:258,0,0.739,0.739,0.643
3,4,0.506,ERR_TooSlowGlobal,0,23.2,0.488,0.795,0.502,0:258,0,0.506,0.506,N/A
4,5,0.167,OK,4.2,26.7,0.817,5.2,0.834,0:258,0,0.167,0.167,0.268
5,6,0.111,OK,3.68,35.1,0.501,4.51,0.518,0:258,0,0.111,0.111,0.118
6,7,0.059,ERR_FingerLifted,0,43.3,0.25,4.15,0.267,0:258,0,0.059,0.059,N/A
7,8,0.834,OK,3.16,54.4,0.634,3.98,0.652,0:258,0,0.834,0.834,0.743
8,9,0.769,OK,3.49,61.4,0.369,4.15,0.387,0:258,0,0.769,0.769,0.617
9,10,0.378,OK,3.08,68.5,0.386,3.77,0.402,0:258,0,0.378,0.378,0.254
10,11,0.257,OK,2.08,73.8,0.317,2.55,0.333,0:258,0,0.257,0.257,0.161
11,12,0.117,ERR_TooSlowInstantaneous,0,78.9,0.335,2.01,0.352,0:258,0,0.117,0.117,N/A
12,13,0.593,OK,2.43,82.7,0.452,3.08,0.468,0:258,0,0.593,0.593,0.474
13,14,0.475,OK,2.53,87.2,0.468,3.28,0.484,0:258,0,0.475,0.475,0.321
14,15,0.653,OK,2.65,92,0.267,3.12,0.283,0:258,0,0.653,0.653,0.617
15,16,0.928,OK,3.18,96.7,0.385,3.72,0.401,0:258,0,0.928,0.928,0.786
16,17,0.257,OK,3.05,103,0.469,3.63,0.485,0:258,0,0.257,0.257,0.0792
17,18,0.475,OK,2.1,108,0.503,2.85,0.519,0:258,0,0.475,0.475,0.354
18,19,0.506,OK,1.95,113,0.184,2.38,0.2,0:258,0,0.506,0.506,0.479
19,20,0.653,OK,1.9,117,0.253,2.3,0.268,0:258,0,0.653,0.653,0.585
20,21,0.593,OK,2.15,122,0.268,2.59,0.285,0:258,0,0.593,0.593,0.536
21,22,0.167,ERR_TooSlowInstantaneous,0,126,0.235,2.13,0.251,0:258,0,0.167,0.167,N/A
22,23,0.111,OK,3.12,131,0.452,3.77,0.468,0:258,0,0.111,0.111,0.667
23,24,0.834,OK,1.93,137,0.386,2.52,0.401,0:258,0,0.834,0.834,0.739
24,25,0.739,OK,2.51,141,0.335,2.97,0.351,0:258,0,0.739,0.739,0.632
25,26,0.059,OK,2.63,145,0.402,3.2,0.418,0:258,0,0.059,0.059,0.0542
26,27,0.378,OK,2.2,150,0.234,2.6,0.25,0:258,0,0.378,0.378,0.247
27,28,0.117,OK,2.44,154,0.233,2.78,0.25,0:258,0,0.117,0.117,0.151
28,29,0.769,OK,2.1,158,0.2,2.42,0.216,0:258,0,0.769,0.769,0.738
29,30,0.928,OK,1.88,161,0.251,2.3,0.268,0:258,0,0.928,0.928,0.871
30,31,0.323,OK,1.95,165,0.268,2.4,0.285,0:258,0,0.323,0.323,0.25
31,32,0.167,OK,2.03,169,0.234,2.43,0.25,0:258,0,0.167,0.167,0.213
32,33,0.111,OK,2.42,172,0.25,2.85,0.267,0:258,0,0.111,0.111,0.182
33,34,0.323,OK,1.6,176,0.202,2,0.219,0:258,0,0.323,0.323,0.297
34,35,0.653,OK,2.37,179,0.184,2.75,0.2,0:258,0,0.653,0.653,0.451
35,36,0.769,OK,2.17,183,0.269,2.63,0.284,0:258,0,0.769,0.769,0.613
36,37,0.257,OK,1.45,187,0.251,1.88,0.266,0:258,0,0.257,0.257,0.171
37,38,0.378,OK,2.37,190,0.234,2.83,0.251,0:258,0,0.378,0.378,0.312
38,39,0.593,OK,1.52,194,0.285,1.99,0.301,0:258,0,0.593,0.593,0.482
39,40,0.059,OK,2.22,198,0.253,2.77,0.268,0:258,0,0.059,0.059,0.0861
40,41,0.475,OK,2.05,202,0.253,2.6,0.269,0:258,0,0.475,0.475,0.26
41,42,0.739,OK,1.85,207,0.335,2.4,0.352,0:258,0,0.739,0.739,0.672
42,43,0.928,OK,1.85,211,0.0326,2.01,0.0492,0:258,0,0.928,0.928,0.846
43,44,0.506,OK,1.65,215,0.0493,1.82,0.0655,0:258,0,0.506,0.506,0.487
44,45,0.834,OK,1.25,217,0.183,1.55,0.199,0:258,0,0.834,0.834,0.803
45,46,0.117,OK,2.15,220,0.201,2.57,0.217,0:258,0,0.117,0.117,0.0792
46,2,0.323,OK,2.17,224,0.334,2.7,0.351,0:258,0,0.323,0.323,0.214
47,4,0.506,OK,1.53,227,0.302,1.98,0.318,0:258,0,0.506,0.506,0.461
48,7,0.059,OK,1.8,230,0.267,2.2,0.283,0:258,0,0.059,0.059,0.0514
49,12,0.117,OK,1.67,233,0.217,2.05,0.233,0:258,0,0.117,0.117,0.16
50,22,0.167,OK,2.42,238,0.234,2.8,0.25,0:258,0,0.167,0.167,0.122
