trialNum,LineNum,presentedTarget,status,movementTime,timeInSession,timeUntilFingerMoved,timeUntilFingerLifted,timeUntilTarget,text.position,text.position.x,text.target,target,endPoint
1,7,6,OK,4.07,101,3.02,7.38,3.03,0:258,0,6,6,5.85
2,8,7,ERR_FingerLifted,0,114,0.333,3.32,0.35,0:258,0,7,7,N/A
3,9,8,OK,1.73,122,0.317,2.25,0.333,0:258,0,8,8,7.31
4,11,10,OK,1.88,127,0.383,2.42,0.4,0:258,0,10,10,9.89
5,6,5,OK,2.08,131,0.35,2.43,0.366,0:258,0,5,5,5.54
6,2,1,OK,1.95,136,0.317,2.33,0.333,0:258,0,1,1,0.694
7,3,2,OK,1.87,139,0.317,2.28,0.334,0:258,0,2,2,1.69
8,10,9,OK,1.9,144,0.167,2.32,0.183,0:258,0,9,9,8.42
9,4,3,OK,1.78,147,0.267,2.25,0.283,0:258,0,3,3,2.33
10,5,4,OK,1.8,151,0.183,2.12,0.2,0:258,0,4,4,3.42
11,8,7,OK,1.8,155,0.184,2.18,0.2,0:258,0,7,7,6.86
