trialNum,LineNum,presentedTarget,status,movementTime,timeInSession,timeUntilFingerMoved,timeUntilFingerLifted,timeUntilTarget,text.position,text.position.x,text.target,target,endPoint
1,2,65321,ERR_TooSlowInstantaneous,0,12.9,0.269,2.03,0.285,0:258,0,65321,65321,N/A
2,3,11730,OK,3.91,16.2,0.185,4.33,0.201,0:258,0,11730,11730,7.47e+04
3,4,73954,OK,3.1,21.4,0.317,3.67,0.333,0:258,0,73954,73954,5.85e+04
4,5,92855,OK,1.8,26.1,0.151,2.13,0.167,0:258,0,92855,92855,8.29e+04
5,6,25731,OK,2.15,29,0.202,2.53,0.217,0:258,0,25731,25731,1.9e+04
6,7,16542,OK,1.53,32.4,0.186,1.87,0.203,0:258,0,16542,16542,9.31e+03
7,8,37828,OK,1.45,35,0.135,1.77,0.151,0:258,0,37828,37828,2.32e+04
8,9,59374,OK,1.18,37.9,0.218,1.68,0.234,0:258,0,59374,59374,5.65e+04
9,10,49743,OK,1.28,40.3,0.167,1.65,0.184,0:258,0,49743,49743,4.4e+04
10,11,5882,OK,1.98,42.7,0.286,2.47,0.3,0:258,0,5882,5882,1.65e+04
11,12,47765,OK,1.68,46.1,0.235,2.07,0.251,0:258,0,47765,47765,3.49e+04
12,13,11328,OK,1.82,48.9,0.168,2.12,0.184,0:258,0,11328,11328,8.33e+03
13,14,83425,OK,1.48,51.9,0.169,1.82,0.184,0:258,0,83425,83425,6.32e+04
14,15,32319,OK,1.32,54.5,0.201,1.67,0.217,0:258,0,32319,32319,1.96e+04
15,16,76921,OK,1.4,56.9,0.219,1.8,0.235,0:258,0,76921,76921,7.32e+04
16,17,25731,OK,1.21,59.4,0.169,1.53,0.185,0:258,0,25731,25731,1.58e+04
17,18,65321,OK,1.28,61.8,0.0683,1.53,0.0844,0:258,0,65321,65321,7.12e+04
18,19,16542,OK,1.36,64.2,0.018,1.53,0.0339,0:258,0,16542,16542,1.42e+04
19,20,92855,OK,1.4,66.7,0.0853,1.65,0.1,0:258,0,92855,92855,8.79e+04
20,21,32319,OK,1.23,69.1,0.201,1.53,0.219,0:258,0,32319,32319,2.57e+04
21,22,49743,OK,1.5,71.5,0.0169,1.7,0.0336,0:258,0,49743,49743,4.35e+04
22,23,47765,OK,1.33,73.9,0.1,1.58,0.118,0:258,0,47765,47765,3.46e+04
23,24,11328,OK,1.23,76.2,0.185,1.55,0.201,0:258,0,11328,11328,1.42e+04
24,25,59374,OK,1.68,78.6,0.102,2,0.118,0:258,0,59374,59374,6.4e+04
25,26,11730,OK,1.17,81.3,0.0168,1.3,0.0332,0:258,0,11730,11730,1.9e+04
26,27,5882,OK,1.6,83.5,0.118,1.85,0.134,0:258,0,5882,5882,833
27,28,76921,OK,1.42,86.2,0.0171,1.63,0.0349,0:258,0,76921,76921,7.69e+04
28,29,83425,OK,1.23,88.6,0.235,1.6,0.252,0:258,0,83425,83425,8.38e+04
29,30,73954,OK,1.25,90.8,0.217,1.72,0.234,0:258,0,73954,73954,7.5e+04
30,31,37828,OK,1.1,93.3,0.168,1.38,0.185,0:258,0,37828,37828,2.82e+04
31,32,49743,OK,1.31,95.5,0.119,1.58,0.134,0:258,0,49743,49743,4.24e+04
32,33,16542,OK,1.23,97.9,0.15,1.54,0.166,0:258,0,16542,16542,1.94e+04
33,34,32319,OK,1.13,100,0.218,1.55,0.234,0:258,0,32319,32319,2.82e+04
34,35,37828,OK,1.15,103,0.201,1.53,0.218,0:258,0,37828,37828,2.89e+04
35,36,25731,OK,1.25,106,0.0167,1.45,0.0328,0:258,0,25731,25731,1.4e+04
36,37,47765,OK,1.33,109,0.235,1.78,0.25,0:258,0,47765,47765,4.07e+04
37,38,92855,OK,1.43,111,0.152,1.82,0.168,0:258,0,92855,92855,9.26e+04
38,39,11730,OK,1.13,114,0.186,1.43,0.201,0:258,0,11730,11730,2.64e+04
39,40,11328,OK,1.17,116,0.135,1.4,0.152,0:258,0,11328,11328,1.94e+04
40,41,65321,OK,1.28,119,0.234,1.7,0.25,0:258,0,65321,65321,6.24e+04
41,42,76921,OK,1.27,121,0.252,1.68,0.268,0:258,0,76921,76921,7.93e+04
42,43,5882,OK,1.45,124,0.316,1.97,0.333,0:258,0,5882,5882,4.58e+03
43,44,59374,OK,1.4,126,0.234,1.85,0.25,0:258,0,59374,59374,6.13e+04
44,45,83425,OK,1.2,129,0.318,1.72,0.335,0:258,0,83425,83425,7.93e+04
45,46,73954,OK,1.42,132,0.235,1.82,0.25,0:258,0,73954,73954,7e+04
46,2,65321,OK,1.2,134,0.219,1.62,0.235,0:258,0,65321,65321,5.4e+04
