trialNum,LineNum,presentedTarget,status,movementTime,timeInSession,timeUntilFingerMoved,timeUntilFingerLifted,timeUntilTarget,text.position,text.position.x,text.target,target,endPoint
1,2,0.52,OK,1.97,14.6,0.366,2.53,0.382,0:258,0,0.52,0.52,0.512
2,4,0.08,OK,2.13,20.6,0.252,2.57,0.269,0:258,0,0.08,0.08,0.0486
3,5,0.68,ERR_TooSlowInstantaneous,0,24.1,0.151,1.93,0.167,0:258,0,0.68,0.68,N/A
4,6,0.47,OK,1.5,27.3,0.134,1.82,0.151,0:258,0,0.47,0.47,0.458
5,7,0.61,OK,1.8,29.8,0.102,2.05,0.118,0:258,0,0.61,0.61,0.668
6,8,0.89,OK,1.73,32.6,0.1,1.97,0.117,0:258,0,0.89,0.89,0.871
7,9,0.98,ERR_TooSlowInstantaneous,0,35.3,0.101,1.27,0.118,0:258,0,0.98,0.98,N/A
8,10,0.17,OK,1.87,38.4,0.252,2.23,0.268,0:258,0,0.17,0.17,0.174
9,11,0.43,OK,1.66,41.7,0.103,1.93,0.119,0:258,0,0.43,0.43,0.382
10,12,0.92,OK,1.85,44.5,0.1,2.08,0.117,0:258,0,0.92,0.92,0.935
11,13,0.03,ERR_InvalidAngle,0,47.3,0.102,1.39,0.118,0:258,0,0.03,0.03,N/A
12,14,0.32,ERR_TooSlowInstantaneous,0,52.6,0.237,2.15,0.252,0:258,0,0.32,0.32,N/A
13,15,0.24,OK,3.11,57.2,0.236,3.55,0.252,0:258,0,0.24,0.24,0.157
14,16,0.56,OK,1.8,61.8,0.0853,2.02,0.101,0:258,0,0.56,0.56,0.569
15,17,0.85,OK,1.95,64.7,0.0846,2.23,0.1,0:258,0,0.85,0.85,0.779
16,18,0.77,OK,1.76,67.7,0.0839,1.98,0.1,0:258,0,0.77,0.77,0.758
17,19,0.73,OK,1.88,70.5,0.0839,2.07,0.1,0:258,0,0.73,0.73,0.735
18,20,0.35,OK,2.18,73.5,0.154,2.45,0.169,0:258,0,0.35,0.35,0.272
19,21,0.26,OK,3.28,76.9,0.101,3.52,0.117,0:258,0,0.26,0.26,0.158
20,22,0.98,OK,1.93,81.3,0.151,2.27,0.167,0:258,0,0.98,0.98,0.954
21,23,0.17,ERR_TooSlowInstantaneous,0,84.3,0.1,2.36,0.117,0:258,0,0.17,0.17,N/A
22,24,0.26,OK,1.93,88,0.119,2.17,0.136,0:258,0,0.26,0.26,0.199
23,25,0.73,OK,2.12,91,0.0838,2.32,0.101,0:258,0,0.73,0.73,0.812
24,26,0.08,OK,1.92,94.4,0.132,2.18,0.149,0:258,0,0.08,0.08,0.0569
25,27,0.03,OK,1.48,97.3,0.117,1.7,0.134,0:258,0,0.03,0.03,0.0125
26,28,0.35,OK,1.87,99.8,0.101,2.12,0.117,0:258,0,0.35,0.35,0.336
27,29,0.68,OK,1.77,103,0.101,2.02,0.118,0:258,0,0.68,0.68,0.846
28,30,0.47,OK,1.57,106,0.167,1.82,0.184,0:258,0,0.47,0.47,0.467
29,31,0.32,OK,2.28,108,0.15,2.53,0.168,0:258,0,0.32,0.32,0.294
30,32,0.85,ERR_TooSlowInstantaneous,0,112,0.118,2.28,0.133,0:258,0,0.85,0.85,N/A
31,33,0.92,OK,2.12,115,0.119,2.42,0.135,0:258,0,0.92,0.92,0.912
32,34,0.56,OK,1.57,119,0.167,1.8,0.183,0:258,0,0.56,0.56,0.599
33,35,0.24,OK,1.7,121,0.152,1.97,0.168,0:258,0,0.24,0.24,0.143
34,36,0.52,OK,1.65,124,0.118,1.92,0.133,0:258,0,0.52,0.52,0.535
35,37,0.43,OK,2.28,127,0.166,2.57,0.183,0:258,0,0.43,0.43,0.438
36,38,0.77,OK,2.13,130,0.101,2.35,0.117,0:258,0,0.77,0.77,0.868
37,39,0.61,OK,2.42,133,0.0994,2.62,0.117,0:258,0,0.61,0.61,0.646
38,40,0.89,OK,2.67,137,0.117,2.93,0.134,0:258,0,0.89,0.89,0.869
39,41,0.11,OK,2.05,141,0.117,2.32,0.134,0:258,0,0.11,0.11,0.107
40,42,0.35,OK,1.96,144,0.102,2.15,0.12,0:258,0,0.35,0.35,0.304
41,43,0.77,OK,2.53,147,0.103,2.73,0.119,0:258,0,0.77,0.77,0.821
42,44,0.52,OK,1.55,150,0.118,1.79,0.135,0:258,0,0.52,0.52,0.567
43,45,0.85,OK,2.35,153,0.219,2.73,0.236,0:258,0,0.85,0.85,0.874
44,46,0.73,ERR_TooSlowInstantaneous,0,156,0.186,2.1,0.201,0:258,0,0.73,0.73,N/A
45,47,0.08,OK,2.11,160,0.237,2.43,0.251,0:258,0,0.08,0.08,0.0611
46,48,0.61,OK,2.12,163,0.133,2.37,0.15,0:258,0,0.61,0.61,0.643
47,49,0.17,OK,2.03,166,0.168,2.28,0.185,0:258,0,0.17,0.17,0.124
48,50,0.03,OK,1.45,169,0.134,1.68,0.151,0:258,0,0.03,0.03,0.00417
49,51,0.47,OK,1.88,172,0.134,2.12,0.15,0:258,0,0.47,0.47,0.464
50,52,0.32,OK,1.8,175,0.0858,1.93,0.102,0:258,0,0.32,0.32,0.338
51,53,0.26,OK,1.88,177,0.185,2.15,0.201,0:258,0,0.26,0.26,0.206
52,54,0.43,OK,1.98,180,0.117,2.17,0.133,0:258,0,0.43,0.43,0.376
53,55,0.68,OK,1.71,184,0.169,2.03,0.184,0:258,0,0.68,0.68,0.707
54,56,0.56,OK,1.73,187,0.167,2.05,0.183,0:258,0,0.56,0.56,0.622
55,57,0.11,ERR_TooSlowInstantaneous,0,189,0.12,1.54,0.135,0:258,0,0.11,0.11,N/A
56,58,0.92,OK,1.68,194,0.301,2.1,0.318,0:258,0,0.92,0.92,0.889
57,59,0.98,OK,1.35,197,0.0998,1.6,0.117,0:258,0,0.98,0.98,0.968
