trialNum,LineNum,presentedTarget,status,movementTime,timeInSession,timeUntilFingerMoved,timeUntilFingerLifted,timeUntilTarget,genstim.position.x,genstim.target,v.position,target,endPoint
34,37,11_35,ERR_FingerLifted,0,102,0.6,1.79,0.617,0,11_35,,0.314285714,N/A
35,38,703_891,ERR_TooSlowGlobal,0,110,0.339,3.82,0.351,0,703_891,,0.789,N/A
36,41,10_13,ERR_FingerLifted,0,120,0.253,2.25,0.27,0,10_13,,0.769230769,N/A
37,42,1_6,ERR_TooSlowGlobal,0,124,0.183,6.67,0.201,0,1_6,,0.166666667,N/A
38,43,10_19,ERR_FingerLifted,0,135,0.437,2.04,0.452,0,10_19,,0.526315789,N/A
39,44,1_9,OK,1.46,147,0.652,2.42,0.668,0,1_9,,0.111111111,0.207
40,45,28_109,OK,1.77,150,0.25,2.22,0.267,0,28_109,,0.256880734,0.31
41,46,291_491,OK,1.5,154,0.268,2.05,0.285,0,291_491,,0.592668024,0.626
42,2,16_25,OK,4.23,157,0.319,4.63,0.335,0,16_25,,0.64,0.428
43,12,703_891,OK,1.73,162,0.234,2.3,0.25,0,703_891,,0.789,0.729
44,13,1_17,OK,1.73,165,0.234,2.13,0.25,0,1_17,,0.058823529,0.231
45,24,1_17,OK,1.79,168,0.266,2.25,0.283,0,1_17,,0.058823529,0.115
46,29,3_8,OK,1.57,172,0.235,1.95,0.252,0,3_8,,0.375,0.101
47,30,291_491,OK,1.32,175,0.251,1.78,0.267,0,291_491,,0.592668024,0.792
48,31,703_891,OK,1.29,178,0.233,1.75,0.25,0,703_891,,0.789,0.846
49,32,1_17,OK,1.2,180,0.235,1.53,0.251,0,1_17,,0.058823529,0.149
50,33,120_553,OK,1.45,182,0.217,1.97,0.233,0,120_553,,0.217,0.657
51,34,7_15,OK,1.24,185,0.217,1.59,0.235,0,7_15,,0.466666667,0.174
52,35,16_25,OK,1.22,187,0.186,1.52,0.202,0,16_25,,0.64,0.204
53,36,11_12,OK,1.17,190,0.167,1.5,0.184,0,11_12,,0.916666667,0.157
54,37,11_35,OK,1.08,192,0.152,1.37,0.169,0,11_35,,0.314285714,0.226
55,38,703_891,OK,1.37,194,0.167,1.72,0.184,0,703_891,,0.789,0.615
56,39,3_8,OK,1.01,197,0.169,1.32,0.183,0,3_8,,0.375,0.243
57,40,4_5,OK,1.22,199,0.249,1.55,0.266,0,4_5,,0.8,0.154
58,41,10_13,OK,1.17,202,0.166,1.5,0.183,0,10_13,,0.769230769,0.165
59,42,1_6,OK,1.22,204,0.199,1.55,0.216,0,1_6,,0.166666667,0.0875
60,43,10_19,OK,0.949,207,0.186,1.3,0.2,0,10_19,,0.526315789,0.208
