trialNum,LineNum,presentedTarget,status,movementTime,timeInSession,timeUntilFingerMoved,timeUntilFingerLifted,timeUntilTarget,text.position,text.position.x,text.target,target,endPoint
1,6,5,ERR_TooSlowInstantaneous,0,33.4,3.07,5.25,3.09,0:258,0,5,5,N/A
2,10,9,ERR_TooSlowInstantaneous,0,44.9,0.85,1.57,0.866,0:258,0,9,9,N/A
3,6,5,ERR_TooSlowInstantaneous,0,47.8,0.0337,0.403,0.0503,0:258,0,5,5,N/A
4,2,1,OK,2.08,55,0.617,2.98,0.633,0:258,0,1,1,4.88
5,10,9,ERR_FingerLifted,0,64.7,0.533,4.63,0.55,0:258,0,9,9,N/A
6,4,3,OK,1.87,75,0.617,2.8,0.633,0:258,0,3,3,2.58
7,6,5,OK,1.55,80.2,0.5,2.37,0.517,0:258,0,5,5,5.17
8,9,8,OK,1.5,85.7,0.501,2.27,0.517,0:258,0,8,8,7.85
9,3,2,OK,1.55,89,0.483,2.35,0.499,0:258,0,2,2,1.19
10,7,6,OK,1.47,94.2,0.517,2.22,0.533,0:258,0,6,6,6.38
11,11,10,OK,1.35,97.9,0.533,2.15,0.55,0:258,0,10,10,10
12,5,4,OK,1.18,102,0.482,1.97,0.499,0:258,0,4,4,3.33
13,8,7,OK,1.32,105,0.467,2.05,0.483,0:258,0,7,7,6.68
14,10,9,OK,1.43,108,0.55,2.3,0.567,0:258,0,9,9,9.11
