trialNum,LineNum,presentedTarget,status,movementTime,timeInSession,timeUntilFingerMoved,timeUntilFingerLifted,timeUntilTarget,text.position,text.position.x,text.target,target,endPoint
1,3,2,OK,2.76,11.2,4.05,7.03,4.07,0:258,0,2,2,2.11
2,6,5,OK,2.18,23.5,3.15,5.5,3.17,0:258,0,5,5,4.97
3,4,3,ERR_FingerLifted,0,33.3,0.917,4.15,0.933,0:258,0,3,3,N/A
4,2,1,OK,1.73,41.4,0.617,2.55,0.634,0:258,0,1,1,0.861
5,10,9,OK,1.51,47.1,0.686,2.43,0.702,0:258,0,9,9,8.28
6,5,4,OK,1.68,53.5,0.518,2.45,0.536,0:258,0,4,4,3.6
7,4,3,OK,1.73,58.6,0.552,2.53,0.568,0:258,0,3,3,2.31
8,11,10,OK,1.42,62.5,0.517,2.2,0.533,0:258,0,10,10,9.97
9,9,8,OK,1.6,66.2,0.351,2.2,0.367,0:258,0,8,8,7.5
10,8,7,OK,1.62,69.8,0.299,2.18,0.316,0:258,0,7,7,7.21
11,7,6,OK,1.64,72.9,0.301,2.2,0.317,0:258,0,6,6,6.22
