trialNum,LineNum,presentedTarget,status,movementTime,timeInSession,timeUntilFingerMoved,timeUntilFingerLifted,timeUntilTarget,text.position,text.position.x,text.target,target,endPoint
1,2,0.323,OK,1.71,18.5,0.383,2.41,0.401,0:258,0,0.323,0.323,0.0597
2,3,0.739,OK,1.36,21.9,0.204,1.89,0.218,0:258,0,0.739,0.739,0.0569
3,4,0.506,OK,1.35,25,0.167,1.84,0.184,0:258,0,0.506,0.506,0.435
4,5,0.167,OK,1.17,27.6,0.2,1.67,0.221,0:258,0,0.167,0.167,0.128
5,6,0.111,OK,1.12,30.2,0.164,1.6,0.184,0:258,0,0.111,0.111,0.0847
6,7,0.059,OK,1.15,32.5,0.178,1.63,0.2,0:258,0,0.059,0.059,0.151
7,8,0.834,OK,2.18,35,0.267,2.76,0.292,0:258,0,0.834,0.834,0.554
8,9,0.769,OK,1.28,38.5,0.112,1.71,0.133,0:258,0,0.769,0.769,0.722
9,10,0.378,OK,1.2,41,0.211,1.68,0.233,0:258,0,0.378,0.378,0.265
10,11,0.257,OK,1.28,43.6,0.244,1.76,0.267,0:258,0,0.257,0.257,0.182
11,12,0.117,OK,1.42,46.3,0.16,1.86,0.183,0:258,0,0.117,0.117,0.213
12,13,0.593,OK,1.05,49,0.128,1.43,0.15,0:258,0,0.593,0.593,0.493
13,14,0.475,OK,0.933,51.2,0.228,1.35,0.25,0:258,0,0.475,0.475,0.393
14,15,0.653,OK,1.01,53.4,0.145,1.43,0.166,0:258,0,0.653,0.653,0.599
15,17,0.257,OK,1.02,57.3,0.161,1.49,0.183,0:258,0,0.257,0.257,0.199
16,18,0.475,OK,0.948,59.6,0.347,1.48,0.367,0:258,0,0.475,0.475,0.401
17,19,0.506,OK,0.985,61.9,0.228,1.41,0.25,0:258,0,0.506,0.506,0.504
18,20,0.653,OK,0.867,64.2,0.362,1.48,0.384,0:258,0,0.653,0.653,0.6
19,21,0.593,OK,0.883,66.4,0.229,1.3,0.251,0:258,0,0.593,0.593,0.475
20,22,0.167,OK,0.967,68.4,0.211,1.48,0.233,0:258,0,0.167,0.167,0.138
21,23,0.111,ERR_StartedSideways,0,70.7,-1,0.0296,-1,0:258,0,0.111,0.111,N/A
22,24,0.834,OK,1.13,72.2,0.149,1.6,0.172,0:258,0,0.834,0.834,0.754
23,25,0.739,OK,0.965,74.5,0.18,1.44,0.2,0:258,0,0.739,0.739,0.804
24,26,0.059,OK,1.07,76.6,0.178,1.49,0.2,0:258,0,0.059,0.059,0.59
25,27,0.378,OK,0.947,78.8,0.23,1.34,0.25,0:258,0,0.378,0.378,0.221
26,28,0.117,OK,1.08,81,0.228,1.46,0.249,0:258,0,0.117,0.117,0.149
27,29,0.769,OK,0.982,83.3,0.0453,1.33,0.0666,0:258,0,0.769,0.769,0.818
28,30,0.928,OK,0.966,85.3,0.177,1.46,0.2,0:258,0,0.928,0.928,0.85
29,31,0.323,OK,0.935,87.6,0.178,1.25,0.2,0:258,0,0.323,0.323,0.24
30,32,0.167,OK,0.967,89.7,0.0279,1.11,0.0503,0:258,0,0.167,0.167,0.132
31,33,0.111,OK,0.95,92.6,0.295,1.43,0.316,0:258,0,0.111,0.111,0.132
32,34,0.323,OK,1.03,94.7,0.162,1.33,0.183,0:258,0,0.323,0.323,0.338
33,35,0.653,OK,1,96.8,0.0618,1.31,0.0833,0:258,0,0.653,0.653,0.532
34,36,0.769,OK,0.783,98.7,0.0453,1.08,0.0665,0:258,0,0.769,0.769,0.774
35,37,0.257,OK,0.917,101,0.0118,1.08,0.034,0:258,0,0.257,0.257,0.206
36,38,0.378,OK,0.981,102,0.146,1.36,0.167,0:258,0,0.378,0.378,0.318
37,39,0.593,OK,1,104,0.161,1.34,0.183,0:258,0,0.593,0.593,0.511
38,40,0.059,OK,1.2,106,0.26,1.71,0.283,0:258,0,0.059,0.059,0.443
39,41,0.475,OK,0.916,109,0.177,1.24,0.2,0:258,0,0.475,0.475,0.253
40,42,0.739,OK,1.07,111,0.0448,1.29,0.0666,0:258,0,0.739,0.739,0.615
41,43,0.928,OK,0.999,113,0.0112,1.26,0.0338,0:258,0,0.928,0.928,0.856
42,44,0.506,OK,0.95,115,0.211,1.39,0.233,0:258,0,0.506,0.506,0.532
43,45,0.834,OK,0.933,117,0.0113,1.23,0.0331,0:258,0,0.834,0.834,0.789
44,46,0.117,OK,1,119,0.245,1.39,0.267,0:258,0,0.117,0.117,0.254
45,23,0.111,OK,1.1,123,0.0116,1.3,0.0331,0:258,0,0.111,0.111,0.176
46,16,0.928,OK,0.883,125,0.296,1.41,0.317,0:258,0,0.928,0.928,0.79
