trialNum,LineNum,presentedTarget,status,movementTime,timeInSession,timeUntilFingerMoved,timeUntilFingerLifted,timeUntilTarget,text.position,text.position.x,text.target,target,endPoint
1,2,0.52,ERR_TooSlowGlobal,0,10.7,0.107,0.428,0.123,0:258,0,0.52,0.52,N/A
2,3,0.11,OK,1.52,13,0.302,2.1,0.318,0:258,0,0.11,0.11,0.161
3,4,0.08,OK,1.71,17.6,0.337,2.35,0.351,0:258,0,0.08,0.08,0.0292
4,5,0.68,OK,1.58,21.1,0.337,2.15,0.351,0:258,0,0.68,0.68,0.594
5,6,0.47,OK,1.67,24.1,0.401,2.28,0.418,0:258,0,0.47,0.47,0.444
6,7,0.61,OK,1.88,27.4,0.285,2.45,0.302,0:258,0,0.61,0.61,0.601
7,8,0.89,OK,1.93,30.8,0.318,2.56,0.334,0:258,0,0.89,0.89,0.854
8,9,0.98,ERR_StartedSideways,0,34.3,-1,0.0176,-1,0:258,0,0.98,0.98,N/A
9,10,0.17,OK,2,38,0.219,2.52,0.235,0:258,0,0.17,0.17,0.15
10,11,0.43,OK,2.01,41.5,0.336,2.62,0.35,0:258,0,0.43,0.43,0.378
11,12,0.92,OK,1.9,45.3,0.401,2.55,0.418,0:258,0,0.92,0.92,0.853
12,13,0.03,OK,1.85,50.6,0.319,2.45,0.335,0:258,0,0.03,0.03,0.0264
13,14,0.32,OK,1.62,54.2,0.369,2.31,0.385,0:258,0,0.32,0.32,0.189
14,15,0.24,OK,1.78,57.9,0.336,2.42,0.351,0:258,0,0.24,0.24,0.138
15,16,0.56,OK,2.03,63.2,0.319,2.62,0.335,0:258,0,0.56,0.56,0.522
16,17,0.85,OK,1.98,67.2,0.186,2.47,0.201,0:258,0,0.85,0.85,0.783
17,18,0.77,OK,1.85,70.8,0.219,2.37,0.235,0:258,0,0.77,0.77,0.746
18,19,0.73,OK,1.75,74.1,0.253,2.3,0.267,0:258,0,0.73,0.73,0.781
19,20,0.35,OK,1.83,77.4,0.302,2.38,0.317,0:258,0,0.35,0.35,0.208
20,21,0.26,OK,1.8,80.9,0.202,2.3,0.218,0:258,0,0.26,0.26,0.124
21,22,0.98,OK,1.68,84.4,0.499,2.42,0.516,0:258,0,0.98,0.98,0.978
