trialNum,LineNum,presentedTarget,status,movementTime,timeInSession,timeUntilFingerMoved,timeUntilFingerLifted,timeUntilTarget,genstim.position.x,genstim.target,v.position,target,endPoint
1,2,16_25,ERR_StartedSideways,0,12,-1,0.119,-1,0,16_25,,0.64,N/A
2,3,120_553,ERR_TooSlowInstantaneous,0,13.4,0.534,1.58,0.55,0,120_553,,0.217,N/A
3,4,28_109,ERR_TooSlowGlobal,0,16.3,0.0169,0.323,0.0334,0,28_109,,0.256880734,N/A
4,5,4_5,OK,3.15,20.5,0.419,3.88,0.435,0,4_5,,0.8,0.844
5,6,11_12,ERR_TooSlowInstantaneous,0,25.8,0.417,0.537,0.433,0,11_12,,0.916666667,N/A
6,7,11_35,OK,2.05,28.8,0.736,2.97,0.752,0,11_35,,0.314285714,0.817
7,8,3_8,OK,2.23,34.7,0.349,2.75,0.366,0,3_8,,0.375,0.607
8,9,7_15,OK,2.33,38.4,0.351,2.82,0.367,0,7_15,,0.466666667,0.547
9,10,1_9,OK,2.25,43.1,0.15,2.67,0.167,0,1_9,,0.111111111,0.194
10,11,10_19,OK,1.72,46.5,0.0171,1.85,0.0335,0,10_19,,0.526315789,0.661
11,12,703_891,OK,3.12,49.1,0.0171,3.32,0.0336,0,703_891,,0.789,0.742
12,13,1_17,OK,1.85,54.1,0.2,2.22,0.217,0,1_17,,0.058823529,0.136
13,14,291_491,OK,2.15,58.8,0.202,2.52,0.216,0,291_491,,0.592668024,0.671
14,15,10_13,OK,1.51,63,0.234,1.93,0.25,0,10_13,,0.769230769,0.619
15,16,1_6,OK,1.39,66.5,0.2,1.8,0.217,0,1_6,,0.166666667,0.219
16,17,1_9,OK,1.03,69,0.136,1.27,0.152,0,1_9,,0.111111111,0.237
17,18,10_19,ERR_TooSlowInstantaneous,0,71.8,0.016,1.71,0.0332,0,10_19,,0.526315789,N/A
18,19,10_13,OK,0.764,74.6,0.152,1,0.169,0,10_13,,0.769230769,0.651
19,20,28_109,OK,1.11,77.1,0.119,1.38,0.136,0,28_109,,0.256880734,0.331
20,21,16_25,OK,1.87,79.2,0.0175,2,0.0332,0,16_25,,0.64,0.301
21,22,7_15,OK,1.52,82.7,0.15,1.77,0.167,0,7_15,,0.466666667,0.61
22,23,11_12,OK,1.13,85.1,0.017,1.28,0.0334,0,11_12,,0.916666667,0.833
23,24,1_17,OK,1.43,88.1,0.184,1.73,0.2,0,1_17,,0.058823529,0.156
24,25,120_553,OK,1.38,91.4,0.152,1.72,0.167,0,120_553,,0.217,0.383
25,26,11_35,OK,1.03,93.8,0.0166,1.17,0.0332,0,11_35,,0.314285714,0.772
26,27,1_6,OK,0.914,96.4,0.186,1.22,0.2,0,1_6,,0.166666667,0.181
27,28,4_5,OK,1.15,99.2,0.0667,1.36,0.0831,0,4_5,,0.8,0.885
28,29,3_8,OK,1.43,102,0.301,1.92,0.318,0,3_8,,0.375,0.622
29,30,291_491,OK,1.81,105,0.318,2.25,0.333,0,291_491,,0.592668024,0.333
30,31,703_891,OK,1.35,108,0.233,1.73,0.25,0,703_891,,0.789,0.547
31,32,1_17,OK,1.37,110,0.235,1.82,0.25,0,1_17,,0.058823529,0.261
32,33,120_553,OK,1.1,113,0.2,1.38,0.217,0,120_553,,0.217,0.608
33,34,7_15,OK,1.17,115,0.234,1.52,0.249,0,7_15,,0.466666667,0.428
34,35,16_25,OK,0.85,119,0.217,1.14,0.234,0,16_25,,0.64,0.426
35,36,11_12,OK,0.937,121,0.283,1.35,0.3,0,11_12,,0.916666667,0.772
36,37,11_35,OK,0.932,123,0.268,1.32,0.284,0,11_35,,0.314285714,0.756
37,38,703_891,OK,1.08,125,0.167,1.42,0.184,0,703_891,,0.789,0.508
38,39,3_8,ERR_TooSlowInstantaneous,0,127,0.0674,1.27,0.0844,0,3_8,,0.375,N/A
39,40,4_5,OK,0.599,129,0.4,1.15,0.417,0,4_5,,0.8,0.586
40,41,10_13,OK,0.983,136,0.0169,1.09,0.0334,0,10_13,,0.769230769,0.468
41,42,1_6,OK,1.02,140,0.017,1.13,0.0336,0,1_6,,0.166666667,0.338
42,43,10_19,OK,1.1,142,0.417,1.63,0.433,0,10_19,,0.526315789,0.447
43,44,1_9,OK,1.13,144,0.2,1.55,0.217,0,1_9,,0.111111111,0.351
44,45,28_109,OK,0.967,147,0.234,1.35,0.251,0,28_109,,0.256880734,0.622
45,46,291_491,OK,0.987,150,0.0168,1.09,0.0334,0,291_491,,0.592668024,0.368
46,2,16_25,OK,1.21,154,0.252,1.57,0.268,0,16_25,,0.64,0.483
47,3,120_553,OK,1.37,157,0.0171,1.48,0.0333,0,120_553,,0.217,0.686
48,4,28_109,OK,0.901,159,0.283,1.28,0.299,0,28_109,,0.256880734,0.293
49,6,11_12,OK,1.12,161,0.0838,1.35,0.1,0,11_12,,0.916666667,0.893
50,18,10_19,OK,1.17,165,0.149,1.44,0.166,0,10_19,,0.526315789,0.835
51,39,3_8,OK,0.849,167,0.2,1.27,0.217,0,3_8,,0.375,0.207
