trialNum,LineNum,presentedTarget,status,movementTime,timeInSession,timeUntilFingerMoved,timeUntilFingerLifted,timeUntilTarget,text.position,text.position.x,text.target,target,endPoint
1,3,2,OK,2.1,238,3.97,6.37,3.98,0:258,0,2,2,5.06
2,10,9,OK,1.27,253,0.0338,1.6,0.0503,0:258,0,9,9,0.722
3,7,6,ERR_TooSlowInstantaneous,0,265,0.134,0.32,0.15,0:258,0,6,6,N/A
4,9,8,OK,3.3,268,3.13,6.74,3.15,0:258,0,8,8,9.08
5,8,7,ERR_TooSlowInstantaneous,0,289,1.03,1.97,1.05,0:258,0,7,7,N/A
6,11,10,ERR_TooSlowGlobal,0,293,0.0168,0.336,0.0334,0:258,0,10,10,N/A
7,2,1,OK,1.87,295,1.47,3.64,1.48,0:258,0,1,1,1.22
8,4,3,ERR_TooSlowGlobal,0,302,0.217,0.536,0.233,0:258,0,3,3,N/A
9,8,7,ERR_TooSlowInstantaneous,0,304,1.02,1.89,1.03,0:258,0,7,7,N/A
10,6,5,ERR_TooSlowInstantaneous,0,313,0.75,2.04,0.767,0:258,0,5,5,N/A
11,8,7,OK,1.78,337,0.834,2.92,0.85,0:258,0,7,7,7.89
12,5,4,OK,1.5,346,0.55,2.38,0.567,0:258,0,4,4,3.44
13,7,6,ERR_TooSlowInstantaneous,0,356,0.633,2.45,0.649,0:258,0,6,6,N/A
14,4,3,ERR_TooSlowInstantaneous,0,363,0.717,2.31,0.733,0:258,0,3,3,N/A
15,6,5,OK,1.1,371,0.45,1.86,0.467,0:258,0,5,5,2.96
16,11,10,ERR_TooSlowGlobal,0,376,0.017,0.337,0.0335,0:258,0,10,10,N/A
17,4,3,OK,1.65,379,0.15,2.12,0.166,0:258,0,3,3,2.6
18,11,10,ERR_TooSlowInstantaneous,0,386,0.65,1.57,0.667,0:258,0,10,10,N/A
19,11,10,OK,1.2,391,0.767,2.27,0.783,0:258,0,10,10,9.62
20,7,6,ERR_TooSlowInstantaneous,0,396,0.7,1.44,0.717,0:258,0,6,6,N/A
21,7,6,OK,0.849,400,0.567,1.72,0.583,0:258,0,6,6,6.69
