trialNum,LineNum,presentedTarget,status,movementTime,timeInSession,timeUntilFingerMoved,timeUntilFingerLifted,timeUntilTarget,text.position,text.position.x,text.target,target,endPoint
1,2,0.323,OK,3.23,8.91,0.334,3.83,0.35,0:258,0,0.323,0.323,0.332
2,3,0.739,OK,2.02,13.5,0.118,2.42,0.134,0:258,0,0.739,0.739,0.749
3,4,0.506,OK,1.43,16.6,0.117,1.72,0.133,0:258,0,0.506,0.506,0.525
4,5,0.167,OK,1.87,19.1,0.0505,2.02,0.0667,0:258,0,0.167,0.167,0.0792
5,6,0.111,OK,1.58,21.8,0.0834,1.85,0.1,0:258,0,0.111,0.111,0.0403
6,7,0.059,OK,2.83,24.5,0.0855,3.18,0.102,0:258,0,0.059,0.059,0.0264
7,8,0.834,OK,2.68,29.5,0.0504,2.85,0.0668,0:258,0,0.834,0.834,0.86
8,9,0.769,OK,1.83,33.9,0.0338,2,0.0501,0:258,0,0.769,0.769,0.774
9,10,0.378,OK,2.2,36.8,0.0661,2.48,0.0833,0:258,0,0.378,0.378,0.292
10,11,0.257,OK,2,41.7,0.117,2.27,0.135,0:258,0,0.257,0.257,0.244
11,12,0.117,OK,2.68,53,0.117,2.99,0.134,0:258,0,0.117,0.117,0.0625
12,13,0.593,OK,2.07,57,0.117,2.35,0.133,0:258,0,0.593,0.593,0.532
13,14,0.475,OK,1.77,61,0.0837,2.02,0.0996,0:258,0,0.475,0.475,0.468
14,15,0.653,OK,1.55,64.7,0.1,1.88,0.116,0:258,0,0.653,0.653,0.592
15,16,0.928,OK,1.53,67.2,0.0837,1.85,0.0996,0:258,0,0.928,0.928,0.904
16,17,0.257,OK,1.62,69.8,0.0671,1.82,0.0835,0:258,0,0.257,0.257,0.219
17,18,0.475,OK,1.82,73.1,0.151,2.17,0.167,0:258,0,0.475,0.475,0.457
18,19,0.506,OK,1.18,76,0.0169,1.38,0.0334,0:258,0,0.506,0.506,0.529
19,20,0.653,OK,1.58,80,0.103,1.85,0.119,0:258,0,0.653,0.653,0.59
20,21,0.593,OK,1.58,82.6,0.117,1.88,0.133,0:258,0,0.593,0.593,0.539
21,22,0.167,OK,1.67,86.3,0.0504,1.93,0.0675,0:258,0,0.167,0.167,0.0792
22,23,0.111,OK,1.22,89.1,0.117,1.53,0.133,0:258,0,0.111,0.111,0.0597
23,24,0.834,ERR_TooSlowInstantaneous,0,92.3,0.134,1.91,0.151,0:258,0,0.834,0.834,N/A
24,26,0.059,OK,1.73,96.2,0.0171,1.93,0.0335,0:258,0,0.059,0.059,0.0375
25,27,0.378,OK,1.72,100,0.0664,2,0.0828,0:258,0,0.378,0.378,0.335
26,28,0.117,OK,1.4,103,0.0166,1.7,0.0331,0:258,0,0.117,0.117,0.0514
27,29,0.769,ERR_InvalidAngle,0,106,0.0672,1.61,0.0842,0:258,0,0.769,0.769,N/A
28,30,0.928,OK,1.4,109,0.202,1.78,0.219,0:258,0,0.928,0.928,0.925
29,31,0.323,OK,1.43,111,0.0671,1.68,0.0835,0:258,0,0.323,0.323,0.271
30,32,0.167,OK,1.4,114,0.0837,1.73,0.0999,0:258,0,0.167,0.167,0.0597
31,33,0.111,OK,1.45,117,0.0853,1.8,0.101,0:258,0,0.111,0.111,0.0347
32,34,0.323,OK,1.3,122,0.203,1.7,0.218,0:258,0,0.323,0.323,0.282
33,35,0.653,OK,1.42,124,0.169,1.75,0.185,0:258,0,0.653,0.653,0.606
34,36,0.769,OK,1.68,128,0.0847,1.93,0.101,0:258,0,0.769,0.769,0.812
35,37,0.257,OK,1.5,131,0.116,1.77,0.132,0:258,0,0.257,0.257,0.203
36,38,0.378,OK,2.3,135,0.0506,2.48,0.0667,0:258,0,0.378,0.378,0.324
37,39,0.593,OK,1.36,138,0.101,1.6,0.117,0:258,0,0.593,0.593,0.549
38,40,0.059,OK,1.67,140,0.0675,1.93,0.0836,0:258,0,0.059,0.059,0.0403
39,41,0.475,OK,1.38,143,0.0504,1.65,0.0665,0:258,0,0.475,0.475,0.457
40,42,0.739,OK,1.43,146,0.034,1.62,0.0514,0:258,0,0.739,0.739,0.797
41,43,0.928,OK,1.48,149,0.0668,1.7,0.083,0:258,0,0.928,0.928,0.924
42,44,0.506,OK,1.48,153,0.0841,1.72,0.101,0:258,0,0.506,0.506,0.532
43,45,0.834,OK,1.42,156,0.1,1.68,0.117,0:258,0,0.834,0.834,0.886
44,46,0.117,OK,1.58,159,0.137,1.93,0.152,0:258,0,0.117,0.117,0.0625
45,24,0.834,OK,1.23,163,0.116,1.5,0.132,0:258,0,0.834,0.834,0.858
46,29,0.769,OK,1.27,166,0.084,1.58,0.1,0:258,0,0.769,0.769,0.801
47,25,0.739,OK,1.35,169,0.101,1.67,0.118,0:258,0,0.739,0.739,0.774
