trialNum,LineNum,presentedTarget,status,movementTime,timeInSession,timeUntilFingerMoved,timeUntilFingerLifted,timeUntilTarget,text.position,text.position.x,text.target,target,endPoint
1,7,6,ERR_TooSlowInstantaneous,0,19.5,3.85,9.11,3.87,0:258,0,6,6,N/A
2,11,10,OK,1.8,46.5,1.37,3.49,1.38,0:258,0,10,10,9.86
3,2,1,OK,1.9,57.4,0.0173,2.08,0.0336,0:258,0,1,1,0.0556
4,8,7,OK,2.19,69.8,0.553,2.87,0.569,0:258,0,7,7,7.44
5,3,2,OK,1.83,75.3,0.0169,2.1,0.032,0:258,0,2,2,1.85
6,6,5,ERR_FingerLifted,0,81.2,0.385,2.94,0.401,0:258,0,5,5,N/A
7,6,5,OK,1.32,89.8,0.552,2.19,0.568,0:258,0,5,5,4.97
8,9,8,OK,1.56,94.9,0.0845,1.97,0.101,0:258,0,8,8,8.32
9,10,9,OK,1.25,101,0.685,2.24,0.702,0:258,0,9,9,8.94
10,7,6,OK,1.45,106,0.652,2.42,0.667,0:258,0,6,6,7.26
11,4,3,OK,1.51,110,0.0348,1.77,0.0512,0:258,0,3,3,3.24
12,5,4,OK,1.37,114,0.0341,1.7,0.0503,0:258,0,4,4,3.49
