trialNum,LineNum,presentedTarget,status,movementTime,timeInSession,timeUntilFingerMoved,timeUntilFingerLifted,timeUntilTarget,text.position,text.position.x,text.target,target,endPoint
1,2,1,ERR_TooSlowInstantaneous,0,1.63e+03,0.284,4.5,0.3,0:258,0,1,1,N/A
2,5,4,ERR_TooSlowGlobal,0,1.65e+03,1.32,1.63,1.33,0:258,0,4,4,N/A
3,3,2,ERR_TooSlowGlobal,0,1.65e+03,1.03,1.35,1.05,0:258,0,2,2,N/A
4,10,9,OK,2.85,1.65e+03,0.316,3.35,0.333,0:258,0,9,9,9.39
5,3,2,OK,2.49,1.66e+03,0.471,3.04,0.483,0:258,0,2,2,1.71
6,5,4,ERR_FingerLifted,0,1.66e+03,0.383,3.65,0.4,0:258,0,4,4,N/A
7,8,7,OK,2.23,1.67e+03,0.584,3.14,0.6,0:258,0,7,7,6.36
8,5,4,OK,1.98,1.68e+03,0.218,2.56,0.234,0:258,0,4,4,3.75
9,4,3,OK,1.5,1.68e+03,0.301,2.12,0.317,0:258,0,3,3,2.36
10,11,10,OK,1.12,1.69e+03,0.511,1.95,0.535,0:258,0,10,10,9.6
11,2,1,OK,1.32,1.69e+03,0.65,2.27,0.667,0:258,0,1,1,1.08
12,7,6,OK,1.44,1.69e+03,0.424,1.88,0.442,0:258,0,6,6,6.57
13,9,8,OK,1.28,1.7e+03,0.349,1.94,0.367,0:258,0,8,8,8.43
14,6,5,OK,1.08,1.7e+03,0.283,1.69,0.3,0:258,0,5,5,5.01
