trialNum,LineNum,presentedTarget,status,movementTime,timeInSession,timeUntilFingerMoved,timeUntilFingerLifted,timeUntilTarget,genstim.position.x,genstim.target,v.position,target,endPoint
1,2,16_25,OK,3,9.37,0.63,3.91,0.646,0,16_25,,0.64,0.582
2,3,120_553,OK,2.23,14.3,0.383,2.68,0.399,0,120_553,,0.217,0.182
3,4,28_109,OK,2.25,18,0.216,2.52,0.233,0,28_109,,0.256880734,0.287
4,5,4_5,OK,2.05,21.4,0.169,2.4,0.185,0,4_5,,0.8,0.731
5,6,11_12,OK,1.47,24.6,0.135,1.63,0.152,0,11_12,,0.916666667,0.867
6,7,11_35,OK,1.48,26.8,0.168,1.67,0.183,0,11_35,,0.314285714,0.629
7,8,3_8,OK,1.77,29.3,0.118,1.98,0.134,0,3_8,,0.375,0.401
8,9,7_15,OK,2.17,32,0.151,2.38,0.168,0,7_15,,0.466666667,0.635
9,10,1_9,OK,1.75,35.2,0.134,1.97,0.15,0,1_9,,0.111111111,0.156
10,11,10_19,OK,1.63,38,0.0862,1.78,0.102,0,10_19,,0.526315789,0.314
11,12,703_891,ERR_FingerLifted,0,40.6,0.136,3.39,0.151,0,703_891,,0.789,N/A
12,13,1_17,OK,1.98,45.3,0.184,2.22,0.202,0,1_17,,0.058823529,0.075
13,14,291_491,OK,1.92,50,0.235,2.28,0.252,0,291_491,,0.592668024,0.51
14,15,10_13,OK,1.67,53.2,0.15,1.87,0.166,0,10_13,,0.769230769,0.804
15,16,1_6,OK,1.85,55.8,0.132,2.07,0.149,0,1_6,,0.166666667,0.0708
16,17,1_9,OK,1.93,58.7,0.0172,2.03,0.0334,0,1_9,,0.111111111,0.75
17,18,10_19,OK,1.44,61.5,0.117,1.62,0.133,0,10_19,,0.526315789,0.613
18,19,10_13,ERR_FingerLifted,0,63.8,0.2,2.86,0.216,0,10_13,,0.769230769,N/A
19,20,28_109,OK,1.57,67.6,0.201,1.85,0.217,0,28_109,,0.256880734,0.169
20,21,16_25,OK,1.42,70.8,0.1,1.58,0.117,0,16_25,,0.64,0.389
21,22,7_15,OK,1.73,73.2,0.117,1.97,0.133,0,7_15,,0.466666667,0.614
22,23,11_12,OK,1.25,75.9,0.102,1.5,0.118,0,11_12,,0.916666667,0.826
23,24,1_17,OK,1.57,78.1,0.166,1.87,0.184,0,1_17,,0.058823529,0.0764
24,26,11_35,OK,1.56,81.9,0.202,1.85,0.218,0,11_35,,0.314285714,0.594
25,27,1_6,OK,1.75,84.5,0.152,2,0.169,0,1_6,,0.166666667,0.139
26,28,4_5,OK,1.35,87.4,0.183,1.68,0.199,0,4_5,,0.8,0.829
27,29,3_8,ERR_TooSlowInstantaneous,0,89.9,0.164,1.98,0.181,0,3_8,,0.375,N/A
28,30,291_491,OK,1.48,94.5,0.236,1.78,0.252,0,291_491,,0.592668024,0.508
29,31,703_891,OK,1.97,97.2,0.233,2.28,0.25,0,703_891,,0.789,0.76
30,32,1_17,OK,1.41,100,0.168,1.63,0.185,0,1_17,,0.058823529,0.0542
31,33,120_553,OK,1.75,103,0.2,2.03,0.217,0,120_553,,0.217,0.0542
32,34,7_15,OK,1.66,106,0.185,1.9,0.202,0,7_15,,0.466666667,0.554
33,35,16_25,OK,1.75,108,0.151,2.02,0.168,0,16_25,,0.64,0.585
34,36,11_12,OK,1.33,112,0.234,1.63,0.251,0,11_12,,0.916666667,0.847
35,37,11_35,OK,1.87,115,0.168,2.12,0.185,0,11_35,,0.314285714,0.599
36,38,703_891,OK,1.83,118,0.151,2.05,0.169,0,703_891,,0.789,0.761
37,39,3_8,OK,1.77,120,0.117,1.95,0.134,0,3_8,,0.375,0.354
38,40,4_5,OK,1.47,123,0.0167,1.53,0.0333,0,4_5,,0.8,0.885
39,41,10_13,OK,1.45,125,0.0174,1.57,0.0335,0,10_13,,0.769230769,0.754
40,42,1_6,OK,1.21,127,0.22,1.58,0.235,0,1_6,,0.166666667,0.167
41,43,10_19,ERR_TooSlowInstantaneous,0,130,0.199,1.98,0.216,0,10_19,,0.526315789,N/A
42,44,1_9,OK,1.38,133,0.319,1.78,0.335,0,1_9,,0.111111111,0.125
43,45,28_109,OK,1.13,136,0.184,1.4,0.2,0,28_109,,0.256880734,0.738
44,46,291_491,OK,1.17,138,0.285,1.5,0.302,0,291_491,,0.592668024,0.51
45,12,703_891,OK,1.2,140,0.2,1.47,0.217,0,703_891,,0.789,0.79
46,19,10_13,OK,1.35,142,0.185,1.58,0.201,0,10_13,,0.769230769,0.699
47,25,120_553,OK,1.35,144,0.2,1.65,0.216,0,120_553,,0.217,0.171
48,29,3_8,OK,1.43,147,0.219,1.75,0.235,0,3_8,,0.375,0.361
49,43,10_19,OK,1.82,149,0.103,2.03,0.118,0,10_19,,0.526315789,0.433
