trialNum,LineNum,presentedTarget,status,movementTime,timeInSession,timeUntilFingerMoved,timeUntilFingerLifted,timeUntilTarget,text.position,text.position.x,text.target,target,endPoint
1,3,0.11,OK,2.98,10.9,0.0339,3.13,0.0502,0:258,0,0.11,0.11,0.111
2,4,0.08,OK,1.81,14.7,0.202,2.1,0.218,0:258,0,0.08,0.08,0.0444
3,5,0.68,OK,1.95,17.5,0.134,2.22,0.15,0:258,0,0.68,0.68,0.685
4,6,0.47,OK,1.45,20.4,0.134,1.72,0.15,0:258,0,0.47,0.47,0.358
5,7,0.61,OK,2.97,22.8,0.102,3.22,0.118,0:258,0,0.61,0.61,0.725
6,8,0.89,OK,1.52,26.6,0.168,1.78,0.185,0:258,0,0.89,0.89,0.896
7,9,0.98,OK,1.75,29,0.17,2.07,0.186,0:258,0,0.98,0.98,0.953
8,10,0.17,OK,1.85,31.7,0.2,2.15,0.217,0:258,0,0.17,0.17,0.182
9,11,0.43,OK,2.02,34.5,0.185,2.32,0.201,0:258,0,0.43,0.43,0.414
10,12,0.92,OK,2.22,37.5,0.0171,2.38,0.0334,0:258,0,0.92,0.92,0.906
11,13,0.03,OK,2.05,40.5,0.153,2.28,0.169,0:258,0,0.03,0.03,0.0181
12,14,0.32,OK,1.23,43.4,0.225,1.57,0.237,0:258,0,0.32,0.32,0.254
13,15,0.24,OK,1.83,45.6,0.118,2.05,0.134,0:258,0,0.24,0.24,0.188
14,16,0.56,OK,1.49,48.4,0.134,1.72,0.15,0:258,0,0.56,0.56,0.461
15,17,0.85,OK,1.98,50.8,0.0338,2.08,0.05,0:258,0,0.85,0.85,0.839
16,18,0.77,OK,1.85,53.6,0.117,2.1,0.133,0:258,0,0.77,0.77,0.731
17,19,0.73,OK,1.71,56.3,0.203,2,0.219,0:258,0,0.73,0.73,0.681
18,20,0.35,OK,1.53,60.8,0.169,1.82,0.185,0:258,0,0.35,0.35,0.208
19,21,0.26,OK,1.46,63.4,0.169,1.74,0.185,0:258,0,0.26,0.26,0.119
20,22,0.98,OK,1.67,65.9,0.153,1.98,0.169,0:258,0,0.98,0.98,0.964
21,23,0.17,OK,1.85,68.6,0.0674,2.05,0.0837,0:258,0,0.17,0.17,0.0806
22,24,0.26,OK,1.76,71.4,0.0668,1.93,0.0834,0:258,0,0.26,0.26,0.228
23,25,0.73,OK,1.85,74,0.169,2.12,0.185,0:258,0,0.73,0.73,0.76
24,26,0.08,OK,2.11,76.8,0.15,2.35,0.166,0:258,0,0.08,0.08,0.05
25,27,0.03,OK,1.75,79.9,0.237,2.12,0.253,0:258,0,0.03,0.03,0.0153
26,28,0.35,OK,2.81,82.7,0.134,3.05,0.15,0:258,0,0.35,0.35,0.325
27,29,0.68,OK,1.65,86.5,0.134,1.93,0.15,0:258,0,0.68,0.68,0.622
28,30,0.47,OK,2.88,90.2,0.151,3.17,0.167,0:258,0,0.47,0.47,0.396
29,31,0.32,OK,1.68,94.1,0.187,2.1,0.201,0:258,0,0.32,0.32,0.242
30,32,0.85,OK,2.38,96.9,0.0844,2.57,0.101,0:258,0,0.85,0.85,0.779
31,33,0.92,OK,2.65,100,0.135,2.92,0.151,0:258,0,0.92,0.92,0.915
32,34,0.56,OK,2.32,104,0.168,2.57,0.184,0:258,0,0.56,0.56,0.526
33,35,0.24,OK,1.83,107,0.171,2.12,0.186,0:258,0,0.24,0.24,0.229
