trialNum,LineNum,presentedTarget,status,movementTime,timeInSession,timeUntilFingerMoved,timeUntilFingerLifted,timeUntilTarget,genstim.position.x,genstim.target,v.position,target,endPoint
1,3,120_553,OK,3.3,12.5,0.734,4.32,0.75,0,120_553,,0.217,0.125
2,4,28_109,OK,2.5,18.8,0.47,3.17,0.485,0,28_109,,0.256880734,0.237
3,5,4_5,OK,1.78,22.8,0.502,2.37,0.519,0,4_5,,0.8,0.79
4,7,11_35,OK,2.18,27.9,0.484,2.78,0.502,0,11_35,,0.314285714,0.179
5,8,3_8,OK,2,31.6,0.352,2.43,0.368,0,3_8,,0.375,0.312
6,9,7_15,ERR_TooSlowInstantaneous,0,34.8,0.217,4.46,0.234,0,7_15,,0.466666667,N/A
7,11,10_19,OK,3.96,48.1,0.0508,4.06,0.067,0,10_19,,0.526315789,0.524
8,13,1_17,OK,1.51,62,0.551,2.2,0.567,0,1_17,,0.058823529,0.0694
9,16,1_6,OK,2.42,69.2,0.267,2.95,0.283,0,1_6,,0.166666667,0.151
10,17,1_9,OK,2.27,73.2,0.551,3.03,0.567,0,1_9,,0.111111111,0.0403
11,19,10_13,OK,1.76,78.9,0.484,2.55,0.501,0,10_13,,0.769230769,0.811
12,21,16_25,OK,3.23,84.4,0.453,3.99,0.469,0,16_25,,0.64,0.771
13,22,7_15,ERR_StartedSideways,0,89.4,-1,0.372,-1,0,7_15,,0.466666667,N/A
14,23,11_12,OK,2.68,91,0.367,3.36,0.383,0,11_12,,0.916666667,0.919
15,24,1_17,OK,2.08,95.7,0.468,2.62,0.484,0,1_17,,0.058823529,0.0778
16,25,120_553,OK,2.15,99.6,0.269,2.6,0.285,0,120_553,,0.217,0.154
17,26,11_35,ERR_TooSlowInstantaneous,0,103,0.251,3.12,0.267,0,11_35,,0.314285714,N/A
18,27,1_6,ERR_FingerLifted,0,108,0.32,2.07,0.336,0,1_6,,0.166666667,N/A
19,28,4_5,ERR_FingerLifted,0,113,1.3,2.45,1.32,0,4_5,,0.8,N/A
20,29,3_8,ERR_FingerLifted,0,116,0.35,1.47,0.367,0,3_8,,0.375,N/A
21,30,291_491,ERR_FingerLifted,0,119,0.37,1.42,0.385,0,291_491,,0.592668024,N/A
22,32,1_17,ERR_FingerLifted,0,122,0.351,1.49,0.367,0,1_17,,0.058823529,N/A
23,36,11_12,ERR_InvalidAngle,0,133,0.235,6.09,0.251,0,11_12,,0.916666667,N/A
24,39,3_8,OK,1.36,152,0.622,2.29,0.635,0,3_8,,0.375,0.349
25,40,4_5,OK,1.18,162,0.502,1.9,0.518,0,4_5,,0.8,0.836
26,41,10_13,OK,1.67,165,0.334,2.13,0.35,0,10_13,,0.769230769,0.742
27,42,1_6,ERR_StartedSideways,0,170,-1,0.152,-1,0,1_6,,0.166666667,N/A
28,43,10_19,OK,3.73,175,0.419,4.42,0.435,0,10_19,,0.526315789,0.574
29,44,1_9,OK,3.68,181,0.486,4.27,0.502,0,1_9,,0.111111111,0.188
30,46,291_491,OK,2.1,187,0.335,2.57,0.351,0,291_491,,0.592668024,0.525
31,2,16_25,OK,2,191,0.368,2.53,0.386,0,16_25,,0.64,0.764
32,6,11_12,OK,1.86,195,0.0684,2.12,0.0836,0,11_12,,0.916666667,0.893
33,10,1_9,OK,2.2,199,0.0172,2.38,0.0336,0,1_9,,0.111111111,0.0889
34,12,703_891,OK,1.95,203,0.251,2.4,0.267,0,703_891,,0.789,0.758
35,14,291_491,OK,1.76,207,0.269,2.2,0.286,0,291_491,,0.592668024,0.526
36,18,10_19,OK,2.03,216,0.617,2.77,0.634,0,10_19,,0.526315789,0.54
37,22,7_15,OK,2.66,227,0.0548,2.76,0.0679,0,7_15,,0.466666667,0.475
38,27,1_6,OK,1.7,241,0.619,2.62,0.635,0,1_6,,0.166666667,0.0681
39,32,1_17,ERR_FingerLifted,0,259,0.6,1.82,0.617,0,1_17,,0.058823529,N/A
40,34,7_15,OK,1.9,272,0.551,2.62,0.568,0,7_15,,0.466666667,0.438
41,35,16_25,ERR_FingerLifted,0,276,0.32,1.99,0.334,0,16_25,,0.64,N/A
42,37,11_35,ERR_FingerLifted,0,280,0.0365,1.82,0.0515,0,11_35,,0.314285714,N/A
43,9,7_15,ERR_FingerLifted,0,289,0.785,2.57,0.802,0,7_15,,0.466666667,N/A
