trialNum,LineNum,presentedTarget,status,movementTime,timeInSession,timeUntilFingerMoved,timeUntilFingerLifted,timeUntilTarget,text.position,text.position.x,text.target,target,endPoint
1,2,65321,OK,2.7,8.48,0.317,3.1,0.335,0:258,0,65321,65321,6.14e+04
2,3,11730,ERR_TooSlowInstantaneous,0,12.5,0.219,4.09,0.234,0:258,0,11730,11730,N/A
3,4,73954,OK,3.2,18,0.183,3.63,0.199,0:258,0,73954,73954,6.49e+04
4,5,92855,OK,1.35,22.5,0.169,1.62,0.185,0:258,0,92855,92855,8.24e+04
5,6,25731,OK,1.37,24.9,0.134,1.6,0.15,0:258,0,25731,25731,2.65e+04
6,7,16542,OK,1.42,27.3,0.184,1.7,0.2,0:258,0,16542,16542,1.92e+04
7,9,59374,OK,1.35,31.4,0.154,1.62,0.169,0:258,0,59374,59374,6.06e+04
8,10,49743,OK,2.1,33.8,0.166,2.37,0.183,0:258,0,49743,49743,4.82e+04
9,11,5882,OK,2.15,37,0.101,2.4,0.117,0:258,0,5882,5882,4.44e+03
10,12,47765,OK,1.57,40.3,0.151,1.82,0.167,0:258,0,47765,47765,4.53e+04
11,13,11328,OK,2.23,43,0.0167,2.42,0.0333,0:258,0,11328,11328,1.07e+04
12,14,83425,OK,2.07,46.4,0.101,2.4,0.117,0:258,0,83425,83425,7.76e+04
13,15,32319,OK,2.33,49.6,0.186,2.68,0.202,0:258,0,32319,32319,2.29e+04
14,16,76921,OK,1.67,53.2,0.118,1.97,0.134,0:258,0,76921,76921,7.99e+04
15,17,25731,OK,2.18,56,0.152,2.52,0.169,0:258,0,25731,25731,2.57e+04
16,18,65321,OK,1.58,59.4,0.154,1.85,0.167,0:258,0,65321,65321,5.92e+04
17,19,16542,OK,1.65,62.1,0.134,1.88,0.15,0:258,0,16542,16542,1.11e+04
18,20,92855,OK,1.7,64.9,0.151,2.02,0.168,0:258,0,92855,92855,8.85e+04
19,21,32319,OK,1.88,67.8,0.1,2.1,0.117,0:258,0,32319,32319,2.4e+04
20,22,49743,OK,1.5,70.7,0.152,1.78,0.168,0:258,0,49743,49743,4.62e+04
21,23,47765,OK,1.58,73.3,0.119,1.87,0.134,0:258,0,47765,47765,4.04e+04
22,24,11328,ERR_TooSlowInstantaneous,0,76,0.186,1.92,0.201,0:258,0,11328,11328,N/A
23,25,59374,OK,1.42,81.9,0.217,1.75,0.234,0:258,0,59374,59374,5.58e+04
24,26,11730,ERR_InvalidAngle,0,84.5,0.117,1.69,0.133,0:258,0,11730,11730,N/A
25,27,5882,OK,1.63,88.3,0.185,1.93,0.202,0:258,0,5882,5882,833
26,28,76921,OK,1.5,91.1,0.117,1.77,0.134,0:258,0,76921,76921,7.79e+04
27,29,83425,OK,1.93,93.7,0.0167,2.12,0.0333,0:258,0,83425,83425,7.93e+04
28,30,73954,OK,1.63,96.7,0.117,1.88,0.134,0:258,0,73954,73954,7.54e+04
29,31,37828,OK,1.72,99.4,0.119,1.95,0.135,0:258,0,37828,37828,2.72e+04
30,32,49743,OK,1.35,102,0.0838,1.6,0.1,0:258,0,49743,49743,4.67e+04
31,33,16542,OK,2.8,105,0.0683,3.13,0.084,0:258,0,16542,16542,9.72e+03
32,34,32319,OK,1.42,109,0.101,1.63,0.117,0:258,0,32319,32319,2.67e+04
33,35,37828,OK,1.63,111,0.117,1.87,0.133,0:258,0,37828,37828,2.68e+04
34,36,25731,OK,1.45,115,0.1,1.68,0.117,0:258,0,25731,25731,2e+04
35,37,47765,OK,1.5,118,0.135,1.73,0.151,0:258,0,47765,47765,4.11e+04
36,38,92855,OK,1.67,121,0.0672,1.97,0.0834,0:258,0,92855,92855,8.51e+04
37,39,11730,OK,1.82,123,0.15,2.11,0.166,0:258,0,11730,11730,1.18e+04
38,40,11328,ERR_TooSlowInstantaneous,0,126,0.101,2.13,0.118,0:258,0,11328,11328,N/A
39,41,65321,OK,1.23,130,0.167,1.53,0.184,0:258,0,65321,65321,5.33e+04
40,42,76921,OK,1.3,133,0.0676,1.5,0.0834,0:258,0,76921,76921,7.36e+04
41,43,5882,OK,1.7,136,0.1,1.93,0.117,0:258,0,5882,5882,2.36e+03
42,44,59374,OK,1.8,139,0.1,2,0.117,0:258,0,59374,59374,4.71e+04
43,45,83425,OK,1.63,142,0.117,1.87,0.133,0:258,0,83425,83425,8.53e+04
44,46,73954,OK,1.48,145,0.1,1.72,0.117,0:258,0,73954,73954,7.58e+04
45,3,11730,OK,2.19,147,0.0835,2.37,0.0998,0:258,0,11730,11730,5.97e+03
46,8,37828,OK,1.9,150,0.0992,2.15,0.116,0:258,0,37828,37828,2.56e+04
47,24,11328,OK,1.75,154,0.0168,1.83,0.0332,0:258,0,11328,11328,6.25e+03
48,26,11730,OK,1.47,156,0.0836,1.62,0.101,0:258,0,11730,11730,8.47e+03
49,40,11328,OK,1.58,159,0.134,1.82,0.15,0:258,0,11328,11328,5.69e+03
