trialNum,LineNum,presentedTarget,status,movementTime,timeInSession,timeUntilFingerMoved,timeUntilFingerLifted,timeUntilTarget,text.position,text.position.x,text.target,target,endPoint
1,2,65321,ERR_TooSlowInstantaneous,0,14.7,0.374,1.18,0.387,0:258,0,65321,65321,N/A
2,3,11730,OK,2.13,21.6,0.436,2.78,0.451,0:258,0,11730,11730,2.36e+04
3,4,73954,OK,2.01,27.1,0.453,2.73,0.469,0:258,0,73954,73954,2.14e+04
4,5,92855,OK,1.83,31.1,0.503,2.62,0.518,0:258,0,92855,92855,3.06e+04
5,6,25731,OK,2.42,35,0.434,3.15,0.451,0:258,0,25731,25731,3.83e+04
6,7,16542,OK,1.98,40.6,0.0655,2.25,0.0817,0:258,0,16542,16542,2.96e+04
7,8,37828,ERR_FingerLifted,0,43.9,0.401,3.22,0.418,0:258,0,37828,37828,N/A
8,9,59374,OK,2.08,50.7,0.0173,2.33,0.0339,0:258,0,59374,59374,4.92e+04
9,10,49743,OK,1.6,54.6,0.0173,1.87,0.0328,0:258,0,49743,49743,4.17e+04
10,11,5882,OK,1.77,57.8,0.384,2.36,0.4,0:258,0,5882,5882,1.49e+04
11,12,47765,OK,1.93,61.5,0.452,2.57,0.468,0:258,0,47765,47765,4.44e+04
12,13,11328,OK,1.8,65.2,0.419,2.4,0.434,0:258,0,11328,11328,1.97e+04
13,14,83425,OK,1.78,68.8,0.536,2.55,0.551,0:258,0,83425,83425,6.69e+04
14,15,32319,OK,1.95,72.5,0.4,2.52,0.416,0:258,0,32319,32319,2.57e+04
15,16,76921,OK,2.21,76,0.336,2.82,0.352,0:258,0,76921,76921,6e+04
16,17,25731,OK,1.88,81.4,0.322,2.4,0.337,0:258,0,25731,25731,2.56e+04
17,18,65321,OK,1.78,86.3,0.37,2.35,0.385,0:258,0,65321,65321,6.44e+04
18,19,16542,OK,1.76,95,0.0678,2.08,0.0833,0:258,0,16542,16542,3e+04
19,20,92855,OK,1.78,99.8,0.369,2.38,0.385,0:258,0,92855,92855,8.32e+04
20,21,32319,OK,2.05,104,0.0175,2.25,0.0334,0:258,0,32319,32319,3.5e+04
21,22,49743,OK,1.8,108,0.436,2.42,0.452,0:258,0,49743,49743,4.43e+04
22,23,47765,OK,1.55,112,0.017,1.73,0.0336,0:258,0,47765,47765,4.06e+04
23,24,11328,OK,1.51,116,0.405,2.08,0.42,0:258,0,11328,11328,2.31e+04
24,25,59374,OK,1.6,119,0.552,2.29,0.568,0:258,0,59374,59374,5.58e+04
25,26,11730,OK,1.58,123,0.0172,1.78,0.0343,0:258,0,11730,11730,1.89e+04
26,27,5882,OK,1.61,126,0.0354,1.87,0.0505,0:258,0,5882,5882,7.92e+03
27,28,76921,OK,1.73,130,0.049,1.96,0.0654,0:258,0,76921,76921,7.1e+04
28,29,83425,OK,1.77,139,0.0504,1.95,0.0668,0:258,0,83425,83425,6.54e+04
29,30,73954,OK,1.51,142,0.0672,1.78,0.0842,0:258,0,73954,73954,6.61e+04
30,31,37828,OK,1.53,145,0.0662,1.78,0.0835,0:258,0,37828,37828,2.94e+04
31,32,49743,OK,1.53,150,0.403,2.08,0.42,0:258,0,49743,49743,4.44e+04
32,33,16542,OK,1.57,153,0.4,2.13,0.416,0:258,0,16542,16542,1.67e+04
33,34,32319,OK,1.52,158,0.349,2,0.366,0:258,0,32319,32319,3.06e+04
34,35,37828,OK,1.88,162,0.32,2.42,0.336,0:258,0,37828,37828,2.87e+04
35,36,25731,OK,1.53,166,0.0174,1.73,0.0337,0:258,0,25731,25731,2.13e+04
36,37,47765,OK,1.68,170,0.317,2.17,0.333,0:258,0,47765,47765,4.62e+04
37,38,92855,OK,2.01,174,0.0189,2.25,0.0334,0:258,0,92855,92855,8.83e+04
38,39,11730,OK,1.83,182,0.0502,2,0.0663,0:258,0,11730,11730,1.47e+04
39,40,11328,OK,1.6,186,0.403,2.17,0.418,0:258,0,11328,11328,1.44e+04
40,41,65321,OK,1.6,190,0.0836,1.83,0.101,0:258,0,65321,65321,6.28e+04
41,42,76921,ERR_TooSlowGlobal,0,192,0.017,0.322,0.0335,0:258,0,76921,76921,N/A
42,43,5882,OK,1.58,195,0.502,2.27,0.518,0:258,0,5882,5882,8.47e+03
43,44,59374,OK,1.63,200,0.452,2.23,0.468,0:258,0,59374,59374,5.53e+04
44,45,83425,OK,1.65,204,0.0335,1.84,0.0516,0:258,0,83425,83425,7.94e+04
45,46,73954,OK,1.23,207,0.385,1.85,0.4,0:258,0,73954,73954,7.06e+04
46,2,65321,OK,1.28,213,0.385,1.82,0.401,0:258,0,65321,65321,6.19e+04
47,8,37828,OK,1.46,216,0.119,1.67,0.134,0:258,0,37828,37828,3.69e+04
48,42,76921,OK,1.4,221,0.285,1.82,0.301,0:258,0,76921,76921,7.61e+04
