trialNum,LineNum,presentedTarget,status,movementTime,timeInSession,timeUntilFingerMoved,timeUntilFingerLifted,timeUntilTarget,text.position,text.position.x,text.target,target,endPoint
1,2,65321,OK,2.4,11.8,0.202,2.87,0.22,0:258,0,65321,65321,6.88e+04
2,3,11730,OK,2.47,16.5,0.267,3,0.283,0:258,0,11730,11730,1.28e+04
3,4,73954,OK,2.28,20.4,0.202,2.72,0.217,0:258,0,73954,73954,7.82e+04
4,5,92855,OK,1.12,23.8,0.151,1.43,0.168,0:258,0,92855,92855,8.68e+04
5,6,25731,OK,1.33,25.8,0.0684,1.53,0.0846,0:258,0,25731,25731,1.68e+04
6,7,16542,OK,1.25,28,0.118,1.5,0.133,0:258,0,16542,16542,1.07e+04
7,8,37828,OK,1.3,30.2,0.0683,1.53,0.0843,0:258,0,37828,37828,2.99e+04
8,9,59374,OK,1.15,32.3,0.0855,1.52,0.101,0:258,0,59374,59374,5.97e+04
9,10,49743,OK,1.75,43,0.1,2.1,0.117,0:258,0,49743,49743,4.61e+04
10,11,5882,OK,1.6,45.8,0.0837,1.82,0.101,0:258,0,5882,5882,3.75e+03
11,12,47765,OK,1.12,48.5,0.0682,1.32,0.0845,0:258,0,47765,47765,1.36e+04
12,13,11328,OK,1.65,51.5,0.135,2,0.152,0:258,0,11328,11328,7.64e+03
13,14,83425,OK,2.78,54.2,0.152,3.22,0.168,0:258,0,83425,83425,1.49e+04
14,15,32319,OK,1.75,58.1,0.119,2.1,0.135,0:258,0,32319,32319,2.54e+04
15,16,76921,OK,1.65,60.9,0.102,1.93,0.118,0:258,0,76921,76921,8.1e+04
16,17,25731,OK,1.67,63.4,0.102,1.9,0.119,0:258,0,25731,25731,1.62e+04
17,18,65321,OK,1.65,66.1,0.102,1.93,0.117,0:258,0,65321,65321,6.93e+04
18,19,16542,OK,1.31,68.5,0.119,1.55,0.135,0:258,0,16542,16542,2.49e+04
19,20,92855,OK,1.2,70.8,0.103,1.57,0.118,0:258,0,92855,92855,8.9e+04
20,21,32319,OK,1.55,73.2,0.151,1.85,0.167,0:258,0,32319,32319,1.65e+04
21,22,49743,OK,1.08,75.8,0.119,1.37,0.135,0:258,0,49743,49743,4.94e+04
22,23,47765,OK,1.12,77.8,0.117,1.4,0.134,0:258,0,47765,47765,4.04e+04
23,24,11328,OK,1.33,79.9,0.0853,1.6,0.103,0:258,0,11328,11328,2.38e+04
24,25,59374,OK,1.25,82.1,0.0856,1.52,0.102,0:258,0,59374,59374,6.49e+04
25,26,11730,OK,1.03,84.2,0.0856,1.27,0.102,0:258,0,11730,11730,1.44e+04
26,27,5882,OK,1.32,86.2,0.102,1.6,0.119,0:258,0,5882,5882,7.08e+03
27,28,76921,OK,1.48,88.5,0.102,1.78,0.119,0:258,0,76921,76921,2.62e+04
28,29,83425,OK,1.88,91,0.104,2.18,0.118,0:258,0,83425,83425,8.62e+04
29,30,73954,OK,1.2,93.8,0.0859,1.5,0.102,0:258,0,73954,73954,6.94e+04
30,31,37828,ERR_StartedSideways,0,95.8,-1,0.0178,-1,0:258,0,37828,37828,N/A
31,32,49743,OK,1.3,97,0.236,1.84,0.252,0:258,0,49743,49743,4.94e+04
32,33,16542,OK,1.38,99.5,0.102,1.73,0.117,0:258,0,16542,16542,2.22e+04
33,34,32319,OK,1.1,102,0.136,1.45,0.151,0:258,0,32319,32319,8.06e+03
34,35,37828,OK,1.03,104,0.103,1.33,0.118,0:258,0,37828,37828,1.82e+04
35,36,25731,OK,1.17,106,0.102,1.43,0.118,0:258,0,25731,25731,2.21e+04
36,37,47765,OK,1.47,109,0.101,1.83,0.117,0:258,0,47765,47765,3.93e+04
37,38,92855,OK,1.22,111,0.0848,1.6,0.101,0:258,0,92855,92855,9e+04
38,39,11730,OK,1.12,114,0.135,1.47,0.151,0:258,0,11730,11730,1.65e+04
39,40,11328,OK,1.05,116,0.1,1.35,0.117,0:258,0,11328,11328,2.04e+04
40,42,76921,OK,1.25,119,0.102,1.57,0.118,0:258,0,76921,76921,7.96e+04
41,43,5882,OK,1.3,121,0.0672,1.57,0.0849,0:258,0,5882,5882,9.86e+03
42,44,59374,ERR_TooSlowInstantaneous,0,123,0.118,2.06,0.135,0:258,0,59374,59374,N/A
43,45,83425,OK,2.1,127,0.151,2.45,0.168,0:258,0,83425,83425,1.07e+04
44,46,73954,OK,1.25,130,0.0177,1.45,0.0335,0:258,0,73954,73954,2.58e+04
45,31,37828,OK,1.05,132,0.0854,1.35,0.101,0:258,0,37828,37828,5.42e+03
46,41,65321,OK,1.18,134,0.0858,1.48,0.103,0:258,0,65321,65321,1.4e+04
47,44,59374,OK,1.31,136,0.102,1.63,0.118,0:258,0,59374,59374,1.76e+04
