trialNum,LineNum,presentedTarget,status,movementTime,timeInSession,timeUntilFingerMoved,timeUntilFingerLifted,timeUntilTarget,text.position,text.position.x,text.target,target,endPoint
1,6,5,OK,8,24.1,2.93,11.3,2.95,0:258,0,5,5,5.07
2,4,3,OK,5.26,48.8,1.15,6.72,1.17,0:258,0,3,3,3.04
3,7,6,OK,4.35,58.6,0.919,5.59,0.935,0:258,0,6,6,6.17
4,8,7,OK,4.24,66.9,0.717,5.28,0.733,0:258,0,7,7,7.28
5,11,10,OK,4.3,83.8,0.632,5.24,0.649,0:258,0,10,10,9.92
6,9,8,OK,3.97,92.8,0.4,4.69,0.415,0:258,0,8,8,8.33
7,3,2,OK,4.08,101,0.404,4.81,0.418,0:258,0,2,2,1.78
8,10,9,OK,3.08,108,0.371,3.76,0.385,0:258,0,9,9,8.85
9,2,1,OK,3.55,114,0.35,4.2,0.366,0:258,0,1,1,0.611
10,5,4,OK,2.43,120,0.15,2.89,0.166,0:258,0,4,4,4.1
