trialNum,LineNum,presentedTarget,status,movementTime,timeInSession,timeUntilFingerMoved,timeUntilFingerLifted,timeUntilTarget,text.position,text.position.x,text.target,target,endPoint
1,3,2,ERR_TooSlowGlobal,0,18.1,3.45,3.77,3.47,0:258,0,2,2,N/A
2,8,7,ERR_TooSlowGlobal,0,34.5,1.9,2.22,1.92,0:258,0,7,7,N/A
3,4,3,OK,2.28,54.7,1.73,4.35,1.75,0:258,0,3,3,2.28
4,9,8,OK,1.47,66.9,5.08,6.83,5.1,0:258,0,8,8,8.85
5,2,1,ERR_TooSlowGlobal,0,75.1,0.7,1.02,0.716,0:258,0,1,1,N/A
6,10,9,OK,1.12,78.4,0.333,1.73,0.349,0:258,0,9,9,8.85
7,2,1,OK,1.08,81.3,0.234,1.38,0.25,0:258,0,1,1,0.292
8,11,10,ERR_TooSlowGlobal,0,83.9,0.333,0.636,0.35,0:258,0,10,10,N/A
9,5,4,OK,1.23,89.4,0.934,2.48,0.95,0:258,0,4,4,5.19
10,11,10,OK,0.966,93.3,0.466,1.73,0.483,0:258,0,10,10,10.1
11,8,7,OK,1.15,96.1,0.85,2.27,0.866,0:258,0,7,7,7.64
12,7,6,OK,1.27,99.9,0.267,1.78,0.283,0:258,0,6,6,5.58
13,3,2,OK,1.25,104,0.417,1.77,0.433,0:258,0,2,2,1.92
14,6,5,OK,1.07,107,0.25,1.43,0.267,0:258,0,5,5,5.14
