trialNum,LineNum,presentedTarget,status,movementTime,timeInSession,timeUntilFingerMoved,timeUntilFingerLifted,timeUntilTarget,text.position,text.position.x,text.target,target,endPoint
1,2,65321,OK,2.13,9.26,0.284,2.58,0.3,0:258,0,65321,65321,5.61e+04
2,3,11730,OK,2.82,13.3,0.216,3.17,0.233,0:258,0,11730,11730,2.56e+04
3,4,73954,OK,2.07,17.6,0.135,2.3,0.151,0:258,0,73954,73954,7.4e+04
4,5,92855,OK,1.23,20.8,0.234,1.58,0.25,0:258,0,92855,92855,9.18e+04
5,6,25731,OK,2.43,23.3,0.018,2.52,0.0332,0:258,0,25731,25731,2.83e+04
6,7,16542,OK,1.58,26.9,0.0168,1.63,0.0348,0:258,0,16542,16542,1.42e+04
7,8,37828,OK,1.37,29.6,0.233,1.63,0.249,0:258,0,37828,37828,2.96e+04
8,9,59374,OK,1.3,32.1,0.134,1.55,0.15,0:258,0,59374,59374,5.15e+04
9,10,49743,OK,1.35,34.6,0.217,1.67,0.233,0:258,0,49743,49743,4.82e+04
10,11,5882,OK,1.62,37.1,0.167,1.92,0.183,0:258,0,5882,5882,9.58e+03
11,12,47765,OK,2.58,40.1,0.201,2.9,0.218,0:258,0,47765,47765,4.79e+04
12,13,11328,OK,1.39,44.2,0.216,1.65,0.233,0:258,0,11328,11328,1.62e+04
13,14,83425,OK,1.54,48.3,0.15,1.77,0.167,0:258,0,83425,83425,8.4e+04
14,15,32319,OK,1.42,51,0.151,1.65,0.167,0:258,0,32319,32319,2.43e+04
15,16,76921,OK,1.33,53.8,0.202,1.6,0.219,0:258,0,76921,76921,7.85e+04
16,17,25731,OK,1.5,57.3,0.2,1.75,0.217,0:258,0,25731,25731,1.88e+04
17,18,65321,OK,1.64,59.8,0.185,1.9,0.201,0:258,0,65321,65321,5.99e+04
18,19,16542,OK,1.38,62.4,0.183,1.59,0.2,0:258,0,16542,16542,1.29e+04
19,20,92855,OK,1.1,64.7,0.185,1.33,0.201,0:258,0,92855,92855,9.33e+04
20,21,32319,OK,1.3,66.8,0.2,1.57,0.216,0:258,0,32319,32319,2.5e+04
21,22,49743,OK,1.22,69.1,0.167,1.43,0.183,0:258,0,49743,49743,4.83e+04
22,23,47765,OK,1.18,71.3,0.151,1.43,0.168,0:258,0,47765,47765,4.75e+04
23,24,11328,OK,1.07,74.6,0.236,1.3,0.253,0:258,0,11328,11328,9.86e+03
24,25,59374,OK,1.02,76.7,0.168,1.21,0.184,0:258,0,59374,59374,5.74e+04
25,26,11730,OK,1.77,78.6,0.217,2.22,0.234,0:258,0,11730,11730,2.11e+04
26,27,5882,OK,1.4,82.7,0.267,1.82,0.283,0:258,0,5882,5882,3.06e+03
27,28,76921,OK,1.43,85.4,0.2,1.66,0.216,0:258,0,76921,76921,7.78e+04
28,29,83425,OK,0.983,87.8,0.169,1.23,0.185,0:258,0,83425,83425,8.46e+04
29,30,73954,OK,1.12,90.5,0.2,1.38,0.216,0:258,0,73954,73954,8e+04
30,31,37828,OK,1.48,93.8,0.217,1.73,0.233,0:258,0,37828,37828,2.71e+04
31,33,16542,OK,1.23,96.8,0.0178,1.33,0.0332,0:258,0,16542,16542,7.36e+03
32,34,32319,OK,1.18,99.1,0.182,1.46,0.199,0:258,0,32319,32319,2.71e+04
33,35,37828,OK,0.951,101,0.217,1.25,0.233,0:258,0,37828,37828,3.07e+04
34,36,25731,OK,1.35,103,0.184,1.67,0.201,0:258,0,25731,25731,2.26e+04
35,37,47765,OK,1.57,106,0.169,1.82,0.185,0:258,0,47765,47765,4.49e+04
36,38,92855,OK,1.17,110,0.369,1.7,0.383,0:258,0,92855,92855,8.64e+04
37,39,11730,OK,1.1,114,0.334,1.58,0.35,0:258,0,11730,11730,1.17e+04
38,40,11328,OK,1,116,0.485,1.64,0.501,0:258,0,11328,11328,1.56e+04
39,41,65321,OK,1.3,119,0.166,1.57,0.182,0:258,0,65321,65321,5.81e+04
40,42,76921,OK,1.15,121,0.266,1.52,0.282,0:258,0,76921,76921,7.71e+04
41,43,5882,OK,1.18,124,0.2,1.5,0.216,0:258,0,5882,5882,9.31e+03
42,44,59374,OK,1.2,126,0.235,1.52,0.249,0:258,0,59374,59374,5.74e+04
43,45,83425,OK,0.984,128,0.217,1.28,0.233,0:258,0,83425,83425,8.19e+04
44,46,73954,OK,0.968,130,0.149,1.15,0.165,0:258,0,73954,73954,7.24e+04
45,32,49743,OK,1.14,133,0.218,1.47,0.235,0:258,0,49743,49743,4.68e+04
