trialNum,LineNum,presentedTarget,status,movementTime,timeInSession,timeUntilFingerMoved,timeUntilFingerLifted,timeUntilTarget,genstim.position.x,genstim.target,v.position,target,endPoint
1,2,16_25,OK,3.76,10.4,0.435,4.43,0.451,0,16_25,,0.64,0.653
2,3,120_553,OK,3.65,15.8,0.216,4.17,0.233,0,120_553,,0.217,0.306
3,4,28_109,ERR_TooSlowInstantaneous,0,20.9,0.167,2.75,0.184,0,28_109,,0.256880734,N/A
4,5,4_5,OK,2,26.1,0.267,2.52,0.284,0,4_5,,0.8,0.761
5,6,11_12,OK,2.38,29.4,0.217,2.82,0.234,0,11_12,,0.916666667,0.838
6,7,11_35,OK,2.41,33,0.185,2.79,0.201,0,11_35,,0.314285714,0.317
7,8,3_8,OK,2.4,36.6,0.237,2.92,0.253,0,3_8,,0.375,0.215
8,9,7_15,OK,2.97,40.4,0.283,3.38,0.299,0,7_15,,0.466666667,0.514
9,10,1_9,OK,2.57,44.7,0.252,3.07,0.268,0,1_9,,0.111111111,0.118
10,11,10_19,OK,3.02,48.6,0.267,3.55,0.283,0,10_19,,0.526315789,0.439
11,12,703_891,OK,3.35,53.1,0.3,3.92,0.316,0,703_891,,0.789,0.849
12,13,1_17,OK,3.05,57.8,0.268,3.58,0.284,0,1_17,,0.058823529,0.0389
13,14,291_491,OK,3.12,62.2,0.384,3.73,0.401,0,291_491,,0.592668024,0.615
14,15,10_13,OK,2.98,66.8,0.234,3.52,0.251,0,10_13,,0.769230769,0.793
15,16,1_6,OK,3.15,71.1,0.252,3.71,0.266,0,1_6,,0.166666667,0.147
16,17,1_9,OK,3.08,75.9,0.0338,3.38,0.05,0,1_9,,0.111111111,0.0917
17,18,10_19,OK,2.72,80.2,0.267,3.27,0.283,0,10_19,,0.526315789,0.576
18,19,10_13,OK,2.62,84.3,0.283,3.17,0.3,0,10_13,,0.769230769,0.744
19,20,28_109,OK,3.02,88.2,0.25,3.56,0.266,0,28_109,,0.256880734,0.203
20,21,16_25,OK,3.5,92.7,0.25,4.05,0.266,0,16_25,,0.64,0.678
21,22,7_15,OK,3.25,97.6,0.299,3.87,0.317,0,7_15,,0.466666667,0.533
22,23,11_12,OK,2.89,103,0.256,3.47,0.268,0,11_12,,0.916666667,0.876
23,24,1_17,OK,3.4,107,0.301,3.92,0.317,0,1_17,,0.058823529,0.0653
24,25,120_553,OK,2.6,112,0.334,3.22,0.35,0,120_553,,0.217,0.236
25,26,11_35,OK,3.34,116,0.292,3.93,0.309,0,11_35,,0.314285714,0.261
26,27,1_6,OK,3.26,121,0.336,3.85,0.352,0,1_6,,0.166666667,0.178
27,28,4_5,OK,2.64,125,0.295,3.23,0.313,0,4_5,,0.8,0.81
28,29,3_8,OK,3.26,129,0.235,3.77,0.251,0,3_8,,0.375,0.261
29,30,291_491,ERR_TooSlowInstantaneous,0,134,0.218,2.9,0.235,0,291_491,,0.592668024,N/A
30,31,703_891,OK,2.58,139,0.3,3.12,0.317,0,703_891,,0.789,0.786
31,32,1_17,OK,2.43,143,0.233,2.95,0.249,0,1_17,,0.058823529,0.0708
32,33,120_553,OK,2.13,146,0.2,2.56,0.217,0,120_553,,0.217,0.231
33,34,7_15,OK,2.03,150,0.217,2.52,0.234,0,7_15,,0.466666667,0.536
34,35,16_25,OK,2.59,153,0.25,3.13,0.267,0,16_25,,0.64,0.631
35,36,11_12,OK,2.51,157,0.203,2.98,0.219,0,11_12,,0.916666667,0.922
36,37,11_35,OK,2.63,161,0.283,3.13,0.3,0,11_35,,0.314285714,0.267
37,38,703_891,OK,2.5,165,0.217,2.95,0.234,0,703_891,,0.789,0.86
38,39,3_8,OK,2.1,169,0.217,2.55,0.233,0,3_8,,0.375,0.213
39,40,4_5,OK,2.45,172,0.2,2.92,0.217,0,4_5,,0.8,0.831
40,41,10_13,ERR_TooSlowInstantaneous,0,176,0.187,2.49,0.202,0,10_13,,0.769230769,N/A
41,42,1_6,OK,2.51,181,0.337,3.12,0.353,0,1_6,,0.166666667,0.151
42,43,10_19,OK,2.41,185,0.324,3.02,0.339,0,10_19,,0.526315789,0.572
43,44,1_9,OK,2.92,189,0.284,3.42,0.301,0,1_9,,0.111111111,0.101
44,45,28_109,OK,2.29,194,0.29,2.83,0.308,0,28_109,,0.256880734,0.224
45,46,291_491,OK,2.07,197,0.234,2.6,0.25,0,291_491,,0.592668024,0.662
46,4,28_109,OK,3.23,201,0.25,3.68,0.266,0,28_109,,0.256880734,0.162
47,30,291_491,OK,2.33,206,0.234,2.87,0.25,0,291_491,,0.592668024,0.646
48,41,10_13,OK,2.43,209,0.25,3,0.267,0,10_13,,0.769230769,0.725
