trialNum,LineNum,presentedTarget,status,movementTime,timeInSession,timeUntilFingerMoved,timeUntilFingerLifted,timeUntilTarget,text.position,text.position.x,text.target,target,endPoint
1,2,"9,158",OK,2.91,13.4,0.186,3.32,0.201,0:258,0,"9,158",9158,8.44e+03
2,3,"4,782",ERR_TooSlowInstantaneous,0,19.2,0.218,1.45,0.237,0:258,0,"4,782",4782,N/A
3,4,"9,845",OK,1.13,22.8,0.435,1.82,0.45,0:258,0,"9,845",9845,7.83e+03
4,5,"1,751",OK,1.55,25.3,0.149,1.88,0.167,0:258,0,"1,751",1751,1.19e+03
5,6,"5,312",OK,1.17,28.2,0.0995,1.47,0.116,0:258,0,"5,312",5312,5.29e+03
6,7,"8,074",OK,1.18,30.5,0.134,1.53,0.15,0:258,0,"8,074",8074,7.64e+03
7,8,"7,729",OK,1.12,32.7,0.017,1.38,0.0338,0:258,0,"7,729",7729,7.14e+03
8,9,"5,886",OK,1.4,34.7,0.168,1.77,0.185,0:258,0,"5,886",5886,6.31e+03
9,10,"6,401",OK,1.41,37.2,0.137,1.78,0.151,0:258,0,"6,401",6401,6.75e+03
10,11,992,ERR_TooSlowInstantaneous,0,39.6,0.101,1.46,0.117,0:258,0,992,992,N/A
11,12,"8,906",OK,1.56,44.2,0.254,2,0.269,0:258,0,"8,906",8906,7.79e+03
12,13,"6,698",OK,1.37,47,0.101,1.68,0.118,0:258,0,"6,698",6698,6.33e+03
13,14,"4,115",OK,1.45,50.8,0.067,1.73,0.0834,0:258,0,"4,115",4115,4.19e+03
14,15,"3,903",OK,1.02,53.5,0.0838,1.27,0.0997,0:258,0,"3,903",3903,3.39e+03
15,16,"3,274",OK,1.08,55.5,0.134,1.37,0.151,0:258,0,"3,274",3274,2.93e+03
16,17,"2,894",OK,1.12,57.7,0.101,1.38,0.117,0:258,0,"2,894",2894,2.47e+03
17,19,"1,023",OK,1.38,62.6,0.217,1.87,0.235,0:258,0,"1,023",1023,1.11e+03
