trialNum,LineNum,presentedTarget,status,movementTime,timeInSession,timeUntilFingerMoved,timeUntilFingerLifted,timeUntilTarget,text.position,text.position.x,text.target,target,endPoint
1,2,0.323,OK,1.38,10.6,0.401,1.9,0.418,0:258,0,0.323,0.323,0.281
2,3,0.739,OK,1.07,13.2,0.217,1.42,0.233,0:258,0,0.739,0.739,0.715
3,4,0.506,OK,0.933,15.3,0.168,1.2,0.185,0:258,0,0.506,0.506,0.489
4,5,0.167,OK,1.03,17.2,0.218,1.37,0.234,0:258,0,0.167,0.167,0.1
5,6,0.111,OK,1.08,19.3,0.169,1.35,0.185,0:258,0,0.111,0.111,0.0972
6,7,0.059,OK,1.15,21.4,0.253,1.5,0.269,0:258,0,0.059,0.059,0.0167
7,8,0.834,OK,0.981,23.8,0.185,1.3,0.201,0:258,0,0.834,0.834,0.783
8,9,0.769,OK,0.951,25.8,0.235,1.32,0.252,0:258,0,0.769,0.769,0.637
9,10,0.378,OK,0.966,27.8,0.201,1.28,0.216,0:258,0,0.378,0.378,0.272
10,11,0.257,OK,1.07,29.8,0.0504,1.23,0.067,0:258,0,0.257,0.257,0.169
11,12,0.117,OK,1.05,31.8,0.117,1.27,0.134,0:258,0,0.117,0.117,0.0792
12,13,0.593,OK,0.898,34,0.203,1.2,0.219,0:258,0,0.593,0.593,0.511
13,14,0.475,OK,0.932,35.9,0.286,1.33,0.301,0:258,0,0.475,0.475,0.382
14,15,0.653,OK,0.9,37.9,0.202,1.23,0.219,0:258,0,0.653,0.653,0.675
15,16,0.928,OK,0.95,39.8,0.201,1.25,0.217,0:258,0,0.928,0.928,0.939
16,17,0.257,OK,0.956,41.9,0.25,1.28,0.267,0:258,0,0.257,0.257,0.154
17,18,0.475,OK,0.932,43.9,0.2,1.25,0.216,0:258,0,0.475,0.475,0.35
18,19,0.506,OK,0.916,45.8,0.301,1.32,0.318,0:258,0,0.506,0.506,0.535
19,20,0.653,OK,1.03,47.9,0.217,1.37,0.234,0:258,0,0.653,0.653,0.629
20,21,0.593,OK,0.952,49.9,0.234,1.32,0.25,0:258,0,0.593,0.593,0.533
21,22,0.167,OK,0.931,51.9,0.219,1.28,0.235,0:258,0,0.167,0.167,0.157
22,24,0.834,OK,1,54.2,0.0165,1.12,0.0331,0:258,0,0.834,0.834,0.822
23,25,0.739,OK,0.933,56,0.301,1.38,0.316,0:258,0,0.739,0.739,0.733
24,26,0.059,OK,1.17,58.1,0.252,1.52,0.269,0:258,0,0.059,0.059,0.0639
25,28,0.117,OK,0.915,62.3,0.303,1.33,0.318,0:258,0,0.117,0.117,0.121
26,29,0.769,OK,0.866,64.4,0.35,1.32,0.366,0:258,0,0.769,0.769,0.693
27,30,0.928,OK,0.897,66.5,0.202,1.2,0.218,0:258,0,0.928,0.928,0.939
28,31,0.323,OK,0.933,68.4,0.284,1.33,0.3,0:258,0,0.323,0.323,0.231
29,32,0.167,OK,0.933,70.6,0.268,1.32,0.283,0:258,0,0.167,0.167,0.133
30,33,0.111,OK,0.884,72.7,0.3,1.3,0.317,0:258,0,0.111,0.111,0.0694
31,34,0.323,OK,0.914,74.7,0.269,1.32,0.285,0:258,0,0.323,0.323,0.286
32,35,0.653,OK,0.935,76.9,0.316,1.4,0.334,0:258,0,0.653,0.653,0.631
33,36,0.769,OK,0.817,79.1,0.167,1.1,0.185,0:258,0,0.769,0.769,0.743
34,37,0.257,OK,1.03,80.9,0.183,1.35,0.2,0:258,0,0.257,0.257,0.233
35,38,0.378,OK,0.929,83.1,0.266,1.32,0.283,0:258,0,0.378,0.378,0.311
36,39,0.593,OK,0.933,85.1,0.251,1.33,0.269,0:258,0,0.593,0.593,0.574
37,40,0.059,OK,1.03,87.2,0.233,1.42,0.251,0:258,0,0.059,0.059,0.0569
38,41,0.475,OK,0.901,89.5,0.233,1.3,0.25,0:258,0,0.475,0.475,0.358
39,42,0.739,OK,0.836,91.6,0.316,1.28,0.332,0:258,0,0.739,0.739,0.714
40,43,0.928,OK,0.9,94.9,0.267,1.27,0.283,0:258,0,0.928,0.928,0.929
41,44,0.506,OK,1.05,97.1,0.186,1.32,0.201,0:258,0,0.506,0.506,0.518
42,45,0.834,ERR_FingerLifted,0,99.3,0.27,1.39,0.287,0:258,0,0.834,0.834,N/A
43,46,0.117,OK,1.03,102,0.285,1.43,0.302,0:258,0,0.117,0.117,0.119
44,23,0.111,OK,0.934,105,0.316,1.42,0.333,0:258,0,0.111,0.111,0.143
45,27,0.378,OK,0.95,107,0.266,1.37,0.283,0:258,0,0.378,0.378,0.253
46,45,0.834,OK,0.915,109,0.3,1.33,0.317,0:258,0,0.834,0.834,0.869
