trialNum,LineNum,presentedTarget,status,movementTime,timeInSession,timeUntilFingerMoved,timeUntilFingerLifted,timeUntilTarget,text.position,text.position.x,text.target,target,endPoint
1,2,65321,OK,2.22,12,0.268,2.57,0.284,0:258,0,65321,65321,6.39e+04
2,3,11730,OK,2.13,15.6,0.266,2.52,0.283,0:258,0,11730,11730,1.46e+04
3,4,73954,ERR_TooSlowInstantaneous,0,19.2,0.234,3.96,0.25,0:258,0,73954,73954,N/A
4,5,92855,OK,1.5,26.8,0.235,1.85,0.252,0:258,0,92855,92855,9.19e+04
5,6,25731,OK,2.73,29.7,0.268,3.1,0.284,0:258,0,25731,25731,2e+04
6,7,16542,OK,1.5,33.7,0.234,1.85,0.25,0:258,0,16542,16542,1.31e+04
7,8,37828,OK,1.72,36.3,0.217,2.1,0.234,0:258,0,37828,37828,2.58e+04
8,9,59374,OK,1.23,39.2,0.185,1.58,0.201,0:258,0,59374,59374,6e+04
9,10,49743,OK,1.35,41.7,0.216,1.77,0.232,0:258,0,49743,49743,4.46e+04
10,11,5882,OK,1.37,44.3,0.152,1.7,0.168,0:258,0,5882,5882,6.39e+04
11,12,47765,OK,1.58,46.8,0.232,2,0.249,0:258,0,47765,47765,4.11e+04
12,13,11328,OK,1.43,49.6,0.2,1.78,0.217,0:258,0,11328,11328,1.22e+04
13,14,83425,OK,1.48,52.3,0.216,1.87,0.232,0:258,0,83425,83425,8.65e+04
14,15,32319,OK,1.46,54.9,0.152,1.77,0.168,0:258,0,32319,32319,2.36e+04
15,16,76921,OK,1.4,57.6,0.101,1.65,0.118,0:258,0,76921,76921,7.97e+04
16,17,25731,OK,2.4,60.1,0.136,2.62,0.151,0:258,0,25731,25731,1.72e+04
17,18,65321,OK,1.7,63.6,0.0999,1.87,0.116,0:258,0,65321,65321,6.56e+04
18,19,16542,OK,2.05,66.4,0.149,2.32,0.166,0:258,0,16542,16542,1.5e+04
19,20,92855,OK,1.6,69.5,0.135,1.88,0.151,0:258,0,92855,92855,9.21e+04
20,21,32319,OK,1.33,72.3,0.135,1.63,0.15,0:258,0,32319,32319,2.33e+04
21,22,49743,OK,1.45,74.8,0.201,1.77,0.217,0:258,0,49743,49743,4.69e+04
22,23,47765,OK,1.23,77.4,0.152,1.52,0.168,0:258,0,47765,47765,4.14e+04
23,24,11328,OK,1.48,79.7,0.185,1.83,0.201,0:258,0,11328,11328,1.36e+04
24,25,59374,OK,2.88,82.3,0.136,3.13,0.151,0:258,0,59374,59374,5.62e+04
25,26,11730,OK,1.28,86.3,0.301,1.72,0.317,0:258,0,11730,11730,1.31e+04
26,27,5882,OK,2.68,88.7,0.202,3.08,0.218,0:258,0,5882,5882,1.53e+03
27,28,76921,OK,2.13,92.8,0.135,2.4,0.152,0:258,0,76921,76921,8.19e+04
28,29,83425,OK,1.37,96,0.2,1.73,0.217,0:258,0,83425,83425,8.83e+04
29,30,73954,OK,1.38,98.6,0.167,1.74,0.184,0:258,0,73954,73954,7.88e+04
30,31,37828,OK,1.46,101,0.169,1.75,0.185,0:258,0,37828,37828,2.25e+04
31,32,49743,OK,1.68,104,0.236,2.07,0.25,0:258,0,49743,49743,4.54e+04
32,33,16542,OK,2.6,107,0.233,2.99,0.25,0:258,0,16542,16542,1.61e+04
33,34,32319,OK,1.43,110,0.17,1.75,0.186,0:258,0,32319,32319,2.57e+04
34,35,37828,OK,1.18,113,0.184,1.53,0.201,0:258,0,37828,37828,2.58e+04
35,36,25731,OK,1.31,115,0.186,1.67,0.202,0:258,0,25731,25731,1.61e+04
36,37,47765,OK,1.25,118,0.234,1.67,0.25,0:258,0,47765,47765,4.4e+04
37,38,92855,OK,1.33,120,0.153,1.68,0.168,0:258,0,92855,92855,9.11e+04
38,39,11730,OK,1.3,123,0.299,1.77,0.316,0:258,0,11730,11730,1.03e+04
39,40,11328,OK,1.28,125,0.335,1.77,0.351,0:258,0,11328,11328,8.89e+03
40,41,65321,OK,1.8,128,0.151,2.13,0.167,0:258,0,65321,65321,7e+04
41,42,76921,OK,1.23,131,0.167,1.55,0.183,0:258,0,76921,76921,8.18e+04
42,43,5882,OK,2,133,0.152,2.27,0.168,0:258,0,5882,5882,-139
43,44,59374,OK,1.72,137,0.1,1.98,0.116,0:258,0,59374,59374,5.83e+04
44,45,83425,ERR_InvalidAngle,0,140,0.168,1.37,0.184,0:258,0,83425,83425,N/A
45,46,73954,OK,1.43,144,0.17,1.82,0.185,0:258,0,73954,73954,8.15e+04
46,4,73954,OK,1.12,147,0.118,1.42,0.138,0:258,0,73954,73954,7.94e+04
47,45,83425,OK,1.23,149,0.0859,1.47,0.101,0:258,0,83425,83425,8.5e+04
