trialNum,LineNum,presentedTarget,status,movementTime,timeInSession,timeUntilFingerMoved,timeUntilFingerLifted,timeUntilTarget,genstim.position.x,genstim.target,v.position,target,endPoint
1,2,16_25,ERR_TooSlowInstantaneous,0,9.39,0.719,1.73,0.735,0,16_25,,0.64,N/A
2,3,120_553,OK,1,12.4,0.784,1.98,0.8,0,120_553,,0.217,0.504
3,4,28_109,OK,1.08,15.1,0.618,1.87,0.635,0,28_109,,0.256880734,0.399
4,5,4_5,OK,1.25,17.7,0.551,2.1,0.567,0,4_5,,0.8,0.878
5,6,11_12,OK,1.25,20.4,0.566,2,0.582,0,11_12,,0.916666667,0.906
6,7,11_35,OK,1.45,23,0.436,2.1,0.451,0,11_35,,0.314285714,0.607
7,8,3_8,OK,1.72,25.6,0.568,2.42,0.583,0,3_8,,0.375,0.471
8,9,7_15,OK,1.4,28.6,0.336,1.92,0.351,0,7_15,,0.466666667,0.399
9,10,1_9,OK,1.63,31.2,0.584,2.43,0.602,0,1_9,,0.111111111,0.151
10,11,10_19,OK,1.9,34.3,0.401,2.47,0.416,0,10_19,,0.526315789,0.69
11,12,703_891,OK,2.6,37.4,0.318,3.12,0.335,0,703_891,,0.789,0.664
12,13,1_17,OK,1.15,43.7,0.45,1.72,0.466,0,1_17,,0.058823529,0.0181
13,14,291_491,OK,1.42,46.1,0.517,2.13,0.535,0,291_491,,0.592668024,0.758
14,15,10_13,OK,1.6,48.8,0.566,2.27,0.583,0,10_13,,0.769230769,0.586
15,16,1_6,OK,1.15,52.6,0.468,1.77,0.485,0,1_6,,0.166666667,0.0431
16,17,1_9,OK,1.17,55.1,0.416,1.75,0.433,0,1_9,,0.111111111,0.0486
17,18,10_19,OK,1.73,57.4,0.451,2.45,0.467,0,10_19,,0.526315789,0.526
18,19,10_13,OK,1.42,60.5,0.436,2.05,0.453,0,10_13,,0.769230769,0.537
19,20,28_109,OK,2.17,63.1,0.452,2.9,0.468,0,28_109,,0.256880734,0.446
20,21,16_25,OK,1.52,66.7,0.467,2.15,0.483,0,16_25,,0.64,0.697
21,22,7_15,OK,2.38,69.4,0.436,2.95,0.452,0,7_15,,0.466666667,0.549
22,23,11_12,OK,1.33,72.9,0.386,2.02,0.401,0,11_12,,0.916666667,0.729
23,24,1_17,OK,1,75.5,0.416,1.57,0.433,0,1_17,,0.058823529,0.117
24,25,120_553,ERR_TooSlowGlobal,0,78.2,0.0164,0.405,0.0333,0,120_553,,0.217,N/A
25,26,11_35,ERR_FingerLifted,0,79.7,0.634,1.72,0.65,0,11_35,,0.314285714,N/A
26,27,1_6,OK,1.03,82.1,0.602,1.78,0.618,0,1_6,,0.166666667,0.0708
27,28,4_5,OK,1.76,84.5,0.569,2.52,0.584,0,4_5,,0.8,0.749
28,29,3_8,OK,1.73,87.6,0.403,2.3,0.418,0,3_8,,0.375,0.265
29,30,291_491,OK,1.93,90.6,0.518,2.76,0.534,0,291_491,,0.592668024,0.59
30,31,703_891,OK,1.7,93.9,0.517,2.4,0.534,0,703_891,,0.789,0.925
31,32,1_17,OK,1.1,96.9,0.403,1.62,0.419,0,1_17,,0.058823529,0.0625
32,33,120_553,OK,1.92,99.2,0.368,2.45,0.383,0,120_553,,0.217,0.524
33,34,7_15,OK,1.37,102,0.45,1.98,0.466,0,7_15,,0.466666667,0.539
34,35,16_25,OK,1.07,105,0.384,1.57,0.401,0,16_25,,0.64,0.617
35,37,11_35,OK,2.35,109,0.535,3.05,0.551,0,11_35,,0.314285714,0.518
36,38,703_891,OK,2.3,112,0.468,2.98,0.484,0,703_891,,0.789,0.782
37,39,3_8,OK,1.56,116,0.37,2.15,0.385,0,3_8,,0.375,0.254
38,40,4_5,OK,1.07,119,0.434,1.69,0.45,0,4_5,,0.8,0.889
39,41,10_13,OK,2.07,121,0.45,2.63,0.467,0,10_13,,0.769230769,0.689
40,42,1_6,OK,1.01,124,0.336,1.52,0.351,0,1_6,,0.166666667,0.0736
41,43,10_19,OK,1.45,126,0.233,1.88,0.249,0,10_19,,0.526315789,0.835
42,44,1_9,OK,1.1,129,0.285,1.53,0.301,0,1_9,,0.111111111,0.0944
43,45,28_109,OK,1.55,131,0.349,2.07,0.365,0,28_109,,0.256880734,0.279
44,46,291_491,OK,1.92,134,0.318,2.38,0.334,0,291_491,,0.592668024,0.287
45,2,16_25,OK,1.42,137,0.3,1.87,0.317,0,16_25,,0.64,0.579
46,25,120_553,OK,2.3,139,0.35,2.77,0.367,0,120_553,,0.217,0.285
47,26,11_35,OK,1.71,143,0.452,2.36,0.468,0,11_35,,0.314285714,0.749
48,36,11_12,OK,1.53,146,0.403,2.08,0.419,0,11_12,,0.916666667,0.912
