trialNum,LineNum,presentedTarget,status,movementTime,timeInSession,timeUntilFingerMoved,timeUntilFingerLifted,timeUntilTarget,text.position,text.position.x,text.target,target,endPoint
1,2,"9,158",OK,1,12.3,0.1,1.22,0.117,0:258,0,"9,158",9158,8.5e+03
2,3,"4,782",OK,1.02,14.4,0.128,1.25,0.145,0:258,0,"4,782",4782,3.22e+03
3,4,"9,845",OK,1.03,16.5,0.25,1.5,0.266,0:258,0,"9,845",9845,9.03e+03
4,5,"1,751",OK,1.1,18.8,0.168,1.42,0.184,0:258,0,"1,751",1751,736
5,6,"5,312",OK,1.12,21.2,0.15,1.4,0.167,0:258,0,"5,312",5312,6.18e+03
6,8,"7,729",OK,1.13,24.6,0.185,1.43,0.201,0:258,0,"7,729",7729,7.75e+03
7,9,"5,886",OK,0.885,26.9,0.15,1.18,0.166,0:258,0,"5,886",5886,5.14e+03
8,10,"6,401",OK,1.02,28.9,0.203,1.37,0.218,0:258,0,"6,401",6401,6.25e+03
9,11,992,OK,1.39,31.1,0.102,1.67,0.118,0:258,0,992,992,1.31e+03
10,12,"8,906",OK,1.12,33.7,0.0854,1.35,0.102,0:258,0,"8,906",8906,7.94e+03
11,13,"6,698",ERR_FingerLifted,0,37,0.135,2.39,0.151,0:258,0,"6,698",6698,N/A
12,14,"4,115",OK,1.17,40.7,0.119,1.43,0.135,0:258,0,"4,115",4115,5.57e+03
13,15,"3,903",OK,1.35,43.2,0.017,1.5,0.0334,0:258,0,"3,903",3903,2.88e+03
14,16,"3,274",OK,1.18,45.5,0.184,1.5,0.2,0:258,0,"3,274",3274,2.68e+03
15,17,"2,894",OK,1.38,47.8,0.117,1.67,0.133,0:258,0,"2,894",2894,1.5e+03
16,18,374,OK,1.28,50.2,0.168,1.62,0.184,0:258,0,374,374,500
17,19,"1,023",OK,1.23,52.6,0.0173,1.38,0.0336,0:258,0,"1,023",1023,1.46e+03
18,20,"7,264",OK,1.22,55.9,0.117,1.5,0.136,0:258,0,"7,264",7264,6.94e+03
19,21,"2,148",OK,1.13,58.2,0.15,1.38,0.166,0:258,0,"2,148",2148,2.17e+03
20,22,"3,274",OK,1.31,60.4,0.158,1.58,0.178,0:258,0,"3,274",3274,2.76e+03
21,23,"9,845",OK,1.13,63.9,0.017,1.3,0.0334,0:258,0,"9,845",9845,8.4e+03
22,24,"2,148",OK,1.63,66,0.0172,1.78,0.0328,0:258,0,"2,148",2148,1.92e+03
23,25,"1,751",OK,1.15,70.2,0.119,1.37,0.135,0:258,0,"1,751",1751,1.96e+03
24,26,"5,886",ERR_InvalidAngle,0,72.7,0.387,1.09,0.401,0:258,0,"5,886",5886,N/A
25,27,"8,074",OK,1.08,77.6,0.252,1.47,0.268,0:258,0,"8,074",8074,8.08e+03
26,28,"1,023",OK,1.13,79.9,0.153,1.42,0.168,0:258,0,"1,023",1023,2.07e+03
27,29,"4,782",OK,1.1,82.2,0.183,1.42,0.199,0:258,0,"4,782",4782,3.4e+03
28,30,"7,729",OK,0.999,84.5,0.218,1.39,0.235,0:258,0,"7,729",7729,7.33e+03
29,31,"6,698",OK,0.982,86.6,0.134,1.22,0.15,0:258,0,"6,698",6698,6.14e+03
