trialNum,LineNum,presentedTarget,status,movementTime,timeInSession,timeUntilFingerMoved,timeUntilFingerLifted,timeUntilTarget,text.position,text.position.x,text.target,target,endPoint
1,11,10,OK,4.33,20.7,0.618,5.27,0.634,0:258,0,10,10,9.97
2,5,4,OK,2.57,37.2,0.402,3.13,0.418,0:258,0,4,4,2.86
3,3,2,ERR_FingerLifted,0,48.2,0.152,2.89,0.168,0:258,0,2,2,N/A
4,3,2,ERR_FingerLifted,0,67.2,0.385,2.11,0.401,0:258,0,2,2,N/A
5,7,6,OK,2.26,73.2,0.934,3.5,0.951,0:258,0,6,6,4.92
6,9,8,OK,2.93,78,0.452,3.7,0.467,0:258,0,8,8,7.9
7,2,1,OK,2.02,82.6,0.387,2.73,0.403,0:258,0,1,1,0.611
8,3,2,OK,2.63,87.2,0.435,3.25,0.451,0:258,0,2,2,1.35
9,8,7,ERR_TooSlowInstantaneous,0,92.2,0.468,2.78,0.484,0:258,0,7,7,N/A
10,6,5,OK,1.18,96.5,0.218,1.62,0.234,0:258,0,5,5,7.24
11,8,7,OK,1.54,99.2,0.134,1.84,0.15,0:258,0,7,7,7.24
12,4,3,ERR_FingerLifted,0,102,0.321,2.62,0.335,0:258,0,3,3,N/A
13,10,9,ERR_FingerLifted,0,106,0.251,1.31,0.268,0:258,0,9,9,N/A
14,4,3,ERR_FingerLifted,0,112,0.269,2.36,0.285,0:258,0,3,3,N/A
15,10,9,ERR_FingerLifted,0,130,0.101,1.14,0.118,0:258,0,9,9,N/A
16,4,3,ERR_FingerLifted,0,139,0.47,1.62,0.485,0:258,0,3,3,N/A
17,10,9,ERR_FingerLifted,0,176,0.235,1.46,0.252,0:258,0,9,9,N/A
18,10,9,ERR_TooSlowInstantaneous,0,183,0.12,0.606,0.136,0:258,0,9,9,N/A
