trialNum,LineNum,presentedTarget,status,movementTime,timeInSession,timeUntilFingerMoved,timeUntilFingerLifted,timeUntilTarget,text.position,text.position.x,text.target,target,endPoint
1,2,0.323,OK,2.1,24.7,0.65,2.87,0.667,0:258,0,0.323,0.323,0.182
2,3,0.739,OK,2.23,28.7,0.434,2.82,0.45,0:258,0,0.739,0.739,0.724
3,4,0.506,OK,1.97,32.3,0.317,2.47,0.333,0:258,0,0.506,0.506,0.479
4,5,0.167,OK,2.05,35.7,0.267,2.48,0.284,0:258,0,0.167,0.167,0.0944
5,6,0.111,OK,2.12,39,0.318,2.55,0.335,0:258,0,0.111,0.111,0.104
6,7,0.059,OK,2.05,42.4,0.316,2.62,0.332,0:258,0,0.059,0.059,0.0389
7,8,0.834,OK,2.41,45.8,0.286,2.85,0.302,0:258,0,0.834,0.834,0.857
8,9,0.769,OK,2.08,49.7,0.218,2.52,0.234,0:258,0,0.769,0.769,0.74
9,10,0.378,OK,2.05,52.9,0.0169,2.22,0.0336,0:258,0,0.378,0.378,0.207
10,11,0.257,OK,1.95,56,0.234,2.32,0.252,0:258,0,0.257,0.257,0.126
11,12,0.117,OK,2.07,59.1,0.268,2.5,0.284,0:258,0,0.117,0.117,0.0653
12,13,0.593,OK,2.05,62.4,0.334,2.62,0.351,0:258,0,0.593,0.593,0.506
13,14,0.475,OK,1.73,65.7,0.202,2.13,0.218,0:258,0,0.475,0.475,0.365
14,15,0.653,OK,1.74,68.7,0.216,2.2,0.232,0:258,0,0.653,0.653,0.617
15,16,0.928,OK,1.68,71.7,0.366,2.27,0.384,0:258,0,0.928,0.928,0.857
16,17,0.257,OK,2.42,74.8,0.316,2.93,0.333,0:258,0,0.257,0.257,0.14
17,18,0.475,OK,2.03,78.7,0.384,2.58,0.401,0:258,0,0.475,0.475,0.392
18,19,0.506,OK,1.88,82.1,0.367,2.42,0.383,0:258,0,0.506,0.506,0.481
19,20,0.653,OK,1.87,85.6,0.285,2.3,0.301,0:258,0,0.653,0.653,0.611
20,21,0.593,OK,1.6,88.6,0.218,2.08,0.235,0:258,0,0.593,0.593,0.554
21,22,0.167,OK,1.83,91.7,0.0165,2,0.0341,0:258,0,0.167,0.167,0.106
22,23,0.111,OK,1.92,94.6,0.268,2.33,0.285,0:258,0,0.111,0.111,0.0778
23,24,0.834,OK,1.98,97.8,0.202,2.45,0.218,0:258,0,0.834,0.834,0.835
24,25,0.739,OK,1.6,101,0.0169,1.85,0.0321,0:258,0,0.739,0.739,0.776
25,26,0.059,OK,1.8,104,0.218,2.23,0.234,0:258,0,0.059,0.059,0.0764
26,27,0.378,OK,2.4,107,0.201,2.78,0.217,0:258,0,0.378,0.378,0.183
27,28,0.117,OK,2,110,0.151,2.29,0.168,0:258,0,0.117,0.117,0.0736
28,29,0.769,OK,2.03,114,0.252,2.53,0.267,0:258,0,0.769,0.769,0.707
29,30,0.928,OK,1.62,117,0.148,2.03,0.165,0:258,0,0.928,0.928,0.858
30,31,0.323,OK,2.07,120,0.302,2.55,0.317,0:258,0,0.323,0.323,0.136
31,32,0.167,OK,1.95,123,0.484,2.55,0.5,0:258,0,0.167,0.167,0.0653
32,33,0.111,OK,1.68,126,0.234,2.05,0.25,0:258,0,0.111,0.111,0.0653
33,34,0.323,OK,1.57,129,0.282,2,0.3,0:258,0,0.323,0.323,0.164
34,35,0.653,OK,2.08,133,0.27,2.6,0.284,0:258,0,0.653,0.653,0.624
35,36,0.769,OK,1.8,137,1.05,3.03,1.07,0:258,0,0.769,0.769,0.796
36,37,0.257,ERR_FingerLifted,0,141,0.717,1.96,0.733,0:258,0,0.257,0.257,N/A
37,39,0.593,OK,1.7,145,0.401,2.3,0.417,0:258,0,0.593,0.593,0.474
38,40,0.059,OK,1.68,148,0.435,2.27,0.451,0:258,0,0.059,0.059,0.0542
39,41,0.475,OK,1.91,151,0.187,2.26,0.202,0:258,0,0.475,0.475,0.315
40,42,0.739,OK,1.68,154,0.318,2.25,0.334,0:258,0,0.739,0.739,0.767
41,43,0.928,OK,1.36,157,0.218,1.83,0.235,0:258,0,0.928,0.928,0.893
42,44,0.506,OK,1.37,160,0.15,1.83,0.167,0:258,0,0.506,0.506,0.5
43,46,0.117,ERR_TooSlowGlobal,0,164,0.017,0.608,0.0334,0:258,0,0.117,0.117,N/A
44,37,0.257,OK,1.58,166,0.368,2.08,0.384,0:258,0,0.257,0.257,0.107
45,38,0.378,OK,1.72,169,0.282,2.18,0.299,0:258,0,0.378,0.378,0.0903
46,45,0.834,OK,1.62,172,0.0168,1.85,0.0332,0:258,0,0.834,0.834,0.751
47,46,0.117,OK,1.64,176,0.185,1.98,0.201,0:258,0,0.117,0.117,0.1
