trialNum,LineNum,presentedTarget,status,movementTime,timeInSession,timeUntilFingerMoved,timeUntilFingerLifted,timeUntilTarget,genstim.position.x,genstim.target,v.position,target,endPoint
1,2,16_25,ERR_TooSlowInstantaneous,0,9.16,0.321,5.96,0.337,0,16_25,,0.64,N/A
2,3,120_553,OK,1.78,16.4,0.286,2.13,0.302,0,120_553,,0.217,0.267
3,4,28_109,OK,1.65,19.5,0.249,1.9,0.266,0,28_109,,0.256880734,0.361
4,5,4_5,OK,1.18,24,0.47,1.93,0.487,0,4_5,,0.8,0.51
5,6,11_12,OK,1.3,27,0.3,1.72,0.317,0,11_12,,0.916666667,0.889
6,7,11_35,OK,2,29.5,0.319,2.44,0.334,0,11_35,,0.314285714,0.278
7,8,3_8,OK,1.33,32.7,0.286,1.68,0.302,0,3_8,,0.375,0.158
8,9,7_15,OK,1.47,35.2,0.235,1.78,0.252,0,7_15,,0.466666667,0.435
9,10,1_9,OK,1.51,37.8,0.22,1.8,0.236,0,1_9,,0.111111111,0.0694
10,11,10_19,OK,1.43,40.4,0.467,1.97,0.483,0,10_19,,0.526315789,0.66
11,12,703_891,OK,1.48,43.2,0.169,1.72,0.184,0,703_891,,0.789,0.561
12,13,1_17,OK,1.21,45.8,0.222,1.53,0.235,0,1_17,,0.058823529,0.0625
13,14,291_491,OK,1.75,48.2,0.251,2.07,0.268,0,291_491,,0.592668024,0.499
14,15,10_13,OK,1.32,51.1,0.267,1.68,0.283,0,10_13,,0.769230769,0.765
15,16,1_6,OK,1.4,53.5,0.367,1.87,0.386,0,1_6,,0.166666667,0.129
16,17,1_9,OK,1.4,56.3,0.233,1.72,0.25,0,1_9,,0.111111111,0.146
17,18,10_19,OK,1.62,58.8,0.233,1.92,0.249,0,10_19,,0.526315789,0.575
18,19,10_13,OK,2.53,61.7,0.218,2.85,0.234,0,10_13,,0.769230769,0.799
19,20,28_109,OK,1.82,65.3,0.217,2.12,0.234,0,28_109,,0.256880734,0.263
20,21,16_25,OK,1.78,68.2,0.235,2.1,0.251,0,16_25,,0.64,0.54
21,22,7_15,OK,1.52,71.2,0.217,1.8,0.233,0,7_15,,0.466666667,0.504
22,23,11_12,OK,1.27,73.8,0.236,1.57,0.253,0,11_12,,0.916666667,0.838
23,24,1_17,OK,1.11,76.1,0.303,1.48,0.318,0,1_17,,0.058823529,0.131
24,25,120_553,OK,1.46,78.3,0.287,1.83,0.301,0,120_553,,0.217,0.242
25,26,11_35,OK,2.27,81,0.201,2.53,0.218,0,11_35,,0.314285714,0.368
26,27,1_6,OK,1.3,84.2,0.168,1.52,0.185,0,1_6,,0.166666667,0.0653
27,28,4_5,OK,1.03,86.6,0.186,1.25,0.202,0,4_5,,0.8,0.838
28,29,3_8,OK,1.02,88.5,0.134,1.22,0.15,0,3_8,,0.375,0.275
29,30,291_491,OK,1.43,90.5,0.134,1.65,0.152,0,291_491,,0.592668024,0.55
30,31,703_891,OK,1.43,93.1,0.133,1.67,0.15,0,703_891,,0.789,0.75
31,32,1_17,OK,1.03,95.4,0.217,1.35,0.235,0,1_17,,0.058823529,0.103
32,33,120_553,OK,1.42,97.5,0.22,1.68,0.236,0,120_553,,0.217,0.222
33,34,7_15,OK,1.2,99.9,0.202,1.48,0.218,0,7_15,,0.466666667,0.492
34,35,16_25,OK,1.18,102,0.168,1.4,0.184,0,16_25,,0.64,0.561
35,37,11_35,OK,1.03,106,0.252,1.34,0.269,0,11_35,,0.314285714,0.417
36,38,703_891,OK,1.05,108,0.317,1.53,0.333,0,703_891,,0.789,0.697
37,39,3_8,OK,1.18,110,0.203,1.45,0.219,0,3_8,,0.375,0.239
38,40,4_5,OK,1.38,112,0.217,1.85,0.234,0,4_5,,0.8,0.433
39,41,10_13,OK,1.07,115,0.253,1.4,0.269,0,10_13,,0.769230769,0.689
40,42,1_6,OK,0.985,117,0.317,1.39,0.333,0,1_6,,0.166666667,0.211
41,43,10_19,OK,1.13,119,0.253,1.43,0.268,0,10_19,,0.526315789,0.642
42,44,1_9,OK,0.985,121,0.2,1.25,0.216,0,1_9,,0.111111111,0.154
43,45,28_109,OK,2.91,123,0.255,3.25,0.269,0,28_109,,0.256880734,0.275
44,46,291_491,OK,1.65,128,0.267,2.1,0.283,0,291_491,,0.592668024,0.463
45,2,16_25,OK,1.52,130,0.183,1.75,0.199,0,16_25,,0.64,0.429
46,36,11_12,OK,1.62,133,0.218,2,0.235,0,11_12,,0.916666667,0.84
