trialNum,LineNum,presentedTarget,status,movementTime,timeInSession,timeUntilFingerMoved,timeUntilFingerLifted,timeUntilTarget,text.position,text.position.x,text.target,target,endPoint
1,2,0.52,OK,2.23,10.1,0.117,2.55,0.133,0:258,0,0.52,0.52,0.553
2,3,0.11,ERR_TooSlowInstantaneous,0,13.4,0.0169,1.93,0.0332,0:258,0,0.11,0.11,N/A
3,4,0.08,OK,1.4,16.8,0.152,1.77,0.168,0:258,0,0.08,0.08,0.0181
4,5,0.68,OK,2.38,19.4,0.118,2.75,0.134,0:258,0,0.68,0.68,0.649
5,6,0.47,OK,2.22,22.9,0.15,2.5,0.167,0:258,0,0.47,0.47,0.412
6,7,0.61,OK,1.63,26.3,0.101,2.03,0.117,0:258,0,0.61,0.61,0.619
7,8,0.89,OK,2.2,29.1,0.152,2.57,0.167,0:258,0,0.89,0.89,0.89
8,9,0.98,OK,1.78,32.3,0.168,2.18,0.184,0:258,0,0.98,0.98,0.972
9,10,0.17,OK,1.82,35.2,0.167,2.22,0.184,0:258,0,0.17,0.17,0.104
10,11,0.43,OK,1.43,38.2,0.186,1.73,0.201,0:258,0,0.43,0.43,0.369
11,12,0.92,OK,1.51,40.8,0.185,1.97,0.201,0:258,0,0.92,0.92,0.96
12,13,0.03,OK,1.35,43.5,0.169,1.75,0.184,0:258,0,0.03,0.03,0.0153
13,14,0.32,OK,1.2,46.2,0.216,1.62,0.234,0:258,0,0.32,0.32,0.229
14,15,0.24,OK,1.12,48.6,0.169,1.47,0.184,0:258,0,0.24,0.24,0.125
15,16,0.56,OK,1.36,51,0.153,1.68,0.168,0:258,0,0.56,0.56,0.557
16,17,0.85,OK,1.37,53.5,0.135,1.78,0.151,0:258,0,0.85,0.85,0.883
17,18,0.77,OK,1.31,56,0.202,1.75,0.218,0:258,0,0.77,0.77,0.704
18,19,0.73,OK,1.2,58.5,0.185,1.6,0.201,0:258,0,0.73,0.73,0.682
19,20,0.35,OK,1.65,60.9,0.0174,1.8,0.0337,0:258,0,0.35,0.35,0.256
20,21,0.26,OK,1.32,63.6,0.15,1.7,0.167,0:258,0,0.26,0.26,0.101
21,22,0.98,OK,1.3,66.2,0.186,1.8,0.2,0:258,0,0.98,0.98,0.981
22,23,0.17,OK,1.63,68.7,0.236,2.12,0.252,0:258,0,0.17,0.17,0.0931
23,24,0.26,OK,1.25,71.7,0.2,1.65,0.217,0:258,0,0.26,0.26,0.175
24,25,0.73,OK,1.67,74.2,0.0169,1.92,0.0334,0:258,0,0.73,0.73,0.743
25,26,0.08,OK,1.65,78.2,0.183,2.08,0.2,0:258,0,0.08,0.08,0.0153
26,27,0.03,OK,1.47,81.1,0.284,1.93,0.3,0:258,0,0.03,0.03,-0.00833
27,28,0.35,OK,1.71,84,0.286,2.25,0.301,0:258,0,0.35,0.35,0.199
28,29,0.68,OK,1.83,87.2,0.317,2.37,0.334,0:258,0,0.68,0.68,0.633
29,30,0.47,OK,1.31,90.7,0.25,1.73,0.266,0:258,0,0.47,0.47,0.382
30,31,0.32,OK,1.47,93.3,0.368,2.02,0.385,0:258,0,0.32,0.32,0.233
31,32,0.85,OK,1.93,96.5,0.552,2.75,0.567,0:258,0,0.85,0.85,0.874
32,33,0.92,OK,1.56,100,0.402,2.18,0.419,0:258,0,0.92,0.92,0.932
33,34,0.56,OK,1.6,103,0.316,2.12,0.333,0:258,0,0.56,0.56,0.54
34,35,0.24,OK,1.75,106,0.219,2.15,0.236,0:258,0,0.24,0.24,0.168
35,36,0.52,OK,1.42,109,0.233,1.82,0.249,0:258,0,0.52,0.52,0.521
36,37,0.43,OK,1.33,112,0.217,1.73,0.233,0:258,0,0.43,0.43,0.432
37,38,0.77,OK,1.72,114,0.218,2.12,0.233,0:258,0,0.77,0.77,0.785
38,39,0.61,OK,1.45,117,0.269,1.88,0.286,0:258,0,0.61,0.61,0.604
39,40,0.89,OK,1.68,120,0.185,2.05,0.201,0:258,0,0.89,0.89,0.907
40,41,0.11,OK,1.98,123,0.187,2.32,0.2,0:258,0,0.11,0.11,0.0375
41,42,0.35,OK,1.22,126,0.318,1.65,0.334,0:258,0,0.35,0.35,0.231
42,43,0.77,OK,2.18,128,0.267,2.65,0.283,0:258,0,0.77,0.77,0.807
43,44,0.52,OK,1.18,132,0.267,1.58,0.284,0:258,0,0.52,0.52,0.522
44,45,0.85,OK,1.35,134,0.299,1.82,0.316,0:258,0,0.85,0.85,0.865
45,46,0.73,OK,1.32,137,0.249,1.73,0.267,0:258,0,0.73,0.73,0.746
46,47,0.08,OK,1.33,140,0.252,1.78,0.269,0:258,0,0.08,0.08,0.0153
47,48,0.61,OK,1.38,142,0.317,1.92,0.334,0:258,0,0.61,0.61,0.574
48,49,0.17,OK,1.61,145,0.302,2.05,0.318,0:258,0,0.17,0.17,0.0472
49,50,0.03,OK,1.33,148,0.301,1.85,0.317,0:258,0,0.03,0.03,-0.00139
50,51,0.47,OK,1.5,151,0.301,2.02,0.319,0:258,0,0.47,0.47,0.438
51,52,0.32,OK,1.35,153,0.218,1.8,0.234,0:258,0,0.32,0.32,0.264
52,53,0.26,OK,1.28,156,0.235,1.75,0.251,0:258,0,0.26,0.26,0.136
53,54,0.43,OK,1.46,159,0.252,1.9,0.268,0:258,0,0.43,0.43,0.415
54,55,0.68,OK,1.41,161,0.236,1.88,0.25,0:258,0,0.68,0.68,0.649
55,56,0.56,OK,1.48,164,0.185,1.9,0.201,0:258,0,0.56,0.56,0.544
56,57,0.11,OK,2.13,167,0.235,2.52,0.252,0:258,0,0.11,0.11,0.0819
57,58,0.92,OK,1.49,170,0.234,1.82,0.25,0:258,0,0.92,0.92,0.949
58,59,0.98,OK,1.3,173,0.283,1.75,0.3,0:258,0,0.98,0.98,0.988
59,60,0.24,OK,1.53,176,0.182,1.89,0.199,0:258,0,0.24,0.24,0.157
60,61,0.89,OK,1.28,179,0.301,1.72,0.317,0:258,0,0.89,0.89,0.935
61,3,0.11,OK,1.33,181,0.336,1.83,0.352,0:258,0,0.11,0.11,0.0417
