trialNum,LineNum,presentedTarget,status,movementTime,timeInSession,timeUntilFingerMoved,timeUntilFingerLifted,timeUntilTarget,text.position,text.position.x,text.target,target,endPoint
1,8,7,ERR_TooSlowGlobal,0,146,0.0179,0.335,0.0334,0:258,0,7,7,N/A
2,10,9,ERR_TooSlowGlobal,0,149,1.17,1.49,1.18,0:258,0,9,9,N/A
3,10,9,OK,1.51,155,0.336,2.1,0.352,0:258,0,9,9,8.49
4,5,4,OK,1.37,161,0.4,1.95,0.416,0:258,0,4,4,3.29
5,3,2,OK,1.57,164,0.234,1.88,0.25,0:258,0,2,2,0.694
6,11,10,OK,1.3,168,0.25,1.72,0.267,0:258,0,10,10,10
7,2,1,OK,1.35,172,0.5,1.98,0.516,0:258,0,1,1,0.25
8,7,6,OK,1.6,176,0.383,2.16,0.4,0:258,0,6,6,6.03
9,6,5,OK,1.3,179,0.2,1.58,0.216,0:258,0,5,5,5.04
10,9,8,OK,1.45,182,0.25,1.8,0.266,0:258,0,8,8,8.75
11,4,3,OK,1.35,186,0.283,1.85,0.3,0:258,0,3,3,1.97
12,8,7,OK,1.36,190,0.168,1.65,0.184,0:258,0,7,7,7.64
