trialNum,LineNum,presentedTarget,status,movementTime,timeInSession,timeUntilFingerMoved,timeUntilFingerLifted,timeUntilTarget,text.position,text.position.x,text.target,target,endPoint
1,2,65321,OK,6.56,13.2,0.252,7.14,0.268,0:258,0,65321,65321,6.53e+04
2,3,11730,OK,6.1,24.7,0.25,6.68,0.266,0:258,0,11730,11730,1.78e+04
3,4,73954,OK,6,34.6,0.285,6.59,0.301,0:258,0,73954,73954,7.22e+04
4,5,92855,OK,4.1,43.1,0.235,4.64,0.251,0:258,0,92855,92855,9.36e+04
5,6,25731,OK,4.05,49.3,0.184,4.56,0.2,0:258,0,25731,25731,2.07e+04
6,7,16542,OK,3.83,55.5,0.184,4.34,0.201,0:258,0,16542,16542,1.1e+04
7,8,37828,OK,5.52,61.5,0.284,6.12,0.3,0:258,0,37828,37828,2.44e+04
8,9,59374,OK,3.41,69.9,0.169,3.9,0.185,0:258,0,59374,59374,5.9e+04
9,10,49743,OK,3.92,75.1,0.217,4.46,0.233,0:258,0,49743,49743,5.46e+04
10,11,5882,OK,3.63,81.1,0.204,4.14,0.218,0:258,0,5882,5882,6.25e+04
11,12,47765,OK,4.02,86.6,0.201,4.52,0.217,0:258,0,47765,47765,5.44e+04
12,13,11328,OK,6.25,92.6,0.233,6.81,0.25,0:258,0,11328,11328,1.47e+04
13,14,83425,OK,4.6,101,0.184,5.09,0.2,0:258,0,83425,83425,8.81e+04
14,15,32319,OK,4.97,107,0.167,5.46,0.183,0:258,0,32319,32319,2.28e+04
15,16,76921,OK,3.82,114,0.167,4.3,0.183,0:258,0,76921,76921,7.22e+04
16,17,25731,OK,3.63,120,0.151,4.1,0.168,0:258,0,25731,25731,1.86e+04
17,18,65321,OK,3.93,125,0.27,4.5,0.285,0:258,0,65321,65321,6.67e+04
18,19,16542,OK,3.87,131,0.201,4.38,0.217,0:258,0,16542,16542,8.89e+03
19,21,32319,OK,2.92,138,0.185,3.42,0.201,0:258,0,32319,32319,1.86e+04
20,22,49743,OK,3.6,143,0.166,4.05,0.183,0:258,0,49743,49743,4.39e+04
21,23,47765,OK,3.55,148,0.0997,3.95,0.116,0:258,0,47765,47765,5.39e+04
22,24,11328,OK,3.58,153,0.15,4.05,0.166,0:258,0,11328,11328,1.12e+04
23,25,59374,OK,2.92,158,0.15,3.39,0.167,0:258,0,59374,59374,6.33e+04
24,26,11730,OK,2.88,163,0.135,3.32,0.15,0:258,0,11730,11730,1.15e+04
25,27,5882,OK,4.26,168,0.202,4.79,0.218,0:258,0,5882,5882,5.83e+03
26,28,76921,OK,3.88,174,0.183,4.39,0.2,0:258,0,76921,76921,7.14e+04
27,29,83425,OK,2.91,179,0.202,3.44,0.218,0:258,0,83425,83425,8.25e+04
28,30,73954,OK,3.28,184,0.185,3.78,0.201,0:258,0,73954,73954,7.61e+04
29,31,37828,OK,2.97,189,0.136,3.43,0.151,0:258,0,37828,37828,3.19e+04
30,32,49743,OK,2.57,193,0.169,2.98,0.185,0:258,0,49743,49743,5.12e+04
31,33,16542,OK,3.72,198,0.2,4.2,0.217,0:258,0,16542,16542,1.5e+04
32,34,32319,OK,2.55,203,0.117,2.93,0.133,0:258,0,32319,32319,2.26e+04
33,35,37828,OK,3.17,207,0.215,3.7,0.232,0:258,0,37828,37828,2.33e+04
34,36,25731,OK,2.68,212,0.184,3.19,0.201,0:258,0,25731,25731,1.39e+04
35,37,47765,OK,3.01,217,0.252,3.53,0.267,0:258,0,47765,47765,4.36e+04
36,38,92855,OK,3.12,221,0.25,3.69,0.267,0:258,0,92855,92855,9.35e+04
37,39,11730,OK,3.75,226,0.135,4.19,0.151,0:258,0,11730,11730,1.06e+04
38,40,11328,OK,2.58,232,0.269,3.12,0.286,0:258,0,11328,11328,1.18e+04
39,41,65321,OK,4.02,236,0.267,4.62,0.284,0:258,0,65321,65321,6.69e+04
40,42,76921,OK,2.85,242,0.149,3.33,0.165,0:258,0,76921,76921,7.86e+04
41,43,5882,OK,3.87,247,0.219,4.41,0.235,0:258,0,5882,5882,3.89e+03
42,44,59374,OK,3.55,255,0.252,4.11,0.267,0:258,0,59374,59374,6.22e+04
43,45,83425,OK,3.06,261,0.135,3.51,0.151,0:258,0,83425,83425,8.5e+04
44,46,73954,OK,3.17,265,0.134,3.62,0.151,0:258,0,73954,73954,7.83e+04
45,20,92855,ERR_TooSlowInstantaneous,0,270,0.251,3.15,0.268,0:258,0,92855,92855,N/A
46,20,92855,OK,2.63,282,0.267,3.17,0.285,0:258,0,92855,92855,9.4e+04
