trial,time,x,y
1,0.001,4,-288
1,2.167,5,-288
1,3.234,4,-286
1,3.267,4,-285
1,3.283,4,-284
1,3.300,4,-282
1,3.318,4,-280
1,3.335,4,-278
1,3.351,4,-276
1,3.368,4,-274
1,3.385,4,-272
1,3.402,3,-270
1,3.418,3,-268
1,3.455,3,-263
1,3.469,3,-260
1,3.484,3,-259
1,3.500,2,-256
1,3.516,2,-254
1,3.532,2,-252
1,3.549,2,-249
1,3.566,2,-246
1,3.582,2,-243
1,3.599,2,-242
1,3.616,2,-238
1,3.632,2,-236
1,3.649,2,-234
1,3.666,2,-232
1,3.682,2,-230
1,3.701,2,-227
1,3.753,2,-221
1,3.806,2,-216
1,3.825,2,-214
1,3.833,2,-213
1,3.849,2,-211
1,3.865,2,-210
1,3.882,2,-208
1,3.899,2,-206
1,3.916,3,-204
1,3.932,3,-203
1,3.949,3,-201
1,3.966,4,-200
1,3.982,4,-198
1,3.999,4,-197
1,4.015,4,-196
1,4.032,4,-193
1,4.049,5,-190
1,4.066,5,-189
1,4.082,6,-186
1,4.099,6,-184
1,4.115,7,-181
1,4.132,8,-180
1,4.149,8,-178
1,4.166,9,-176
1,4.182,10,-172
1,4.199,10,-171
1,4.216,11,-167
1,4.232,12,-163
1,4.249,12,-160
1,4.266,13,-158
1,4.282,13,-154
1,4.299,14,-147
1,4.316,14,-140
1,4.332,14,-136
1,4.349,14,-127
1,4.366,14,-118
1,4.382,12,-109
1,4.399,12,-104
1,4.415,10,-95
1,4.432,8,-86
1,4.449,6,-76
1,4.465,4,-70
1,4.482,2,-60
1,4.499,0,-50
1,4.515,-3,-39
1,4.532,-4,-34
1,4.549,-8,-23
1,4.565,-12,-12
1,4.582,-14,-2
1,4.599,-16,3
1,4.615,-18,14
1,4.632,-22,24
1,4.649,-26,35
1,4.665,-28,41
1,4.682,-32,52
1,4.699,-36,64
1,4.716,-40,75
1,4.732,-43,81
1,4.748,-48,93
1,4.765,-53,105
1,4.782,-58,117
1,4.800,-62,128
1,4.815,-65,134
1,4.833,-70,144
1,4.849,-75,154
1,4.865,-77,159
1,4.882,-82,169
1,4.899,-86,178
1,4.915,-90,186
1,4.939,-92,194
1,4.986,-100,210
1,5.028,-106,220
1,5.047,-110,224
1,5.065,-110,226
1,5.082,-112,227
1,5.099,-112,228
1,5.115,-113,228
2,0.000,0,-288
2,0.617,0,-286
2,0.634,0,-284
2,0.650,0,-280
2,0.667,0,-278
2,0.683,0,-274
2,0.700,0,-268
2,0.734,1,-261
2,0.749,1,-257
2,0.766,2,-253
2,0.783,2,-249
2,0.799,2,-248
2,0.816,2,-244
2,0.833,2,-240
2,0.849,2,-238
2,0.866,2,-236
2,0.882,2,-235
2,0.899,2,-233
2,0.916,2,-231
2,0.932,2,-230
2,0.949,2,-228
2,0.966,2,-226
2,0.982,2,-224
2,0.999,2,-223
2,1.016,2,-221
2,1.033,2,-220
2,1.049,2,-218
2,1.066,2,-217
2,1.082,2,-214
2,1.099,2,-212
2,1.116,2,-208
2,1.133,2,-206
2,1.149,2,-202
2,1.167,2,-198
2,1.182,2,-192
2,1.199,2,-188
2,1.216,2,-181
2,1.232,2,-172
2,1.250,3,-161
2,1.265,4,-155
2,1.282,6,-140
2,1.299,12,-122
2,1.316,18,-105
2,1.332,21,-97
2,1.349,28,-78
2,1.366,37,-58
2,1.408,55,-18
2,1.458,80,37
2,1.480,86,51
2,1.499,92,64
2,1.516,97,77
2,1.532,102,90
2,1.549,104,95
2,1.566,108,106
2,1.582,112,116
2,1.599,115,126
2,1.616,116,130
2,1.632,118,140
2,1.649,122,150
2,1.666,126,159
2,1.682,128,163
2,1.699,133,172
2,1.717,138,180
2,1.733,143,187
2,1.751,146,191
2,1.767,152,198
2,1.783,158,204
2,1.800,165,209
2,1.816,168,212
2,1.833,175,217
2,1.850,182,222
2,1.867,187,226
2,1.883,190,228
2,1.900,194,232
2,1.916,198,235
2,1.933,202,238
2,1.950,203,238
3,0.001,-3,-275
3,0.199,-2,-271
3,0.216,0,-261
3,0.249,4,-240
3,0.266,7,-226
3,0.283,12,-211
3,0.299,15,-204
3,0.315,20,-191
3,0.332,24,-178
3,0.349,29,-166
3,0.365,32,-162
3,0.382,36,-154
3,0.399,38,-148
