trialNum,LineNum,presentedTarget,status,movementTime,timeInSession,timeUntilFingerMoved,timeUntilFingerLifted,timeUntilTarget,text.position,text.position.x,text.target,target,endPoint
1,2,0.323,OK,1.78,5.15e+03,0.352,2.44,0.368,0:258,0,0.323,0.323,0.343
2,3,0.739,OK,1.28,5.15e+03,0.585,2.19,0.602,0:258,0,0.739,0.739,0.742
3,4,0.506,OK,1.1,5.16e+03,0.435,1.7,0.451,0:258,0,0.506,0.506,0.497
4,5,0.167,OK,1.25,5.16e+03,0.469,1.88,0.486,0:258,0,0.167,0.167,0.106
5,6,0.111,OK,1.23,5.16e+03,0.27,1.81,0.286,0:258,0,0.111,0.111,0.161
6,7,0.059,OK,1.18,5.17e+03,0.251,1.62,0.268,0:258,0,0.059,0.059,-0.00278
7,8,0.834,OK,1.38,5.17e+03,0.436,1.98,0.453,0:258,0,0.834,0.834,0.806
8,9,0.769,OK,1.03,5.17e+03,0.318,1.6,0.335,0:258,0,0.769,0.769,0.736
9,10,0.378,OK,1.22,5.18e+03,0.217,1.65,0.234,0:258,0,0.378,0.378,0.206
10,11,0.257,OK,1.12,5.18e+03,0.301,1.67,0.316,0:258,0,0.257,0.257,0.111
11,12,0.117,OK,1.07,5.18e+03,0.252,1.58,0.269,0:258,0,0.117,0.117,0.0472
12,13,0.593,OK,1.3,5.18e+03,0.218,1.68,0.234,0:258,0,0.593,0.593,-0.00556
13,14,0.475,OK,1.11,5.19e+03,0.253,1.57,0.268,0:258,0,0.475,0.475,0.408
14,15,0.653,OK,1.18,5.19e+03,0.219,1.65,0.235,0:258,0,0.653,0.653,0.532
15,16,0.928,OK,1.3,5.19e+03,0.317,1.85,0.333,0:258,0,0.928,0.928,0.94
16,17,0.257,OK,1.06,5.19e+03,0.219,1.47,0.234,0:258,0,0.257,0.257,0.189
17,18,0.475,OK,1.17,5.19e+03,0.535,1.87,0.551,0:258,0,0.475,0.475,0.394
18,19,0.506,OK,1,5.2e+03,0.184,1.35,0.201,0:258,0,0.506,0.506,0.522
19,20,0.653,OK,0.933,5.2e+03,0.418,1.52,0.434,0:258,0,0.653,0.653,0.642
20,21,0.593,OK,1.17,5.2e+03,0.183,1.55,0.2,0:258,0,0.593,0.593,0.569
21,22,0.167,OK,1.08,5.2e+03,0.337,1.67,0.351,0:258,0,0.167,0.167,0.0722
22,23,0.111,OK,1.08,5.21e+03,0.335,1.7,0.351,0:258,0,0.111,0.111,0.0333
23,24,0.834,OK,1.48,5.21e+03,0.316,2.02,0.334,0:258,0,0.834,0.834,0.782
24,25,0.739,OK,1.27,5.21e+03,0.285,1.77,0.301,0:258,0,0.739,0.739,0.696
25,26,0.059,OK,1.58,5.21e+03,0.368,2.25,0.385,0:258,0,0.059,0.059,0.0264
26,27,0.378,OK,1.47,5.22e+03,0.351,2.07,0.367,0:258,0,0.378,0.378,0.111
27,28,0.117,OK,1.7,5.22e+03,0.468,2.43,0.485,0:258,0,0.117,0.117,0.0806
28,29,0.769,OK,1.63,5.22e+03,0.417,2.25,0.433,0:258,0,0.769,0.769,0.7
29,30,0.928,OK,1.7,5.23e+03,0.152,2.02,0.168,0:258,0,0.928,0.928,0.947
30,31,0.323,OK,1.47,5.23e+03,0.382,2.07,0.4,0:258,0,0.323,0.323,0.207
31,32,0.167,OK,1.27,5.23e+03,0.418,1.88,0.436,0:258,0,0.167,0.167,0.0306
32,33,0.111,OK,1.47,5.24e+03,0.418,2.13,0.434,0:258,0,0.111,0.111,0.0208
33,34,0.323,OK,1.35,5.24e+03,0.352,1.88,0.368,0:258,0,0.323,0.323,0.183
34,36,0.769,OK,1.23,5.24e+03,0.252,1.65,0.268,0:258,0,0.769,0.769,0.683
35,37,0.257,OK,1.17,5.24e+03,0.216,1.58,0.233,0:258,0,0.257,0.257,0.147
36,38,0.378,OK,1.32,5.25e+03,0.202,1.7,0.218,0:258,0,0.378,0.378,0.156
37,39,0.593,OK,1.45,5.25e+03,0.302,1.92,0.317,0:258,0,0.593,0.593,0.568
38,40,0.059,OK,1.63,5.25e+03,0.218,2.02,0.234,0:258,0,0.059,0.059,0.4
39,41,0.475,OK,1.27,5.25e+03,0.318,1.75,0.334,0:258,0,0.475,0.475,0.367
40,42,0.739,OK,1.21,5.26e+03,0.303,1.7,0.318,0:258,0,0.739,0.739,0.7
41,43,0.928,OK,1.3,5.26e+03,0.284,1.75,0.3,0:258,0,0.928,0.928,0.856
42,44,0.506,OK,1.13,5.26e+03,0.267,1.55,0.283,0:258,0,0.506,0.506,0.497
43,45,0.834,OK,1.56,5.26e+03,0.287,2.05,0.302,0:258,0,0.834,0.834,0.833
44,46,0.117,OK,1.22,5.27e+03,0.434,1.8,0.45,0:258,0,0.117,0.117,0.101
45,35,0.653,OK,1.22,5.27e+03,0.25,1.65,0.267,0:258,0,0.653,0.653,0.571
