trialNum,LineNum,presentedTarget,status,movementTime,timeInSession,timeUntilFingerMoved,timeUntilFingerLifted,timeUntilTarget,text.position,text.position.x,text.target,target,endPoint
1,2,0.323,OK,1.2,10,1.02,2.37,1.03,0:258,0,0.323,0.323,0.35
2,4,0.506,OK,1.12,14.7,0.367,1.62,0.383,0:258,0,0.506,0.506,0.551
3,6,0.111,OK,1.21,18.8,0.319,1.78,0.335,0:258,0,0.111,0.111,0.157
4,7,0.059,OK,1.5,21.5,0.384,1.98,0.4,0:258,0,0.059,0.059,0.00694
5,8,0.834,OK,1.57,24.5,0.3,2.02,0.317,0:258,0,0.834,0.834,0.0847
6,9,0.769,OK,1.85,27.4,0.366,2.33,0.383,0:258,0,0.769,0.769,0.0306
7,10,0.378,ERR_FingerLifted,0,30.7,0.334,3.27,0.35,0:258,0,0.378,0.378,N/A
8,12,0.117,OK,1.74,37.6,0.471,2.38,0.484,0:258,0,0.117,0.117,0.0181
9,13,0.593,ERR_TooSlowInstantaneous,0,41.1,0.651,3.06,0.668,0:258,0,0.593,0.593,N/A
10,14,0.475,ERR_FingerLifted,0,48,0.651,3.79,0.667,0:258,0,0.475,0.475,N/A
11,15,0.653,ERR_TooSlowGlobal,0,53.5,0.017,0.323,0.0335,0:258,0,0.653,0.653,N/A
12,16,0.928,ERR_TooSlowInstantaneous,0,57,0.353,2.63,0.368,0:258,0,0.928,0.928,N/A
13,19,0.506,OK,1.1,62.4,0.0334,1.28,0.0495,0:258,0,0.506,0.506,0.0458
14,20,0.653,OK,1.28,64.6,0.366,1.77,0.382,0:258,0,0.653,0.653,0.0319
15,21,0.593,OK,1.37,67.3,0.402,1.9,0.418,0:258,0,0.593,0.593,0.0333
16,22,0.167,OK,2.57,70.2,0.0173,2.73,0.0337,0:258,0,0.167,0.167,0.0403
17,24,0.834,OK,1.12,75.8,0.3,1.53,0.317,0:258,0,0.834,0.834,0.842
18,25,0.739,OK,1.17,78.1,0.268,1.57,0.284,0:258,0,0.739,0.739,0.768
