trialNum,LineNum,presentedTarget,status,movementTime,timeInSession,timeUntilFingerMoved,timeUntilFingerLifted,timeUntilTarget,text.position,text.position.x,text.target,target,endPoint
1,9,8,OK,2.38,22.9,3.32,6.02,3.33,0:258,0,8,8,7.49
2,3,2,OK,1.86,36.5,0.934,3.02,0.949,0:258,0,2,2,1.36
3,7,6,OK,1.57,42.3,0.917,2.56,0.934,0:258,0,6,6,6.9
4,4,3,ERR_FingerLifted,0,46.8,0.633,3.28,0.65,0:258,0,3,3,N/A
5,2,1,OK,1.6,53,0.684,2.52,0.7,0:258,0,1,1,0.514
6,10,9,OK,1.28,57.3,0.35,1.95,0.366,0:258,0,9,9,9.12
7,6,5,OK,1.63,60.7,0.35,2.18,0.367,0:258,0,5,5,4.96
8,8,7,OK,1.1,64.2,0.283,1.58,0.3,0:258,0,7,7,7.01
9,11,10,OK,1.17,67.1,0.238,1.7,0.255,0:258,0,10,10,9.74
10,5,4,OK,1.4,70,0.317,1.88,0.334,0:258,0,4,4,2.76
11,4,3,OK,1.37,73.1,0.233,1.75,0.25,0:258,0,3,3,1.82
