trialNum,LineNum,presentedTarget,status,movementTime,timeInSession,timeUntilFingerMoved,timeUntilFingerLifted,timeUntilTarget,genstim.position.x,genstim.target,v.position,target,endPoint
1,2,16_25,OK,0.434,9.69,0.202,0.918,0.218,0,16_25,,0.64,0.594
2,3,120_553,OK,0.398,11.4,0.104,0.8,0.12,0,120_553,,0.217,0.615
3,4,28_109,OK,0.434,13.2,0.118,0.858,0.134,0,28_109,,0.256880734,0.6
4,5,4_5,OK,0.517,15.1,0.0833,0.9,0.101,0,4_5,,0.8,0.617
5,6,11_12,OK,0.416,16.7,0.102,0.834,0.118,0,11_12,,0.916666667,0.619
6,7,11_35,OK,0.555,18.4,0.0837,0.952,0.101,0,11_35,,0.314285714,0.633
7,8,3_8,OK,0.499,20.1,0.119,0.751,0.135,0,3_8,,0.375,0.569
8,9,7_15,ERR_FingerLifted,0,21.6,0.0829,1.57,0.0993,0,7_15,,0.466666667,N/A
9,10,1_9,OK,0.601,24.1,0.134,1.02,0.15,0,1_9,,0.111111111,0.549
10,11,10_19,OK,0.501,25.9,0.117,0.868,0.133,0,10_19,,0.526315789,0.606
11,12,703_891,OK,0.553,27.5,0.118,0.9,0.134,0,703_891,,0.789,0.61
12,13,1_17,OK,0.619,29.2,0.15,1.02,0.167,0,1_17,,0.058823529,0.637
13,14,291_491,OK,0.515,30.9,0.135,0.966,0.151,0,291_491,,0.592668024,0.618
14,15,10_13,OK,0.734,32.6,0.168,0.965,0.185,0,10_13,,0.769230769,0.621
15,16,1_6,OK,0.552,34.5,0.1,0.785,0.117,0,1_6,,0.166666667,0.626
16,17,1_9,ERR_InvalidAngle,0,35.9,0.0671,1.35,0.0838,0,1_9,,0.111111111,N/A
17,18,10_19,OK,0.533,38.5,0.134,0.95,0.15,0,10_19,,0.526315789,0.61
18,19,10_13,OK,0.468,40.4,0.1,0.784,0.117,0,10_13,,0.769230769,0.547
19,20,28_109,OK,0.666,41.9,0.152,1,0.168,0,28_109,,0.256880734,0.542
20,21,16_25,OK,0.583,43.7,0.152,0.918,0.168,0,16_25,,0.64,0.543
21,22,7_15,OK,0.567,45.3,0.184,0.851,0.201,0,7_15,,0.466666667,0.551
22,23,11_12,OK,0.366,46.8,0.15,0.718,0.167,0,11_12,,0.916666667,0.608
23,24,1_17,OK,0.434,48.2,0.0842,0.75,0.1,0,1_17,,0.058823529,0.633
24,25,120_553,OK,0.499,51,0.186,0.868,0.201,0,120_553,,0.217,0.593
25,26,11_35,OK,0.585,52.7,0.234,1.1,0.25,0,11_35,,0.314285714,0.644
26,27,1_6,OK,0.682,54.5,0.118,1.1,0.135,0,1_6,,0.166666667,0.619
27,28,4_5,OK,0.364,56.2,0.119,0.809,0.135,0,4_5,,0.8,0.617
28,29,3_8,OK,0.434,61,0.151,0.834,0.166,0,3_8,,0.375,0.551
29,30,291_491,OK,0.483,62.6,0.134,0.817,0.151,0,291_491,,0.592668024,0.522
30,31,703_891,OK,0.616,64.2,0.169,0.984,0.185,0,703_891,,0.789,0.574
31,32,1_17,OK,0.553,65.9,0.167,0.949,0.184,0,1_17,,0.058823529,0.589
32,33,120_553,OK,0.464,67.5,0.168,0.835,0.183,0,120_553,,0.217,0.611
33,34,7_15,OK,0.451,69,0.168,0.851,0.184,0,7_15,,0.466666667,0.644
34,35,16_25,OK,0.466,70.6,0.135,0.816,0.151,0,16_25,,0.64,0.668
35,36,11_12,OK,0.732,73.6,0.302,1.36,0.318,0,11_12,,0.916666667,0.644
36,37,11_35,OK,0.735,75.9,0.186,1.24,0.201,0,11_35,,0.314285714,0.635
37,38,703_891,OK,0.805,78,0.134,1.26,0.151,0,703_891,,0.789,0.642
38,39,3_8,OK,0.398,81.4,0.168,0.871,0.184,0,3_8,,0.375,0.608
39,40,4_5,OK,0.45,83,0.135,0.905,0.152,0,4_5,,0.8,0.625
40,41,10_13,OK,0.332,84.6,0.135,0.767,0.151,0,10_13,,0.769230769,0.621
41,42,1_6,OK,0.365,85.9,0.134,0.734,0.151,0,1_6,,0.166666667,0.647
42,43,10_19,OK,0.517,87.3,0.151,0.899,0.168,0,10_19,,0.526315789,0.619
43,44,1_9,OK,0.499,89,0.185,1,0.201,0,1_9,,0.111111111,0.631
44,45,28_109,OK,0.634,90.6,0.117,1.03,0.133,0,28_109,,0.256880734,0.611
45,46,291_491,OK,0.452,92.3,0.167,0.85,0.184,0,291_491,,0.592668024,0.631
46,9,7_15,OK,0.468,93.8,0.134,0.884,0.15,0,7_15,,0.466666667,0.66
47,17,1_9,OK,0.381,96.9,0.188,0.88,0.202,0,1_9,,0.111111111,0.64
