trialNum,LineNum,presentedTarget,status,movementTime,timeInSession,timeUntilFingerMoved,timeUntilFingerLifted,timeUntilTarget,genstim.position.x,genstim.target,v.position,target,endPoint
1,2,16_25,ERR_TooSlowGlobal,0,22.1,0.283,2.27,0.3,0,16_25,,0.64,N/A
2,3,120_553,OK,2.11,39.3,0.335,2.63,0.352,0,120_553,,0.217,0.686
3,4,28_109,OK,1.6,43.9,0.282,2.02,0.299,0,28_109,,0.256880734,0.342
4,5,4_5,OK,1.63,48,0.284,2.12,0.3,0,4_5,,0.8,0.267
5,6,11_12,OK,1.43,53,0.35,2.03,0.366,0,11_12,,0.916666667,0.315
6,7,11_35,OK,1.45,57.5,0.369,2.12,0.384,0,11_35,,0.314285714,0.472
7,8,3_8,OK,1.4,61.7,0.168,1.82,0.185,0,3_8,,0.375,0.269
8,9,7_15,OK,1.35,65,0.267,1.92,0.283,0,7_15,,0.466666667,0.304
9,10,1_9,OK,1.66,68.3,0.284,2.2,0.299,0,1_9,,0.111111111,0.0861
10,11,10_19,OK,1.45,71.7,0.316,2,0.333,0,10_19,,0.526315789,0.281
11,12,703_891,OK,1.67,76.8,0.302,2.27,0.318,0,703_891,,0.789,0.731
12,13,1_17,OK,1.96,81.8,0.386,2.62,0.402,0,1_17,,0.058823529,0.0528
13,14,291_491,OK,1.8,85.8,0.353,2.4,0.368,0,291_491,,0.592668024,0.749
14,15,10_13,OK,1.5,89.7,0.354,2.1,0.369,0,10_13,,0.769230769,0.306
15,16,1_6,OK,1.55,93.5,0.0162,1.8,0.034,0,1_6,,0.166666667,0.0639
16,17,1_9,ERR_FingerLifted,0,96.5,0.301,2.66,0.317,0,1_9,,0.111111111,N/A
17,18,10_19,OK,1.73,107,0.602,2.53,0.618,0,10_19,,0.526315789,0.304
18,19,10_13,OK,1.38,111,0.436,2.05,0.452,0,10_13,,0.769230769,0.4
19,20,28_109,OK,1.32,114,0.335,1.92,0.352,0,28_109,,0.256880734,0.422
20,21,16_25,OK,1.45,117,0.369,2.02,0.386,0,16_25,,0.64,0.231
21,22,7_15,OK,1.39,120,0.369,2,0.385,0,7_15,,0.466666667,0.275
22,23,11_12,OK,1.52,125,0.285,2.12,0.301,0,11_12,,0.916666667,0.368
23,24,1_17,ERR_FingerLifted,0,129,0.0177,2.89,0.0334,0,1_17,,0.058823529,N/A
24,25,120_553,OK,1.9,142,0.384,2.53,0.4,0,120_553,,0.217,0.308
25,26,11_35,OK,1.6,146,0.37,2.17,0.386,0,11_35,,0.314285714,0.419
26,27,1_6,OK,1.76,149,0.0506,2.06,0.0662,0,1_6,,0.166666667,0.0653
27,28,4_5,OK,1.48,154,0.435,2.12,0.451,0,4_5,,0.8,0.211
28,29,3_8,OK,1.7,158,0.0677,1.97,0.0845,0,3_8,,0.375,0.167
29,30,291_491,OK,1.68,161,0.467,2.35,0.483,0,291_491,,0.592668024,0.383
30,31,703_891,OK,1.63,165,0.0173,1.9,0.0326,0,703_891,,0.789,0.701
31,32,1_17,OK,1.53,168,0.436,2.22,0.451,0,1_17,,0.058823529,0.075
32,33,120_553,OK,1.58,172,0.0504,1.82,0.0666,0,120_553,,0.217,0.328
33,34,7_15,OK,1.55,175,0.0174,1.77,0.0332,0,7_15,,0.466666667,0.226
34,35,16_25,OK,1.6,179,0.0336,1.8,0.0508,0,16_25,,0.64,0.385
35,37,11_35,OK,1.56,188,0.42,2.22,0.436,0,11_35,,0.314285714,0.318
36,38,703_891,OK,1.6,192,0.0512,1.92,0.0678,0,703_891,,0.789,0.576
37,39,3_8,OK,1.58,196,0.0184,1.78,0.0333,0,3_8,,0.375,0.229
38,40,4_5,OK,1.31,201,0.352,1.88,0.367,0,4_5,,0.8,0.333
39,41,10_13,OK,1.8,204,0.502,2.43,0.518,0,10_13,,0.769230769,0.596
40,42,1_6,OK,1.68,207,0.42,2.23,0.435,0,1_6,,0.166666667,0.0708
41,43,10_19,OK,1.37,211,0.417,2,0.433,0,10_19,,0.526315789,0.286
42,44,1_9,OK,1.43,214,0.419,2.02,0.435,0,1_9,,0.111111111,0.0694
43,45,28_109,OK,1.32,218,0.352,1.85,0.367,0,28_109,,0.256880734,0.253
44,46,291_491,OK,1.43,221,0.0676,1.63,0.0838,0,291_491,,0.592668024,0.394
45,2,16_25,OK,1.43,224,0.486,2.03,0.502,0,16_25,,0.64,0.318
46,17,1_9,OK,1.46,228,0.0181,1.63,0.034,0,1_9,,0.111111111,0.0722
47,24,1_17,OK,1.47,231,0.0669,1.68,0.0834,0,1_17,,0.058823529,0.05
48,36,11_12,OK,1.55,234,0.0171,1.73,0.0333,0,11_12,,0.916666667,0.339
