trialNum,LineNum,presentedTarget,status,movementTime,timeInSession,timeUntilFingerMoved,timeUntilFingerLifted,timeUntilTarget,text.position,text.position.x,text.target,target,endPoint
1,2,65321,OK,1.27,10.8,0.336,1.91,0.353,0:258,0,65321,65321,6.46e+04
2,3,11730,OK,1.3,13.8,0.486,2.11,0.502,0:258,0,11730,11730,1.43e+04
3,4,73954,OK,1.43,17,0.385,2.15,0.401,0:258,0,73954,73954,7.53e+04
4,5,92855,OK,1.42,20.1,0.417,2.16,0.434,0:258,0,92855,92855,9.07e+04
5,6,25731,OK,1.48,23.3,0.318,2.13,0.334,0:258,0,25731,25731,2.42e+04
6,7,16542,OK,1.42,26.4,0.218,1.94,0.235,0:258,0,16542,16542,1.31e+04
7,8,37828,OK,1.48,29.3,0.301,1.95,0.319,0:258,0,37828,37828,3.18e+04
8,9,59374,OK,1.43,32.4,0.235,1.99,0.252,0:258,0,59374,59374,5.67e+04
9,10,49743,OK,1.23,35.7,0.254,1.78,0.267,0:258,0,49743,49743,5.1e+04
10,11,5882,OK,1.61,38.5,0.202,2.12,0.218,0:258,0,5882,5882,2.78e+03
11,12,47765,ERR_StartedSideways,0,42.1,-1,0.0699,-1,0:258,0,47765,47765,N/A
12,13,11328,OK,1.58,45.8,0.253,2.14,0.269,0:258,0,11328,11328,7.92e+03
13,14,83425,OK,1.37,49.1,0.15,1.8,0.166,0:258,0,83425,83425,7.71e+04
14,15,32319,OK,1.5,51.6,0.201,2.02,0.216,0:258,0,32319,32319,2.26e+04
15,16,76921,OK,1.61,54.6,0.203,2.15,0.217,0:258,0,76921,76921,7.44e+04
16,17,25731,ERR_StartedSideways,0,57.6,-1,0.0189,-1,0:258,0,25731,25731,N/A
17,18,65321,OK,1.55,59,0.334,2.17,0.351,0:258,0,65321,65321,6.29e+04
18,19,16542,OK,1.58,62,0.352,2.26,0.368,0:258,0,16542,16542,1.53e+04
19,20,92855,OK,1.67,65.2,0.335,2.28,0.351,0:258,0,92855,92855,9.21e+04
20,21,32319,OK,1.5,68.3,0.268,2,0.285,0:258,0,32319,32319,1.89e+04
21,22,49743,OK,1.23,71.3,0.171,1.68,0.185,0:258,0,49743,49743,5e+04
22,23,47765,OK,1.8,76.6,0.236,2.28,0.252,0:258,0,47765,47765,4.46e+04
23,24,11328,OK,1.4,79.6,0.303,1.85,0.319,0:258,0,11328,11328,8.47e+03
24,25,59374,OK,1.38,82.5,0.183,1.75,0.199,0:258,0,59374,59374,5.68e+04
25,26,11730,OK,1.33,85.1,0.269,1.8,0.285,0:258,0,11730,11730,8.89e+03
26,27,5882,OK,1.48,87.8,0.218,1.85,0.234,0:258,0,5882,5882,972
27,28,76921,OK,1.82,90.5,0.235,2.32,0.251,0:258,0,76921,76921,6.56e+04
28,29,83425,OK,2.03,93.6,0.203,2.53,0.218,0:258,0,83425,83425,7.49e+04
29,31,37828,OK,1.98,97.1,0.0346,2.33,0.0511,0:258,0,37828,37828,2.9e+04
30,32,49743,OK,1.82,100,0.252,2.37,0.269,0:258,0,49743,49743,4.99e+04
31,33,16542,OK,1.82,104,0.219,2.35,0.236,0:258,0,16542,16542,2.56e+04
32,34,32319,ERR_StartedSideways,0,107,-1,0.0188,-1,0:258,0,32319,32319,N/A
33,35,37828,OK,1.82,109,0.368,2.42,0.385,0:258,0,37828,37828,3.22e+04
34,37,47765,OK,1.5,112,0.0184,1.77,0.0339,0:258,0,47765,47765,4.24e+04
35,38,92855,OK,2.21,115,0.27,2.8,0.286,0:258,0,92855,92855,8.82e+04
36,39,11730,OK,1.8,118,0.186,2.31,0.201,0:258,0,11730,11730,3.61e+03
37,40,11328,OK,1.23,122,0.233,1.67,0.249,0:258,0,11328,11328,6.53e+03
38,41,65321,OK,1.7,126,0.235,2.1,0.252,0:258,0,65321,65321,6.43e+04
39,42,76921,OK,2.93,129,0.218,3.48,0.235,0:258,0,76921,76921,7.21e+04
40,43,5882,OK,2,133,0.335,2.47,0.35,0:258,0,5882,5882,2.36e+03
41,44,59374,OK,1.77,137,0.283,2.23,0.303,0:258,0,59374,59374,6.21e+04
42,46,73954,OK,2.43,141,0.403,3.03,0.419,0:258,0,73954,73954,6.83e+04
43,17,25731,OK,2.13,146,0.235,2.57,0.251,0:258,0,25731,25731,1.53e+04
44,30,73954,OK,3.02,150,0.151,3.43,0.168,0:258,0,73954,73954,7.49e+04
45,34,32319,OK,1.56,154,0.335,2.21,0.351,0:258,0,32319,32319,2.13e+04
46,36,25731,OK,2.03,157,0.249,2.61,0.266,0:258,0,25731,25731,8.33e+03
47,45,83425,OK,2.16,161,0.235,2.58,0.251,0:258,0,83425,83425,7.94e+04
48,12,47765,OK,1.67,165,0.286,2.25,0.303,0:258,0,47765,47765,4.19e+04
