trialNum,LineNum,presentedTarget,status,movementTime,timeInSession,timeUntilFingerMoved,timeUntilFingerLifted,timeUntilTarget,text.position,text.position.x,text.target,target,endPoint
1,2,65321,OK,1.36,11.3,0.237,1.68,0.251,0:258,0,65321,65321,6.18e+04
2,3,11730,OK,1.28,13.7,0.134,1.53,0.15,0:258,0,11730,11730,1.75e+04
3,4,73954,OK,1.28,16.1,0.134,1.53,0.15,0:258,0,73954,73954,7.46e+04
4,5,92855,OK,1.25,18.2,0.136,1.4,0.152,0:258,0,92855,92855,8.11e+04
5,6,25731,OK,1.02,22.1,0.186,1.3,0.201,0:258,0,25731,25731,2.54e+04
6,7,16542,OK,1.03,24.1,0.134,1.27,0.15,0:258,0,16542,16542,1.5e+04
7,8,37828,OK,0.934,26,0.15,1.15,0.166,0:258,0,37828,37828,3.64e+04
8,9,59374,OK,0.898,27.8,0.169,1.15,0.186,0:258,0,59374,59374,5.65e+04
9,10,49743,OK,1.05,29.6,0.117,1.27,0.133,0:258,0,49743,49743,4.47e+04
10,11,5882,OK,1.83,31.5,0.135,2.07,0.151,0:258,0,5882,5882,4.72e+03
11,12,47765,OK,1.12,34.3,0.15,1.37,0.167,0:258,0,47765,47765,4.49e+04
12,13,11328,OK,1.1,36.2,0.17,1.35,0.186,0:258,0,11328,11328,9.17e+03
13,14,83425,OK,1.2,38.2,0.137,1.42,0.153,0:258,0,83425,83425,7.81e+04
14,15,32319,OK,0.999,40.2,0.0698,1.14,0.0859,0:258,0,32319,32319,2.83e+04
15,16,76921,OK,0.983,42.1,0.1,1.17,0.118,0:258,0,76921,76921,7.17e+04
16,17,25731,OK,0.951,43.9,0.101,1.13,0.117,0:258,0,25731,25731,2.39e+04
17,18,65321,OK,0.865,45.7,0.151,1.05,0.168,0:258,0,65321,65321,6.58e+04
18,19,16542,OK,0.949,47.3,0.136,1.17,0.152,0:258,0,16542,16542,1.58e+04
19,20,92855,OK,0.916,49.2,0.0855,1.05,0.102,0:258,0,92855,92855,9.14e+04
20,21,32319,OK,0.901,50.9,0.0832,1.09,0.0993,0:258,0,32319,32319,3.18e+04
21,22,49743,OK,1.08,52.6,0.133,1.32,0.149,0:258,0,49743,49743,4.96e+04
22,23,47765,OK,0.932,54.6,0.103,1.12,0.119,0:258,0,47765,47765,4.75e+04
23,24,11328,OK,0.968,56.3,0.134,1.19,0.15,0:258,0,11328,11328,1.47e+04
24,25,59374,OK,1,58.1,0.0834,1.17,0.0998,0:258,0,59374,59374,5.72e+04
25,26,11730,OK,1.02,59.8,0.0838,1.17,0.1,0:258,0,11730,11730,1.03e+04
26,27,5882,OK,1.18,61.7,0.136,1.42,0.154,0:258,0,5882,5882,4.72e+03
27,28,76921,OK,1.42,63.7,0.0671,1.58,0.0847,0:258,0,76921,76921,8.39e+04
28,29,83425,OK,1.14,65.9,0.102,1.35,0.119,0:258,0,83425,83425,8.96e+04
29,30,73954,OK,0.984,67.8,0.0828,1.15,0.101,0:258,0,73954,73954,8.36e+04
30,31,37828,OK,1.07,69.5,0.0845,1.24,0.101,0:258,0,37828,37828,2.94e+04
31,32,49743,OK,1.07,71.3,0.117,1.25,0.134,0:258,0,49743,49743,4.96e+04
32,33,16542,OK,1.03,73.2,0.083,1.18,0.0998,0:258,0,16542,16542,1.42e+04
33,34,32319,OK,1.08,74.9,0.0843,1.22,0.101,0:258,0,32319,32319,3.03e+04
34,35,37828,OK,0.833,76.7,0.0667,0.967,0.0836,0:258,0,37828,37828,3.28e+04
35,36,25731,OK,0.916,78.3,0.0675,1.03,0.0844,0:258,0,25731,25731,2.17e+04
36,37,47765,OK,0.986,80,0.0972,1.18,0.116,0:258,0,47765,47765,5.24e+04
37,38,92855,OK,0.916,81.8,0.0165,0.983,0.0332,0:258,0,92855,92855,9.11e+04
38,39,11730,OK,0.967,83.5,0.1,1.12,0.117,0:258,0,11730,11730,1.17e+04
39,40,11328,OK,1.05,85.4,0.0347,1.15,0.05,0:258,0,11328,11328,8.61e+03
40,41,65321,OK,1.73,87.1,0.103,1.93,0.119,0:258,0,65321,65321,7e+04
41,42,76921,OK,1.08,89.6,0.0856,1.25,0.102,0:258,0,76921,76921,8.11e+04
42,43,5882,OK,1.15,91.4,0.067,1.33,0.0836,0:258,0,5882,5882,3.33e+03
43,44,59374,OK,1.07,93.3,0.101,1.22,0.119,0:258,0,59374,59374,5.5e+04
44,45,83425,OK,0.934,96.2,0.133,1.13,0.15,0:258,0,83425,83425,8.26e+04
45,46,73954,OK,0.883,97.9,0.118,1.05,0.134,0:258,0,73954,73954,7.89e+04
